gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	98.92	3.94	20.02	0.00	
0.00	91.19	3.63	18.45	0.00	
0.00	85.43	3.40	17.28	0.00	
0.00	81.56	3.25	16.50	0.00	
0.00	80.50	3.21	16.30	0.00	
0.00	83.38	3.32	16.88	0.00	
0.00	90.22	3.59	18.26	0.00	
0.00	99.02	3.94	20.04	0.00	
0.00	108.75	4.33	22.01	0.00	
0.00	118.88	4.73	24.06	0.00	
0.00	128.56	5.12	25.97	0.00	
0.00	136.54	5.43	27.62	0.00	
0.00	141.22	5.63	28.56	0.00	
0.00	141.54	5.63	28.56	0.00	
0.00	135.25	5.38	27.35	0.00	
0.00	119.93	4.77	24.28	0.00	
0.00	95.51	3.79	19.34	0.00	
0.00	68.87	2.73	13.92	0.01	
0.00	49.67	1.98	10.04	0.01	
0.00	38.65	1.55	7.85	0.01	
0.00	30.19	1.24	6.17	0.02	
0.00	22.22	0.94	4.56	0.03	
0.00	15.83	0.66	3.33	0.05	
0.00	12.04	0.46	2.57	0.06	
0.00	10.41	0.37	2.25	0.09	
0.00	9.88	0.33	2.13	0.11	
0.00	9.78	0.32	2.10	0.14	
0.00	9.73	0.30	2.08	0.40	
0.00	9.45	0.31	2.00	1.03	
0.00	8.75	0.30	1.92	2.01	
0.00	8.02	0.27	1.73	2.96	
0.00	7.36	0.25	1.53	3.53	
0.00	6.82	0.25	1.33	3.90	
0.00	6.36	0.25	1.16	4.20	
0.00	5.84	0.24	0.93	4.54	
0.00	5.02	0.23	0.71	5.13	
0.00	3.92	0.21	0.53	5.91	
0.00	2.96	0.19	0.40	6.57	
0.00	2.20	0.15	0.29	6.84	
0.00	1.39	0.13	0.23	6.85	
0.00	0.76	0.09	0.19	6.84	
0.00	0.47	0.07	0.12	6.76	
0.00	0.32	0.05	0.07	6.57	
0.00	0.13	0.04	0.08	6.32	
0.00	0.04	0.02	0.04	6.22	
0.00	0.01	0.01	0.01	6.98	
0.00	0.01	0.01	0.02	8.82	
0.00	0.00	0.00	0.00	10.42	
0.00	0.32	0.02	0.04	12.07	
0.00	1.13	0.06	0.14	15.59	
0.00	2.41	0.13	0.28	17.84	
0.00	4.29	0.19	0.76	31.51	
0.00	4.55	0.20	0.83	56.11	
0.00	3.55	0.15	0.65	62.75	
0.00	0.89	0.05	0.11	47.53	
0.00	0.05	0.00	0.00	47.89	
0.00	7.00	0.27	1.41	62.56	
0.00	22.54	0.90	4.58	56.84	
0.00	42.54	1.71	8.66	34.60	
0.00	61.68	2.47	12.55	14.29	
0.00	78.00	3.11	15.86	3.59	
0.00	92.20	3.68	18.67	0.27	
0.00	105.59	4.20	21.37	0.01	
0.00	118.29	4.70	23.93	0.01	
0.00	130.43	5.18	26.38	0.01	
0.00	142.11	5.65	28.75	0.01	
0.00	153.37	6.10	31.04	0.01	
0.00	164.40	6.53	33.27	0.01	
0.00	175.68	6.98	35.56	0.01	
0.00	187.51	7.45	37.94	0.01	
0.00	199.06	7.91	40.26	0.01	
0.00	208.94	8.30	42.25	0.01	
0.00	216.43	8.60	43.77	0.01	
0.00	221.88	8.81	44.82	0.01	
0.00	225.38	8.96	45.58	0.00	
0.00	227.22	9.03	45.95	0.00	
0.00	227.93	9.07	46.10	0.00	
0.00	228.29	9.08	46.17	0.00	
0.00	228.76	9.10	46.29	0.00	
0.00	229.63	9.14	46.49	0.00	
0.00	231.04	9.19	46.69	0.00	
0.00	232.29	9.24	46.93	0.00	
0.00	232.57	9.25	46.96	0.00	
0.00	231.52	9.20	46.77	0.00	
0.00	229.54	9.14	46.44	0.00	
0.00	227.07	9.04	45.95	0.00	
0.00	223.96	8.92	45.37	0.00	
0.00	220.06	8.77	44.59	0.00	
0.00	215.22	8.58	43.60	0.00	
0.00	209.42	8.34	42.40	0.00	
0.00	202.60	8.07	41.02	0.00	
0.00	194.91	7.76	39.50	0.00	
0.00	186.51	7.42	37.74	0.00	
0.00	176.77	7.03	35.72	0.00	
0.00	165.29	6.57	33.40	0.00	
0.00	152.25	6.06	30.83	0.00	
0.00	138.40	5.51	28.01	0.00	
0.00	124.57	4.96	25.21	0.00	
0.00	112.06	4.46	22.67	0.00	
0.00	101.84	4.06	20.61	0.00	
