gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	38.21	1.49	7.64	0.08	
2.00	31.50	1.23	6.24	0.10	
3.00	26.68	1.05	5.24	0.15	
4.00	23.34	0.92	4.54	0.20	
5.00	21.12	0.84	4.08	0.27	
6.00	19.86	0.79	3.82	0.31	
7.00	19.41	0.78	3.72	0.31	
8.00	19.47	0.78	3.74	0.29	
9.00	19.94	0.80	3.85	0.25	
10.00	20.64	0.82	3.99	0.21	
11.00	21.26	0.84	4.10	0.17	
12.00	21.52	0.85	4.16	0.15	
13.00	21.41	0.84	4.13	0.14	
14.00	20.94	0.83	4.01	0.14	
15.00	20.18	0.80	3.85	0.15	
16.00	19.36	0.77	3.63	0.16	
17.00	18.50	0.75	3.46	0.18	
18.00	17.64	0.72	3.26	0.20	
19.00	16.69	0.69	3.06	0.23	
20.00	15.54	0.66	2.82	0.29	
21.00	14.15	0.62	2.53	0.35	
22.00	12.58	0.58	2.20	0.45	
23.00	10.88	0.54	1.85	0.62	
24.00	9.20	0.48	1.49	0.87	
25.00	7.63	0.42	1.20	1.29	
26.00	6.17	0.37	0.97	1.84	
27.00	4.88	0.32	0.74	2.53	
28.00	3.74	0.27	0.57	3.36	
29.00	2.77	0.22	0.43	4.28	
30.00	1.96	0.18	0.33	5.29	
31.00	1.36	0.14	0.25	6.39	
32.00	0.93	0.11	0.19	7.53	
33.00	0.62	0.08	0.15	8.66	
34.00	0.43	0.06	0.11	9.77	
35.00	0.31	0.05	0.08	10.82	
36.00	0.26	0.04	0.06	11.77	
37.00	0.20	0.03	0.05	12.59	
38.00	0.15	0.02	0.04	13.27	
39.00	0.10	0.02	0.03	13.95	
40.00	0.07	0.01	0.02	14.91	
41.00	0.04	0.01	0.01	16.64	
42.00	0.01	0.00	0.01	20.07	
43.00	0.00	0.00	0.00	26.39	
44.00	0.00	0.00	0.00	36.27	
45.00	0.00	0.00	0.00	49.73	
46.00	0.00	0.00	0.00	64.34	
47.00	0.09	0.00	0.02	72.66	
48.00	1.20	0.05	0.23	68.13	
49.00	6.78	0.27	1.34	46.53	
50.00	22.44	0.90	4.52	20.35	
51.00	45.52	1.82	9.23	5.64	
52.00	55.96	2.25	11.35	5.20	
53.00	49.20	1.99	9.97	14.85	
54.00	41.16	1.67	8.31	24.52	
55.00	62.08	2.51	12.57	18.40	
56.00	173.47	6.94	35.16	6.23	
57.00	380.53	15.18	77.08	1.98	
58.00	668.01	26.61	135.23	0.82	
59.00	999.82	39.81	202.31	0.00	
60.00	1347.01	53.63	272.56	0.00	
61.00	1684.56	67.07	340.86	0.00	
62.00	1997.21	79.52	404.13	0.00	
63.00	2274.29	90.55	460.19	0.00	
64.00	2511.73	100.01	508.26	0.00	
65.00	2702.73	107.61	546.91	0.00	
66.00	2854.08	113.64	577.53	0.00	
67.00	2969.39	118.23	600.87	0.00	
68.00	3050.98	121.48	617.37	0.00	
69.00	3103.68	123.57	628.04	0.00	
70.00	3130.54	124.64	633.47	0.00	
71.00	3133.93	124.77	634.16	0.00	
72.00	3115.59	124.05	630.45	0.00	
73.00	3075.39	122.45	622.32	0.00	
74.00	3011.66	119.91	609.42	0.00	
75.00	2927.76	116.57	592.44	0.00	
76.00	2826.08	112.53	571.87	0.00	
77.00	2709.17	107.87	548.20	0.00	
78.00	2581.03	102.77	522.27	0.00	
79.00	2446.71	97.42	495.09	0.00	
80.00	2308.82	91.93	467.19	0.00	
81.00	2167.54	86.30	438.59	0.00	
82.00	2021.12	80.47	408.96	0.00	
83.00	1864.32	74.23	377.24	0.00	
84.00	1695.20	67.50	343.02	0.00	
85.00	1513.97	60.28	306.34	0.00	
86.00	1321.43	52.61	267.36	0.00	
87.00	1122.20	44.67	227.04	0.00	
88.00	927.43	36.92	187.66	0.00	
89.00	744.96	29.67	150.79	0.00	
90.00	580.28	23.12	117.51	0.00	
91.00	440.29	17.55	89.18	0.00	
92.00	332.64	13.27	67.39	0.01	
93.00	249.03	9.96	50.47	0.01	
94.00	185.43	7.44	37.62	0.02	
95.00	138.46	5.58	28.15	0.02	
96.00	105.74	4.26	21.53	0.03	
97.00	81.59	3.29	16.61	0.03	
98.00	62.93	2.52	12.79	0.04	
99.00	48.76	1.93	9.84	0.06	
100.00	38.28	1.49	7.66	0.08	
