gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2151.31	85.65	435.32	0.00	
2.00	2185.99	87.04	442.33	0.00	
3.00	2209.05	87.95	447.00	0.00	
4.00	2219.39	88.36	449.10	0.00	
5.00	2214.48	88.17	448.11	0.00	
6.00	2190.43	87.21	443.24	0.00	
7.00	2141.75	85.27	433.39	0.00	
8.00	2064.10	82.18	417.67	0.00	
9.00	1954.49	77.81	395.49	0.00	
10.00	1810.45	72.08	366.33	0.00	
11.00	1631.13	64.95	330.06	0.00	
12.00	1419.82	56.53	287.31	0.00	
13.00	1187.17	47.26	240.19	0.00	
14.00	948.71	37.77	191.96	0.00	
15.00	719.70	28.66	145.70	0.00	
16.00	514.58	20.50	104.20	0.00	
17.00	347.59	13.86	70.41	0.01	
18.00	227.35	9.10	46.09	0.01	
19.00	150.27	6.04	30.53	0.02	
20.00	103.46	4.18	21.07	0.02	
21.00	73.88	2.98	15.05	0.04	
22.00	54.40	2.17	11.05	0.04	
23.00	41.95	1.63	8.43	0.06	
24.00	34.39	1.33	6.89	0.07	
25.00	29.74	1.15	5.95	0.08	
26.00	26.37	1.02	5.27	0.10	
27.00	23.33	0.91	4.62	0.13	
28.00	20.29	0.81	3.97	0.21	
29.00	17.37	0.71	3.35	0.43	
30.00	14.94	0.60	2.73	0.91	
31.00	12.75	0.54	2.23	1.40	
32.00	10.72	0.48	1.84	1.73	
33.00	8.87	0.44	1.46	2.00	
34.00	7.03	0.40	1.14	2.34	
35.00	5.31	0.32	0.81	2.92	
36.00	3.83	0.25	0.55	3.93	
37.00	2.64	0.19	0.40	5.32	
38.00	1.66	0.15	0.29	6.78	
39.00	0.98	0.11	0.18	8.30	
40.00	0.54	0.07	0.12	9.92	
41.00	0.24	0.05	0.08	11.58	
42.00	0.11	0.03	0.04	13.27	
43.00	0.05	0.02	0.02	14.80	
44.00	0.02	0.01	0.02	16.03	
45.00	0.01	0.01	0.01	17.31	
46.00	0.00	0.00	0.00	19.87	
47.00	0.01	0.00	0.01	25.17	
48.00	0.00	0.00	0.00	32.70	
49.00	0.06	0.01	0.01	37.55	
50.00	0.23	0.02	0.03	33.62	
51.00	1.20	0.08	0.16	23.94	
52.00	2.65	0.15	0.43	27.90	
53.00	2.60	0.13	0.42	62.25	
54.00	1.07	0.05	0.19	120.80	
55.00	0.16	0.01	0.02	168.94	
56.00	0.01	0.00	0.00	174.20	
57.00	1.35	0.06	0.27	133.25	
58.00	9.34	0.38	1.87	75.25	
59.00	30.01	1.21	6.06	29.71	
60.00	64.08	2.58	12.98	7.36	
61.00	105.73	4.26	21.43	0.91	
62.00	148.60	5.95	30.15	0.06	
63.00	189.56	7.59	38.45	0.02	
64.00	227.60	9.11	46.15	0.01	
65.00	262.27	10.48	53.16	0.01	
66.00	293.38	11.71	59.44	0.01	
67.00	321.47	12.83	65.14	0.01	
68.00	347.40	13.87	70.39	0.01	
69.00	372.48	14.86	75.46	0.01	
70.00	397.93	15.87	80.61	0.01	
71.00	424.23	16.92	85.95	0.01	
72.00	451.20	17.98	91.40	0.00	
73.00	478.43	19.07	96.91	0.00	
74.00	506.04	20.16	102.45	0.00	
75.00	534.26	21.29	108.19	0.00	
76.00	563.90	22.47	114.19	0.00	
77.00	595.84	23.74	120.65	0.00	
78.00	630.83	25.13	127.73	0.00	
79.00	669.18	26.66	135.50	0.00	
80.00	711.07	28.33	144.00	0.00	
81.00	756.75	30.14	153.18	0.00	
82.00	806.25	32.10	163.16	0.00	
83.00	859.68	34.23	173.95	0.00	
84.00	917.01	36.50	185.53	0.00	
85.00	978.04	38.94	197.91	0.00	
86.00	1042.81	41.52	211.04	0.00	
87.00	1111.59	44.26	224.93	0.00	
88.00	1184.54	47.15	239.68	0.00	
89.00	1261.53	50.21	255.24	0.00	
90.00	1342.24	53.44	271.59	0.00	
91.00	1426.91	56.81	288.72	0.00	
92.00	1515.48	60.33	306.61	0.00	
93.00	1607.60	64.00	325.26	0.00	
94.00	1702.58	67.78	344.52	0.00	
95.00	1798.18	71.59	363.87	0.00	
96.00	1889.80	75.24	382.38	0.00	
97.00	1973.23	78.56	399.28	0.00	
98.00	2045.74	81.45	413.95	0.00	
99.00	2105.98	83.85	426.15	0.00	
100.00	2153.84	85.75	435.83	0.00	
