gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2653.94	105.68	537.04	0.00	
2.00	2651.66	105.59	536.58	0.00	
3.00	2634.02	104.89	533.01	0.00	
4.00	2598.15	103.46	525.75	0.00	
5.00	2538.94	101.09	513.76	0.00	
6.00	2449.07	97.51	495.57	0.00	
7.00	2319.62	92.35	469.38	0.00	
8.00	2141.96	85.28	433.43	0.00	
9.00	1912.00	76.12	386.89	0.00	
10.00	1635.34	65.11	330.90	0.00	
11.00	1329.69	52.94	269.04	0.00	
12.00	1021.98	40.68	206.79	0.00	
13.00	741.42	29.53	150.08	0.00	
14.00	511.69	20.39	103.63	0.00	
15.00	344.49	13.74	69.79	0.01	
16.00	236.87	9.48	48.00	0.01	
17.00	172.92	6.95	35.09	0.02	
18.00	133.51	5.38	27.15	0.02	
19.00	104.53	4.21	21.28	0.02	
20.00	80.72	3.25	16.43	0.03	
21.00	62.31	2.50	12.67	0.04	
22.00	49.98	1.97	10.13	0.04	
23.00	42.45	1.66	8.58	0.05	
24.00	37.68	1.46	7.58	0.06	
25.00	33.94	1.31	6.81	0.07	
26.00	30.45	1.17	6.05	0.10	
27.00	27.00	1.04	5.33	0.19	
28.00	23.68	0.92	4.67	0.32	
29.00	20.63	0.82	4.06	0.48	
30.00	17.95	0.72	3.50	0.71	
31.00	15.58	0.64	2.98	1.01	
32.00	13.40	0.57	2.48	1.37	
33.00	11.36	0.50	1.97	1.80	
34.00	9.34	0.45	1.55	2.27	
35.00	7.38	0.40	1.16	2.79	
36.00	5.60	0.34	0.81	3.46	
37.00	4.02	0.29	0.60	4.32	
38.00	2.84	0.22	0.46	5.35	
39.00	2.05	0.17	0.33	6.49	
40.00	1.36	0.13	0.24	7.62	
41.00	0.79	0.09	0.16	8.82	
42.00	0.40	0.06	0.11	10.16	
43.00	0.19	0.04	0.06	11.71	
44.00	0.08	0.02	0.03	13.91	
45.00	0.02	0.01	0.01	17.89	
46.00	0.00	0.00	0.00	24.94	
47.00	0.00	0.00	0.00	34.51	
48.00	0.13	0.01	0.03	41.97	
49.00	1.10	0.05	0.21	40.52	
50.00	3.86	0.18	0.71	30.21	
51.00	6.57	0.28	1.23	25.86	
52.00	5.69	0.25	1.08	52.27	
53.00	3.06	0.14	0.58	120.61	
54.00	1.09	0.04	0.22	203.00	
55.00	0.16	0.01	0.03	248.99	
56.00	0.37	0.02	0.07	227.91	
57.00	5.89	0.24	1.18	152.80	
58.00	28.23	1.13	5.72	69.23	
59.00	76.18	3.07	15.47	16.86	
60.00	143.81	5.78	29.19	1.54	
61.00	210.95	8.45	42.78	0.02	
62.00	269.18	10.75	54.55	0.01	
63.00	318.64	12.71	64.57	0.01	
64.00	360.32	14.38	73.01	0.01	
65.00	395.46	15.77	80.12	0.00	
66.00	425.68	16.97	86.22	0.00	
67.00	452.36	18.02	91.61	0.00	
68.00	476.29	18.98	96.48	0.00	
69.00	497.92	19.84	100.85	0.00	
70.00	517.42	20.62	104.80	0.00	
71.00	535.25	21.32	108.39	0.00	
72.00	552.18	22.00	111.82	0.00	
73.00	569.26	22.68	115.28	0.00	
74.00	587.32	23.40	118.94	0.00	
75.00	607.11	24.19	122.93	0.00	
76.00	629.60	25.08	127.47	0.00	
77.00	656.10	26.13	132.83	0.00	
78.00	688.23	27.41	139.33	0.00	
79.00	727.72	28.98	147.32	0.00	
80.00	776.38	30.92	157.14	0.00	
81.00	836.43	33.30	169.27	0.00	
82.00	909.88	36.22	184.11	0.00	
83.00	998.30	39.74	201.99	0.00	
84.00	1102.16	43.88	223.02	0.00	
85.00	1220.06	48.58	246.90	0.00	
86.00	1348.57	53.69	272.87	0.00	
87.00	1483.00	59.04	300.00	0.00	
88.00	1618.49	64.43	327.43	0.00	
89.00	1751.71	69.74	354.42	0.00	
90.00	1880.80	74.88	380.56	0.00	
91.00	2004.79	79.82	405.66	0.00	
92.00	2123.05	84.53	429.60	0.00	
93.00	2234.70	88.97	452.19	0.00	
94.00	2337.81	93.08	473.06	0.00	
95.00	2429.46	96.73	491.60	0.00	
96.00	2506.76	99.81	507.25	0.00	
97.00	2567.80	102.24	519.61	0.00	
98.00	2612.02	104.01	528.56	0.00	
99.00	2639.93	105.12	534.21	0.00	
100.00	2652.60	105.63	536.77	0.00	
