gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2551.00	101.57	516.20	0.00	
2.00	2549.26	101.50	515.86	0.00	
3.00	2532.76	100.85	512.53	0.00	
4.00	2497.42	99.44	505.36	0.00	
5.00	2437.72	97.06	493.28	0.00	
6.00	2346.38	93.42	474.80	0.00	
7.00	2214.93	88.19	448.19	0.00	
8.00	2035.91	81.05	411.95	0.00	
9.00	1806.64	71.92	365.55	0.00	
10.00	1533.80	61.05	310.25	0.00	
11.00	1236.89	49.23	250.20	0.00	
12.00	943.99	37.58	191.00	0.00	
13.00	683.22	27.21	138.30	0.00	
14.00	475.25	18.94	96.26	0.00	
15.00	328.57	13.11	66.58	0.01	
16.00	237.11	9.48	48.04	0.01	
17.00	184.31	7.40	37.39	0.02	
18.00	151.39	6.09	30.75	0.02	
19.00	125.55	5.05	25.53	0.02	
20.00	102.22	4.10	20.79	0.03	
21.00	81.67	3.27	16.62	0.03	
22.00	65.34	2.61	13.27	0.04	
23.00	53.47	2.12	10.85	0.04	
24.00	45.31	1.77	9.17	0.05	
25.00	39.67	1.51	8.00	0.05	
26.00	35.46	1.36	7.15	0.06	
27.00	32.01	1.24	6.43	0.08	
28.00	28.85	1.12	5.76	0.10	
29.00	25.71	1.01	5.12	0.12	
30.00	22.67	0.89	4.45	0.18	
31.00	19.73	0.79	3.79	0.27	
32.00	16.92	0.70	3.17	0.40	
33.00	14.26	0.60	2.60	0.59	
34.00	11.76	0.53	2.10	0.91	
35.00	9.52	0.45	1.56	1.37	
36.00	7.40	0.39	1.14	2.05	
37.00	5.29	0.33	0.84	2.78	
38.00	3.49	0.26	0.56	3.66	
39.00	2.12	0.18	0.33	4.88	
40.00	1.18	0.12	0.19	6.48	
41.00	0.63	0.08	0.14	8.32	
42.00	0.40	0.05	0.08	10.16	
43.00	0.25	0.04	0.05	12.01	
44.00	0.13	0.02	0.04	14.55	
45.00	0.05	0.01	0.02	19.25	
46.00	0.01	0.00	0.01	27.31	
47.00	0.01	0.00	0.00	37.10	
48.00	0.41	0.02	0.06	41.86	
49.00	1.66	0.08	0.28	34.48	
50.00	3.72	0.19	0.58	20.77	
51.00	6.76	0.30	1.22	30.28	
52.00	3.12	0.15	0.57	80.84	
53.00	0.35	0.02	0.08	161.66	
54.00	0.01	0.00	0.00	216.58	
55.00	0.75	0.03	0.15	198.12	
56.00	9.83	0.39	1.99	119.20	
57.00	45.16	1.82	9.12	39.73	
58.00	119.54	4.81	24.26	7.69	
59.00	205.97	8.25	41.76	1.28	
60.00	288.91	11.54	58.53	0.20	
61.00	368.12	14.68	74.58	0.01	
62.00	444.86	17.73	90.12	0.00	
63.00	518.83	20.68	105.08	0.00	
64.00	589.33	23.48	119.33	0.00	
65.00	655.98	26.12	132.78	0.00	
66.00	718.99	28.63	145.55	0.00	
67.00	778.78	31.01	157.63	0.00	
68.00	835.17	33.26	169.04	0.00	
69.00	887.99	35.36	179.70	0.00	
70.00	936.86	37.30	189.58	0.00	
71.00	981.81	39.09	198.66	0.00	
72.00	1023.48	40.74	207.06	0.00	
73.00	1062.53	42.30	214.98	0.00	
74.00	1099.61	43.78	222.46	0.00	
75.00	1135.32	45.20	229.74	0.00	
76.00	1170.65	46.60	236.85	0.00	
77.00	1206.27	48.02	244.04	0.00	
78.00	1243.05	49.48	251.43	0.00	
79.00	1282.28	51.04	259.37	0.00	
80.00	1325.79	52.77	268.13	0.00	
81.00	1375.25	54.75	278.26	0.00	
82.00	1431.65	57.01	289.73	0.00	
83.00	1494.85	59.51	302.42	0.00	
84.00	1563.34	62.24	316.29	0.00	
85.00	1635.67	65.11	330.90	0.00	
86.00	1710.57	68.10	346.12	0.00	
87.00	1787.62	71.17	361.70	0.00	
88.00	1866.59	74.31	377.67	0.00	
89.00	1947.16	77.52	393.99	0.00	
90.00	2028.55	80.77	410.46	0.00	
91.00	2109.67	84.00	426.89	0.00	
92.00	2189.31	87.17	443.01	0.00	
93.00	2265.70	90.21	458.47	0.00	
94.00	2336.27	93.02	472.75	0.00	
95.00	2398.36	95.49	485.32	0.00	
96.00	2450.12	97.55	495.79	0.00	
97.00	2490.98	99.18	504.05	0.00	
98.00	2521.40	100.39	510.21	0.00	
99.00	2542.11	101.22	514.40	0.00	
100.00	2553.02	101.65	516.61	0.00	
