gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2816.42	112.15	569.92	0.00	
2.00	2814.01	112.06	569.43	0.00	
3.00	2795.29	111.31	565.64	0.00	
4.00	2757.22	109.79	557.94	0.00	
5.00	2694.38	107.28	545.22	0.00	
6.00	2599.02	103.48	525.91	0.00	
7.00	2461.64	98.01	498.11	0.00	
8.00	2273.10	90.50	459.96	0.00	
9.00	2029.06	80.78	410.57	0.00	
10.00	1735.46	69.09	351.16	0.00	
11.00	1411.10	56.18	285.52	0.00	
12.00	1084.55	43.18	219.45	0.00	
13.00	786.81	31.33	159.26	0.00	
14.00	543.02	21.64	109.98	0.00	
15.00	365.58	14.58	74.06	0.01	
16.00	251.37	10.06	50.94	0.01	
17.00	183.51	7.37	37.24	0.02	
18.00	141.68	5.71	28.81	0.02	
19.00	110.93	4.47	22.59	0.03	
20.00	85.66	3.45	17.44	0.03	
21.00	66.12	2.65	13.45	0.04	
22.00	53.04	2.09	10.75	0.05	
23.00	45.05	1.76	9.10	0.05	
24.00	39.98	1.54	8.05	0.06	
25.00	36.02	1.39	7.22	0.07	
26.00	32.31	1.24	6.42	0.11	
27.00	28.65	1.10	5.66	0.20	
28.00	25.13	0.98	4.96	0.34	
29.00	21.89	0.87	4.31	0.51	
30.00	19.05	0.77	3.71	0.75	
31.00	16.53	0.68	3.16	1.07	
32.00	14.22	0.60	2.63	1.45	
33.00	12.06	0.53	2.09	1.91	
34.00	9.91	0.48	1.64	2.41	
35.00	7.83	0.42	1.23	2.96	
36.00	5.94	0.36	0.86	3.67	
37.00	4.27	0.30	0.64	4.58	
38.00	3.02	0.24	0.49	5.67	
39.00	2.17	0.18	0.35	6.88	
40.00	1.44	0.14	0.26	8.09	
41.00	0.84	0.09	0.17	9.36	
42.00	0.42	0.06	0.11	10.78	
43.00	0.20	0.04	0.06	12.42	
44.00	0.08	0.02	0.03	14.76	
45.00	0.02	0.01	0.01	18.99	
46.00	0.00	0.00	0.00	26.47	
47.00	0.00	0.00	0.00	36.62	
48.00	0.14	0.01	0.03	44.54	
49.00	1.17	0.06	0.22	43.00	
50.00	4.09	0.19	0.76	32.06	
51.00	6.97	0.30	1.31	27.45	
52.00	6.04	0.26	1.15	55.47	
53.00	3.25	0.14	0.62	128.00	
54.00	1.16	0.05	0.23	215.43	
55.00	0.17	0.01	0.03	264.23	
56.00	0.40	0.02	0.08	241.86	
57.00	6.25	0.25	1.25	162.15	
58.00	29.96	1.20	6.07	73.47	
59.00	80.85	3.25	16.41	17.89	
60.00	152.62	6.13	30.98	1.63	
61.00	223.87	8.97	45.39	0.02	
62.00	285.66	11.41	57.89	0.01	
63.00	338.15	13.49	68.52	0.01	
64.00	382.38	15.26	77.48	0.01	
65.00	419.68	16.74	85.03	0.00	
66.00	451.74	18.00	91.50	0.00	
67.00	480.05	19.13	97.22	0.00	
68.00	505.45	20.14	102.38	0.00	
69.00	528.40	21.06	107.03	0.00	
70.00	549.10	21.88	111.22	0.00	
71.00	568.02	22.63	115.03	0.00	
72.00	585.99	23.35	118.67	0.00	
73.00	604.11	24.07	122.34	0.00	
74.00	623.28	24.83	126.22	0.00	
75.00	644.29	25.67	130.46	0.00	
76.00	668.14	26.61	135.27	0.00	
77.00	696.26	27.73	140.96	0.00	
78.00	730.36	29.09	147.86	0.00	
79.00	772.27	30.76	156.34	0.00	
80.00	823.91	32.81	166.76	0.00	
81.00	887.64	35.34	179.64	0.00	
82.00	965.59	38.44	195.38	0.00	
83.00	1059.42	42.18	214.36	0.00	
84.00	1169.64	46.57	236.68	0.00	
85.00	1294.76	51.55	262.01	0.00	
86.00	1431.13	56.98	289.58	0.00	
87.00	1573.79	62.65	318.37	0.00	
88.00	1717.58	68.38	347.48	0.00	
89.00	1858.95	74.01	376.12	0.00	
90.00	1995.96	79.46	403.86	0.00	
91.00	2127.53	84.70	430.50	0.00	
92.00	2253.04	89.70	455.90	0.00	
93.00	2371.52	94.42	479.88	0.00	
94.00	2480.94	98.78	502.02	0.00	
95.00	2578.21	102.65	521.70	0.00	
96.00	2660.23	105.92	538.31	0.00	
97.00	2725.01	108.50	551.42	0.00	
98.00	2771.94	110.38	560.92	0.00	
99.00	2801.56	111.56	566.91	0.00	
100.00	2815.01	112.10	569.63	0.00	
