gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	5.25	0.27	0.82	16.90	
2.00	7.77	0.36	1.32	12.36	
3.00	3.95	0.18	0.80	66.85	
4.00	0.48	0.02	0.09	167.24	
5.00	0.00	0.00	0.00	241.85	
6.00	0.16	0.01	0.03	230.44	
7.00	6.33	0.26	1.29	144.35	
8.00	39.89	1.62	8.05	54.78	
9.00	108.69	4.37	22.04	10.90	
10.00	193.28	7.75	39.23	1.52	
11.00	275.48	11.00	55.79	0.01	
12.00	354.55	14.15	71.84	0.01	
13.00	430.73	17.17	87.26	0.01	
14.00	503.35	20.06	101.96	0.00	
15.00	571.81	22.78	115.80	0.00	
16.00	636.25	25.35	128.85	0.00	
17.00	697.42	27.78	141.21	0.00	
18.00	755.98	30.10	153.04	0.00	
19.00	812.13	32.34	164.35	0.00	
20.00	865.25	34.45	175.14	0.00	
21.00	915.05	36.43	185.15	0.00	
22.00	961.38	38.28	194.54	0.00	
23.00	1004.90	40.00	203.27	0.00	
24.00	1046.18	41.65	211.68	0.00	
25.00	1086.21	43.24	219.76	0.00	
26.00	1125.84	44.82	227.75	0.00	
27.00	1165.63	46.40	235.85	0.00	
28.00	1205.90	48.00	243.91	0.00	
29.00	1246.79	49.62	252.18	0.00	
30.00	1289.50	51.32	260.78	0.00	
31.00	1335.71	53.17	270.18	0.00	
32.00	1387.51	55.24	280.73	0.00	
33.00	1446.58	57.58	292.67	0.00	
34.00	1513.44	60.26	306.23	0.00	
35.00	1587.54	63.19	321.15	0.00	
36.00	1666.67	66.35	337.21	0.00	
37.00	1749.64	69.65	354.00	0.00	
38.00	1835.61	73.08	371.44	0.00	
39.00	1924.02	76.60	389.30	0.00	
40.00	2014.33	80.20	407.57	0.00	
41.00	2105.61	83.83	426.06	0.00	
42.00	2196.58	87.45	444.46	0.00	
43.00	2285.67	91.01	462.50	0.00	
44.00	2371.34	94.41	479.84	0.00	
45.00	2451.22	97.59	496.01	0.00	
46.00	2522.30	100.43	510.39	0.00	
47.00	2581.87	102.80	522.45	0.00	
48.00	2629.36	104.69	532.06	0.00	
49.00	2665.51	106.13	539.36	0.00	
50.00	2691.21	107.15	544.57	0.00	
51.00	2706.34	107.76	547.62	0.00	
52.00	2709.05	107.86	548.19	0.00	
53.00	2696.34	107.36	545.61	0.00	
54.00	2663.89	106.07	539.05	0.00	
55.00	2605.80	103.75	527.29	0.00	
56.00	2514.00	100.09	508.72	0.00	
57.00	2380.77	94.79	481.76	0.00	
58.00	2198.55	87.53	444.87	0.00	
59.00	1964.01	78.19	397.40	0.00	
60.00	1683.30	67.01	340.57	0.00	
61.00	1374.41	54.70	277.96	0.00	
62.00	1063.25	42.32	215.12	0.00	
63.00	779.41	31.04	157.78	0.00	
64.00	545.70	21.74	110.51	0.00	
65.00	375.71	14.99	76.14	0.01	
66.00	265.39	10.61	53.78	0.01	
67.00	200.00	8.02	40.56	0.01	
68.00	161.12	6.49	32.73	0.02	
69.00	133.02	5.35	27.04	0.02	
70.00	108.72	4.37	22.12	0.03	
71.00	87.18	3.48	17.73	0.03	
72.00	69.31	2.78	14.09	0.04	
73.00	55.80	2.22	11.34	0.05	
74.00	46.50	1.81	9.39	0.05	
75.00	40.25	1.53	8.09	0.05	
76.00	35.85	1.37	7.24	0.07	
77.00	32.44	1.25	6.50	0.09	
78.00	29.29	1.15	5.83	0.10	
79.00	26.22	1.03	5.16	0.13	
80.00	23.13	0.93	4.50	0.17	
81.00	20.13	0.80	3.87	0.24	
82.00	17.19	0.72	3.27	0.39	
83.00	14.48	0.61	2.62	0.64	
84.00	11.79	0.53	2.04	0.98	
85.00	9.22	0.45	1.44	1.49	
86.00	6.65	0.39	1.02	2.28	
87.00	4.50	0.30	0.65	3.35	
88.00	2.89	0.22	0.41	4.73	
89.00	1.74	0.16	0.28	6.26	
90.00	0.95	0.10	0.17	7.85	
91.00	0.49	0.07	0.13	9.51	
92.00	0.31	0.05	0.07	11.11	
93.00	0.21	0.03	0.04	12.70	
94.00	0.08	0.02	0.04	15.00	
95.00	0.02	0.01	0.01	19.90	
96.00	0.00	0.00	0.00	29.46	
97.00	0.00	0.00	0.00	42.55	
98.00	0.03	0.00	0.01	50.19	
99.00	1.05	0.05	0.17	39.44	
100.00	5.95	0.29	1.01	15.52	
