gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	6.35	0.33	1.09	6.67	
2.00	8.05	0.39	1.35	11.14	
3.00	1.73	0.08	0.28	71.86	
4.00	0.00	0.00	0.00	153.10	
5.00	0.00	0.00	0.00	186.95	
6.00	0.00	0.00	0.00	174.35	
7.00	0.00	0.00	0.00	141.36	
8.00	1.41	0.06	0.27	106.64	
9.00	8.31	0.34	1.69	77.49	
10.00	21.44	0.88	4.37	52.49	
11.00	45.18	1.81	9.18	36.48	
12.00	75.25	3.02	15.24	26.74	
13.00	108.03	4.34	21.88	21.61	
14.00	140.95	5.64	28.58	17.93	
15.00	173.85	6.96	35.26	14.29	
16.00	207.26	8.29	42.01	10.26	
17.00	241.93	9.67	49.01	6.90	
18.00	278.40	11.12	56.40	4.80	
19.00	316.38	12.62	64.12	3.34	
20.00	354.33	14.13	71.80	1.83	
21.00	390.34	15.58	79.08	0.47	
22.00	422.71	16.86	85.62	0.05	
23.00	451.52	18.00	91.46	0.01	
24.00	478.40	19.07	96.90	0.01	
25.00	504.31	20.10	102.14	0.01	
26.00	529.35	21.10	107.21	0.01	
27.00	553.98	22.08	112.17	0.00	
28.00	579.85	23.11	117.42	0.00	
29.00	609.50	24.28	123.41	0.00	
30.00	644.08	25.66	130.41	0.00	
31.00	683.18	27.21	138.32	0.00	
32.00	723.17	28.80	146.41	0.00	
33.00	761.55	30.33	154.16	0.00	
34.00	799.44	31.83	161.83	0.00	
35.00	838.17	33.38	169.66	0.00	
36.00	878.94	35.00	177.90	0.00	
37.00	922.87	36.75	186.78	0.00	
38.00	969.75	38.61	196.26	0.00	
39.00	1018.19	40.54	206.05	0.00	
40.00	1066.95	42.48	215.92	0.00	
41.00	1116.71	44.45	225.89	0.00	
42.00	1167.15	46.46	236.07	0.00	
43.00	1218.22	48.50	246.49	0.00	
44.00	1269.15	50.53	256.80	0.00	
45.00	1319.33	52.53	266.99	0.00	
46.00	1370.85	54.58	277.38	0.00	
47.00	1426.06	56.78	288.65	0.00	
48.00	1485.08	59.12	300.51	0.00	
49.00	1545.65	61.53	312.73	0.00	
50.00	1604.48	63.88	324.63	0.00	
51.00	1657.19	65.98	335.28	0.00	
52.00	1698.54	67.63	343.67	0.00	
53.00	1723.98	68.66	348.84	0.00	
54.00	1733.26	69.00	350.68	0.00	
55.00	1728.99	68.85	349.87	0.00	
56.00	1714.12	68.24	346.83	0.00	
57.00	1689.00	67.25	341.80	0.00	
58.00	1653.52	65.84	334.59	0.00	
59.00	1607.31	64.00	325.25	0.00	
60.00	1550.48	61.73	313.76	0.00	
61.00	1485.41	59.14	300.58	0.00	
62.00	1413.71	56.27	285.92	0.00	
63.00	1332.11	53.03	269.45	0.00	
64.00	1238.01	49.29	250.52	0.00	
65.00	1130.91	45.01	228.74	0.00	
66.00	1011.64	40.27	204.70	0.00	
67.00	884.59	35.21	178.95	0.00	
68.00	751.55	29.93	152.13	0.00	
69.00	613.51	24.44	124.23	0.00	
70.00	471.53	18.80	95.50	0.01	
71.00	333.03	13.29	67.51	0.01	
72.00	211.31	8.44	42.84	0.02	
73.00	119.14	4.76	24.14	0.05	
74.00	60.64	2.44	12.16	0.12	
75.00	29.49	1.21	5.81	0.38	
76.00	15.28	0.67	2.83	1.14	
77.00	9.09	0.44	1.63	2.26	
78.00	5.61	0.32	0.99	3.43	
79.00	3.36	0.23	0.49	4.59	
80.00	1.89	0.16	0.27	6.17	
81.00	1.00	0.10	0.16	8.03	
82.00	0.36	0.06	0.12	10.09	
83.00	0.11	0.03	0.06	12.39	
84.00	0.04	0.02	0.03	14.61	
85.00	0.00	0.01	0.00	16.41	
86.00	0.00	0.00	0.00	17.82	
87.00	0.00	0.00	0.00	19.19	
88.00	0.00	0.00	0.00	20.76	
89.00	0.00	0.00	0.00	22.34	
90.00	0.00	0.00	0.00	23.30	
91.00	0.00	0.00	0.00	23.63	
92.00	0.00	0.00	0.00	23.95	
93.00	0.00	0.00	0.00	24.40	
94.00	0.00	0.00	0.00	24.67	
95.00	0.00	0.00	0.00	25.22	
96.00	0.00	0.00	0.01	27.55	
97.00	0.00	0.00	0.01	33.02	
98.00	0.00	0.00	0.00	37.73	
99.00	0.52	0.04	0.08	28.25	
100.00	6.38	0.33	1.07	6.46	
