gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	251.18	10.00	50.78	0.00	
0.00	238.02	9.47	48.11	0.00	
0.00	221.10	8.80	44.74	0.00	
0.00	203.77	8.11	41.21	0.00	
0.00	191.85	7.64	38.84	0.00	
0.00	185.92	7.40	37.63	0.00	
0.00	182.17	7.25	36.84	0.00	
0.00	178.41	7.10	36.05	0.00	
0.00	174.09	6.93	35.20	0.00	
0.00	168.57	6.72	34.12	0.00	
0.00	163.13	6.50	33.08	0.00	
0.00	160.97	6.42	32.65	0.00	
0.00	165.78	6.60	33.51	0.00	
0.00	178.07	7.09	36.00	0.00	
0.00	195.15	7.75	39.39	0.00	
0.00	213.30	8.46	43.00	0.00	
0.00	227.03	9.02	45.89	0.00	
0.00	231.42	9.20	46.80	0.01	
0.00	225.18	8.97	45.57	0.01	
0.00	209.42	8.34	42.43	0.02	
0.00	183.55	7.30	37.17	0.07	
0.00	144.06	5.74	29.20	0.22	
0.00	95.42	3.81	19.48	0.69	
0.00	50.17	2.00	10.34	2.13	
0.00	20.31	0.76	4.21	3.37	
0.00	9.84	0.35	2.00	4.19	
0.00	7.14	0.28	1.32	4.89	
0.00	5.80	0.25	0.95	5.52	
0.00	4.51	0.24	0.63	5.92	
0.00	3.10	0.20	0.37	6.39	
0.00	1.84	0.15	0.28	6.89	
0.00	0.92	0.10	0.20	7.14	
0.00	0.30	0.07	0.14	6.81	
0.00	0.05	0.03	0.04	6.21	
0.00	0.01	0.01	0.01	5.68	
0.00	0.00	0.00	0.00	5.17	
0.00	0.00	0.00	0.00	4.63	
0.00	0.01	0.01	0.00	4.11	
0.00	0.00	0.00	0.00	3.27	
0.00	0.00	0.00	0.00	2.43	
0.00	0.00	0.00	0.00	2.37	
0.00	0.00	0.00	0.00	2.42	
0.00	0.00	0.00	0.00	2.27	
0.00	0.00	0.00	0.00	2.74	
0.00	0.00	0.00	0.00	3.92	
0.00	0.57	0.04	0.05	5.71	
0.00	4.74	0.18	0.94	8.17	
0.00	2.99	0.14	0.53	11.76	
0.00	5.07	0.22	0.89	24.98	
0.00	5.69	0.23	1.09	35.53	
0.00	4.74	0.22	0.86	56.29	
0.00	6.32	0.27	1.18	73.90	
0.00	1.36	0.07	0.20	59.31	
0.00	0.00	0.00	0.00	37.23	
0.00	0.00	0.00	0.00	50.62	
0.00	1.64	0.08	0.30	63.22	
0.00	12.89	0.50	2.59	66.92	
0.00	33.46	1.35	6.81	64.21	
0.00	59.42	2.39	12.09	59.62	
0.00	85.34	3.42	17.34	55.93	
0.00	107.71	4.31	21.85	51.22	
0.00	126.83	5.06	25.72	46.21	
0.00	144.58	5.76	29.32	40.36	
0.00	161.82	6.45	32.79	34.22	
0.00	179.13	7.13	36.28	29.03	
0.00	196.06	7.80	39.70	23.84	
0.00	212.36	8.45	43.03	17.90	
0.00	226.19	8.99	45.80	11.29	
0.00	236.53	9.41	47.88	4.24	
0.00	242.26	9.62	49.10	0.44	
0.00	246.04	9.79	49.79	0.03	
0.00	250.01	9.96	50.60	0.01	
0.00	252.82	10.05	51.16	0.01	
0.00	253.77	10.07	51.33	0.01	
0.00	253.99	10.09	51.38	0.01	
0.00	254.18	10.10	51.42	0.01	
0.00	255.13	10.14	51.60	0.01	
0.00	257.59	10.25	52.11	0.00	
0.00	262.24	10.43	53.05	0.00	
0.00	267.93	10.65	54.16	0.00	
0.00	273.05	10.86	55.22	0.00	
0.00	277.91	11.06	56.21	0.00	
0.00	282.42	11.24	57.12	0.00	
0.00	284.56	11.32	57.56	0.00	
0.00	284.04	11.30	57.40	0.00	
0.00	283.03	11.26	57.24	0.00	
0.00	284.15	11.31	57.46	0.00	
0.00	287.50	11.44	58.15	0.00	
0.00	292.40	11.63	59.10	0.00	
0.00	296.83	11.81	59.98	0.00	
0.00	298.88	11.90	60.42	0.00	
0.00	297.85	11.86	60.26	0.00	
0.00	295.16	11.75	59.71	0.00	
0.00	291.45	11.61	58.99	0.00	
0.00	286.64	11.41	58.01	0.00	
0.00	280.19	11.16	56.76	0.00	
0.00	273.43	10.89	55.33	0.00	
0.00	267.04	10.64	54.08	0.00	
0.00	259.99	10.36	52.63	0.00	
0.00	250.58	9.98	50.66	0.00	
