gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	14.32	0.59	2.71	1.70	
2.00	5.65	0.28	1.07	26.24	
3.00	0.00	0.00	0.00	138.61	
4.00	0.00	0.00	0.00	175.08	
5.00	0.00	0.00	0.00	174.45	
6.00	0.00	0.00	0.00	172.57	
7.00	0.00	0.00	0.00	168.62	
8.00	0.00	0.00	0.00	159.05	
9.00	0.32	0.02	0.07	146.79	
10.00	5.28	0.22	1.05	137.67	
11.00	13.43	0.55	2.75	126.20	
12.00	22.10	0.89	4.47	113.82	
13.00	32.39	1.30	6.58	104.06	
14.00	42.35	1.70	8.60	92.88	
15.00	53.01	2.12	10.75	82.16	
16.00	62.62	2.50	12.70	71.10	
17.00	72.60	2.89	14.70	60.95	
18.00	84.13	3.39	17.03	49.22	
19.00	100.54	4.04	20.39	40.47	
20.00	117.73	4.70	23.89	33.63	
21.00	136.92	5.49	27.76	25.23	
22.00	159.47	6.43	32.32	21.79	
23.00	190.99	7.64	38.75	20.57	
24.00	227.25	9.09	46.07	18.98	
25.00	263.57	10.54	53.46	18.77	
26.00	300.60	11.99	60.92	18.97	
27.00	332.07	13.24	67.27	18.98	
28.00	363.66	14.50	73.65	18.52	
29.00	394.58	15.74	79.97	17.73	
30.00	425.27	16.97	86.19	16.80	
31.00	459.74	18.32	93.09	16.39	
32.00	493.26	19.66	99.87	15.78	
33.00	528.77	21.07	107.10	14.07	
34.00	568.45	22.64	115.04	11.96	
35.00	610.86	24.34	123.67	10.58	
36.00	658.52	26.23	133.30	7.49	
37.00	707.40	28.17	143.14	1.32	
38.00	754.96	30.05	152.68	0.01	
39.00	802.04	31.93	162.26	0.00	
40.00	849.60	33.85	172.01	0.00	
41.00	897.64	35.74	181.64	0.00	
42.00	940.34	37.44	190.29	0.00	
43.00	980.86	39.06	198.61	0.00	
44.00	1028.59	40.95	208.14	0.00	
45.00	1077.86	42.93	218.28	0.00	
46.00	1123.73	44.75	227.42	0.00	
47.00	1165.12	46.40	235.91	0.00	
48.00	1198.82	47.72	242.57	0.00	
49.00	1231.06	49.01	249.09	0.00	
50.00	1265.88	50.40	256.12	0.00	
51.00	1303.28	51.87	263.57	0.00	
52.00	1334.12	53.11	270.01	0.00	
53.00	1353.19	53.88	273.85	0.00	
54.00	1360.74	54.18	275.47	0.00	
55.00	1353.19	53.87	273.76	0.00	
56.00	1333.88	53.10	269.87	0.00	
57.00	1302.48	51.83	263.32	0.00	
58.00	1258.28	50.09	254.54	0.00	
59.00	1208.08	48.10	244.45	0.00	
60.00	1156.48	46.04	234.15	0.00	
61.00	1106.19	44.03	223.75	0.00	
62.00	1059.17	42.17	214.31	0.00	
63.00	1017.34	40.50	205.85	0.00	
64.00	981.10	39.05	198.43	0.00	
65.00	954.10	37.99	193.06	0.00	
66.00	933.08	37.15	188.79	0.00	
67.00	910.57	36.25	184.27	0.00	
68.00	886.38	35.30	179.43	0.00	
69.00	858.42	34.18	173.73	0.00	
70.00	822.91	32.77	166.55	0.00	
71.00	784.38	31.24	158.78	0.00	
72.00	748.63	29.81	151.55	0.00	
73.00	697.52	27.78	141.23	0.00	
74.00	621.70	24.77	125.87	0.00	
75.00	530.92	21.15	107.50	0.01	
76.00	417.25	16.65	84.54	0.71	
77.00	293.49	11.71	59.44	1.69	
78.00	189.64	7.57	38.40	2.03	
79.00	118.82	4.82	23.83	2.90	
80.00	58.75	2.43	11.82	3.85	
81.00	15.66	0.72	3.19	6.18	
82.00	2.27	0.16	0.37	10.15	
83.00	0.03	0.02	0.03	13.63	
84.00	0.00	0.00	0.00	17.43	
85.00	0.00	0.01	0.00	18.62	
86.00	0.00	0.00	0.00	20.56	
87.00	0.00	0.00	0.00	22.43	
88.00	0.00	0.00	0.00	22.93	
89.00	0.00	0.00	0.00	22.69	
90.00	0.00	0.00	0.00	23.43	
91.00	0.00	0.00	0.00	24.10	
92.00	0.00	0.00	0.00	24.79	
93.00	0.00	0.00	0.00	24.80	
94.00	0.00	0.00	0.00	24.60	
95.00	0.00	0.00	0.00	25.04	
96.00	0.00	0.00	0.00	25.40	
97.00	0.00	0.00	0.00	25.79	
98.00	0.00	0.00	0.01	27.34	
99.00	0.50	0.04	0.10	21.95	
100.00	11.39	0.51	2.14	3.32	
