gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2085.45	83.03	422.00	0.00	
2.00	2119.07	84.37	428.79	0.00	
3.00	2141.43	85.26	433.32	0.00	
4.00	2151.45	85.66	435.35	0.00	
5.00	2146.69	85.47	434.39	0.00	
6.00	2123.37	84.54	429.67	0.00	
7.00	2076.19	82.66	420.12	0.00	
8.00	2000.92	79.66	404.88	0.00	
9.00	1894.66	75.43	383.38	0.00	
10.00	1755.03	69.87	355.12	0.00	
11.00	1581.20	62.96	319.96	0.00	
12.00	1376.35	54.80	278.51	0.00	
13.00	1150.83	45.81	232.84	0.00	
14.00	919.67	36.61	186.08	0.00	
15.00	697.67	27.78	141.24	0.00	
16.00	498.82	19.87	101.01	0.00	
17.00	336.95	13.44	68.25	0.01	
18.00	220.39	8.82	44.68	0.01	
19.00	145.67	5.86	29.60	0.02	
20.00	100.30	4.05	20.43	0.02	
21.00	71.61	2.88	14.58	0.03	
22.00	52.74	2.10	10.71	0.04	
23.00	40.67	1.58	8.17	0.05	
24.00	33.34	1.29	6.68	0.07	
25.00	28.83	1.11	5.77	0.08	
26.00	25.56	0.99	5.11	0.10	
27.00	22.62	0.89	4.48	0.13	
28.00	19.67	0.78	3.85	0.20	
29.00	16.84	0.69	3.25	0.42	
30.00	14.48	0.59	2.64	0.88	
31.00	12.36	0.52	2.16	1.36	
32.00	10.39	0.47	1.78	1.68	
33.00	8.60	0.43	1.41	1.94	
34.00	6.81	0.38	1.11	2.27	
35.00	5.15	0.31	0.79	2.83	
36.00	3.72	0.24	0.53	3.81	
37.00	2.56	0.19	0.39	5.15	
38.00	1.61	0.15	0.28	6.58	
39.00	0.95	0.10	0.18	8.05	
40.00	0.53	0.07	0.12	9.62	
41.00	0.24	0.05	0.08	11.22	
42.00	0.10	0.03	0.04	12.86	
43.00	0.05	0.02	0.02	14.35	
44.00	0.02	0.01	0.02	15.54	
45.00	0.01	0.01	0.01	16.78	
46.00	0.00	0.00	0.00	19.26	
47.00	0.01	0.00	0.01	24.40	
48.00	0.00	0.00	0.00	31.70	
49.00	0.06	0.01	0.01	36.40	
50.00	0.22	0.02	0.03	32.59	
51.00	1.16	0.08	0.16	23.21	
52.00	2.57	0.15	0.41	27.04	
53.00	2.53	0.12	0.40	60.34	
54.00	1.03	0.05	0.18	117.10	
55.00	0.16	0.01	0.02	163.77	
56.00	0.01	0.00	0.00	168.87	
57.00	1.31	0.06	0.27	129.17	
58.00	9.06	0.37	1.81	72.95	
59.00	29.09	1.17	5.88	28.80	
60.00	62.12	2.50	12.59	7.14	
61.00	102.49	4.13	20.77	0.88	
62.00	144.05	5.77	29.22	0.06	
63.00	183.76	7.36	37.27	0.02	
64.00	220.63	8.83	44.74	0.01	
65.00	254.24	10.16	51.53	0.01	
66.00	284.40	11.35	57.62	0.01	
67.00	311.63	12.44	63.15	0.01	
68.00	336.77	13.44	68.23	0.01	
69.00	361.07	14.40	73.15	0.01	
70.00	385.75	15.38	78.14	0.01	
71.00	411.24	16.40	83.32	0.01	
72.00	437.38	17.43	88.61	0.00	
73.00	463.78	18.49	93.94	0.00	
74.00	490.55	19.55	99.31	0.00	
75.00	517.91	20.64	104.88	0.00	
76.00	546.64	21.78	110.70	0.00	
77.00	577.60	23.01	116.96	0.00	
78.00	611.52	24.36	123.82	0.00	
79.00	648.69	25.84	131.35	0.00	
80.00	689.30	27.46	139.59	0.00	
81.00	733.58	29.21	148.49	0.00	
82.00	781.57	31.12	158.17	0.00	
83.00	833.36	33.18	168.62	0.00	
84.00	888.94	35.39	179.85	0.00	
85.00	948.10	37.75	191.85	0.00	
86.00	1010.89	40.25	204.58	0.00	
87.00	1077.56	42.90	218.05	0.00	
88.00	1148.28	45.71	232.34	0.00	
89.00	1222.91	48.68	247.43	0.00	
90.00	1301.15	51.80	263.27	0.00	
91.00	1383.23	55.07	279.88	0.00	
92.00	1469.09	58.48	297.23	0.00	
93.00	1558.39	62.04	315.30	0.00	
94.00	1650.46	65.71	333.97	0.00	
95.00	1743.13	69.40	352.73	0.00	
96.00	1831.95	72.93	370.68	0.00	
97.00	1912.83	76.15	387.05	0.00	
98.00	1983.12	78.95	401.28	0.00	
99.00	2041.51	81.28	413.10	0.00	
100.00	2087.91	83.13	422.49	0.00	
