gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	5.80	0.30	0.99	6.09	
2.00	7.35	0.36	1.24	10.17	
3.00	1.58	0.07	0.25	65.64	
4.00	0.00	0.00	0.00	139.85	
5.00	0.00	0.00	0.00	170.77	
6.00	0.00	0.00	0.00	159.26	
7.00	0.00	0.00	0.00	129.12	
8.00	1.29	0.05	0.25	97.41	
9.00	7.60	0.31	1.54	70.78	
10.00	19.58	0.80	3.99	47.95	
11.00	41.27	1.65	8.38	33.32	
12.00	68.74	2.76	13.92	24.43	
13.00	98.68	3.96	19.98	19.74	
14.00	128.75	5.15	26.11	16.38	
15.00	158.81	6.36	32.20	13.06	
16.00	189.32	7.57	38.37	9.37	
17.00	221.00	8.83	44.77	6.30	
18.00	254.31	10.15	51.52	4.38	
19.00	289.00	11.53	58.57	3.05	
20.00	323.67	12.91	65.59	1.67	
21.00	356.56	14.23	72.24	0.43	
22.00	386.13	15.40	78.21	0.04	
23.00	412.44	16.44	83.54	0.01	
24.00	437.00	17.42	88.51	0.01	
25.00	460.67	18.37	93.30	0.01	
26.00	483.54	19.27	97.93	0.01	
27.00	506.04	20.17	102.46	0.00	
28.00	529.67	21.11	107.25	0.00	
29.00	556.75	22.18	112.73	0.00	
30.00	588.34	23.44	119.13	0.00	
31.00	624.06	24.86	126.35	0.00	
32.00	660.59	26.31	133.74	0.00	
33.00	695.65	27.70	140.82	0.00	
34.00	730.26	29.08	147.83	0.00	
35.00	765.63	30.49	154.97	0.00	
36.00	802.87	31.97	162.51	0.00	
37.00	843.01	33.57	170.62	0.00	
38.00	885.83	35.27	179.27	0.00	
39.00	930.08	37.03	188.22	0.00	
40.00	974.62	38.80	197.23	0.00	
41.00	1020.07	40.60	206.34	0.00	
42.00	1066.15	42.44	215.64	0.00	
43.00	1112.80	44.31	225.16	0.00	
44.00	1159.32	46.16	234.58	0.00	
45.00	1205.16	47.98	243.89	0.00	
46.00	1252.22	49.85	253.38	0.00	
47.00	1302.65	51.87	263.67	0.00	
48.00	1356.56	54.01	274.51	0.00	
49.00	1411.89	56.21	285.67	0.00	
50.00	1465.63	58.35	296.54	0.00	
51.00	1513.78	60.27	306.26	0.00	
52.00	1551.55	61.78	313.93	0.00	
53.00	1574.79	62.71	318.65	0.00	
54.00	1583.27	63.03	320.33	0.00	
55.00	1579.36	62.89	319.60	0.00	
56.00	1565.79	62.34	316.82	0.00	
57.00	1542.84	61.43	312.22	0.00	
58.00	1510.42	60.14	305.63	0.00	
59.00	1468.22	58.47	297.10	0.00	
60.00	1416.31	56.39	286.61	0.00	
61.00	1356.86	54.02	274.57	0.00	
62.00	1291.37	51.40	261.17	0.00	
63.00	1216.83	48.44	246.13	0.00	
64.00	1130.87	45.02	228.84	0.00	
65.00	1033.04	41.11	208.94	0.00	
66.00	924.10	36.79	186.98	0.00	
67.00	808.04	32.17	163.47	0.00	
68.00	686.51	27.34	138.96	0.00	
69.00	560.42	22.33	113.48	0.00	
70.00	430.72	17.17	87.24	0.01	
71.00	304.21	12.14	61.67	0.01	
72.00	193.02	7.71	39.13	0.02	
73.00	108.83	4.35	22.05	0.04	
74.00	55.39	2.23	11.11	0.11	
75.00	26.94	1.11	5.30	0.35	
76.00	13.96	0.61	2.58	1.04	
77.00	8.30	0.40	1.49	2.07	
78.00	5.13	0.30	0.90	3.13	
79.00	3.06	0.21	0.44	4.19	
80.00	1.73	0.14	0.25	5.64	
81.00	0.91	0.10	0.15	7.34	
82.00	0.33	0.06	0.11	9.22	
83.00	0.10	0.03	0.06	11.32	
84.00	0.03	0.02	0.02	13.35	
85.00	0.00	0.01	0.00	14.99	
86.00	0.00	0.00	0.00	16.28	
87.00	0.00	0.00	0.00	17.53	
88.00	0.00	0.00	0.00	18.97	
89.00	0.00	0.00	0.00	20.41	
90.00	0.00	0.00	0.00	21.29	
91.00	0.00	0.00	0.00	21.58	
92.00	0.00	0.00	0.00	21.87	
93.00	0.00	0.00	0.00	22.29	
94.00	0.00	0.00	0.00	22.54	
95.00	0.00	0.00	0.00	23.04	
96.00	0.00	0.00	0.00	25.17	
97.00	0.00	0.00	0.00	30.16	
98.00	0.00	0.00	0.00	34.47	
99.00	0.48	0.04	0.08	25.81	
100.00	5.83	0.30	0.97	5.90	
