gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	37.04	1.45	7.41	0.08	
2.00	30.54	1.19	6.05	0.10	
3.00	25.86	1.02	5.07	0.14	
4.00	22.62	0.90	4.40	0.20	
5.00	20.47	0.81	3.96	0.26	
6.00	19.25	0.77	3.71	0.30	
7.00	18.82	0.75	3.61	0.30	
8.00	18.88	0.76	3.63	0.28	
9.00	19.33	0.78	3.73	0.25	
10.00	20.01	0.80	3.86	0.20	
11.00	20.61	0.81	3.98	0.17	
12.00	20.86	0.82	4.03	0.14	
13.00	20.76	0.82	4.00	0.13	
14.00	20.30	0.80	3.89	0.13	
15.00	19.56	0.77	3.73	0.14	
16.00	18.77	0.74	3.52	0.15	
17.00	17.93	0.72	3.35	0.17	
18.00	17.10	0.70	3.16	0.20	
19.00	16.18	0.67	2.97	0.22	
20.00	15.06	0.64	2.74	0.28	
21.00	13.72	0.60	2.45	0.34	
22.00	12.19	0.56	2.13	0.44	
23.00	10.55	0.52	1.79	0.60	
24.00	8.92	0.46	1.45	0.84	
25.00	7.40	0.41	1.16	1.25	
26.00	5.98	0.36	0.94	1.79	
27.00	4.74	0.31	0.72	2.45	
28.00	3.62	0.26	0.55	3.25	
29.00	2.68	0.22	0.42	4.15	
30.00	1.90	0.17	0.32	5.13	
31.00	1.32	0.13	0.25	6.20	
32.00	0.90	0.10	0.19	7.30	
33.00	0.60	0.08	0.14	8.40	
34.00	0.41	0.06	0.11	9.47	
35.00	0.30	0.04	0.08	10.49	
36.00	0.25	0.03	0.06	11.41	
37.00	0.20	0.03	0.05	12.21	
38.00	0.15	0.02	0.04	12.86	
39.00	0.10	0.02	0.03	13.52	
40.00	0.07	0.01	0.02	14.45	
41.00	0.03	0.01	0.01	16.13	
42.00	0.01	0.00	0.01	19.46	
43.00	0.00	0.00	0.00	25.58	
44.00	0.00	0.00	0.00	35.16	
45.00	0.00	0.00	0.00	48.20	
46.00	0.00	0.00	0.00	62.37	
47.00	0.09	0.00	0.02	70.44	
48.00	1.17	0.05	0.22	66.05	
49.00	6.57	0.27	1.30	45.11	
50.00	21.76	0.87	4.38	19.73	
51.00	44.12	1.77	8.95	5.47	
52.00	54.25	2.18	11.00	5.04	
53.00	47.70	1.93	9.67	14.40	
54.00	39.90	1.62	8.06	23.77	
55.00	60.18	2.43	12.18	17.83	
56.00	168.16	6.73	34.08	6.04	
57.00	368.88	14.71	74.73	1.92	
58.00	647.56	25.79	131.09	0.79	
59.00	969.21	38.59	196.12	0.00	
60.00	1305.78	51.99	264.21	0.00	
61.00	1632.99	65.01	330.43	0.00	
62.00	1936.07	77.08	391.76	0.00	
63.00	2204.67	87.78	446.10	0.00	
64.00	2434.84	96.95	492.70	0.00	
65.00	2619.99	104.32	530.17	0.00	
66.00	2766.71	110.16	559.85	0.00	
67.00	2878.49	114.61	582.47	0.00	
68.00	2957.59	117.76	598.47	0.00	
69.00	3008.67	119.79	608.81	0.00	
70.00	3034.71	120.82	614.08	0.00	
71.00	3038.00	120.95	614.74	0.00	
72.00	3020.22	120.25	611.15	0.00	
73.00	2981.25	118.70	603.26	0.00	
74.00	2919.46	116.24	590.76	0.00	
75.00	2838.14	113.00	574.31	0.00	
76.00	2739.56	109.08	554.36	0.00	
77.00	2626.23	104.57	531.42	0.00	
78.00	2502.02	99.62	506.28	0.00	
79.00	2371.81	94.44	479.94	0.00	
80.00	2238.14	89.11	452.89	0.00	
81.00	2101.18	83.66	425.17	0.00	
82.00	1959.25	78.00	396.45	0.00	
83.00	1807.25	71.96	365.69	0.00	
84.00	1643.31	65.43	332.52	0.00	
85.00	1467.62	58.43	296.96	0.00	
86.00	1280.98	51.00	259.18	0.00	
87.00	1087.84	43.30	220.09	0.00	
88.00	899.03	35.79	181.92	0.00	
89.00	722.16	28.76	146.18	0.00	
90.00	562.52	22.41	113.91	0.00	
91.00	426.81	17.01	86.45	0.00	
92.00	322.46	12.87	65.33	0.01	
93.00	241.41	9.66	48.93	0.01	
94.00	179.75	7.22	36.47	0.02	
95.00	134.22	5.41	27.29	0.02	
96.00	102.51	4.13	20.87	0.02	
97.00	79.09	3.19	16.11	0.03	
98.00	61.00	2.44	12.39	0.04	
99.00	47.27	1.87	9.54	0.06	
100.00	37.11	1.45	7.42	0.08	
