gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	97.89	3.90	19.81	0.00	
0.00	90.24	3.59	18.26	0.00	
0.00	84.54	3.37	17.10	0.00	
0.00	80.71	3.22	16.33	0.00	
0.00	79.66	3.18	16.13	0.00	
0.00	82.51	3.29	16.70	0.00	
0.00	89.28	3.55	18.07	0.00	
0.00	97.99	3.90	19.83	0.00	
0.00	107.61	4.29	21.78	0.00	
0.00	117.64	4.68	23.81	0.00	
0.00	127.22	5.06	25.70	0.00	
0.00	135.11	5.38	27.33	0.00	
0.00	139.75	5.57	28.27	0.00	
0.00	140.06	5.57	28.26	0.00	
0.00	133.85	5.33	27.06	0.00	
0.00	118.68	4.72	24.02	0.00	
0.00	94.51	3.75	19.13	0.00	
0.00	68.15	2.70	13.78	0.01	
0.00	49.15	1.96	9.93	0.01	
0.00	38.25	1.54	7.77	0.01	
0.00	29.87	1.23	6.11	0.02	
0.00	21.99	0.93	4.51	0.03	
0.00	15.66	0.65	3.29	0.05	
0.00	11.92	0.45	2.55	0.06	
0.00	10.30	0.37	2.23	0.09	
0.00	9.78	0.33	2.11	0.11	
0.00	9.67	0.32	2.08	0.14	
0.00	9.63	0.30	2.06	0.40	
0.00	9.35	0.30	1.98	1.02	
0.00	8.66	0.29	1.90	1.99	
0.00	7.94	0.27	1.71	2.93	
0.00	7.29	0.25	1.51	3.49	
0.00	6.75	0.24	1.31	3.85	
0.00	6.29	0.24	1.15	4.15	
0.00	5.78	0.24	0.92	4.49	
0.00	4.97	0.22	0.70	5.08	
0.00	3.88	0.20	0.53	5.85	
0.00	2.93	0.19	0.39	6.51	
0.00	2.18	0.15	0.29	6.77	
0.00	1.38	0.13	0.23	6.77	
0.00	0.76	0.09	0.18	6.77	
0.00	0.47	0.07	0.12	6.69	
0.00	0.31	0.05	0.07	6.51	
0.00	0.13	0.04	0.08	6.25	
0.00	0.04	0.02	0.04	6.16	
0.00	0.01	0.01	0.01	6.91	
0.00	0.01	0.01	0.02	8.73	
0.00	0.00	0.00	0.00	10.31	
0.00	0.32	0.02	0.04	11.94	
0.00	1.12	0.06	0.14	15.43	
0.00	2.39	0.13	0.28	17.65	
0.00	4.24	0.19	0.75	31.18	
0.00	4.50	0.19	0.82	55.53	
0.00	3.51	0.14	0.64	62.10	
0.00	0.88	0.05	0.11	47.03	
0.00	0.05	0.00	0.00	47.39	
0.00	6.93	0.27	1.40	61.91	
0.00	22.30	0.89	4.54	56.24	
0.00	42.10	1.69	8.57	34.24	
0.00	61.04	2.44	12.42	14.14	
0.00	77.19	3.08	15.70	3.55	
0.00	91.24	3.65	18.48	0.27	
0.00	104.49	4.16	21.15	0.01	
0.00	117.06	4.65	23.68	0.01	
0.00	129.07	5.13	26.10	0.01	
0.00	140.63	5.59	28.45	0.01	
0.00	151.77	6.03	30.72	0.01	
0.00	162.69	6.46	32.92	0.01	
0.00	173.85	6.91	35.19	0.01	
0.00	185.55	7.37	37.54	0.01	
0.00	196.99	7.83	39.85	0.01	
0.00	206.76	8.21	41.81	0.01	
0.00	214.18	8.51	43.31	0.01	
0.00	219.56	8.72	44.35	0.01	
0.00	223.03	8.86	45.11	0.00	
0.00	224.85	8.94	45.47	0.00	
0.00	225.56	8.97	45.62	0.00	
0.00	225.91	8.99	45.69	0.00	
0.00	226.38	9.00	45.81	0.00	
0.00	227.24	9.04	46.01	0.00	
0.00	228.64	9.09	46.21	0.00	
0.00	229.87	9.14	46.44	0.00	
0.00	230.15	9.15	46.47	0.00	
0.00	229.11	9.11	46.29	0.00	
0.00	227.15	9.04	45.95	0.00	
0.00	224.70	8.95	45.48	0.00	
0.00	221.63	8.83	44.90	0.00	
0.00	217.76	8.68	44.13	0.00	
0.00	212.97	8.49	43.14	0.00	
0.00	207.24	8.25	41.96	0.00	
0.00	200.49	7.98	40.59	0.00	
0.00	192.88	7.68	39.09	0.00	
0.00	184.57	7.34	37.35	0.00	
0.00	174.93	6.96	35.34	0.00	
0.00	163.57	6.51	33.05	0.00	
0.00	150.66	6.00	30.50	0.00	
0.00	136.96	5.46	27.72	0.00	
0.00	123.27	4.91	24.95	0.00	
0.00	110.89	4.41	22.44	0.00	
0.00	100.78	4.01	20.40	0.00	
