gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	50.71	2.05	10.24	0.21	
2.00	42.98	1.73	8.62	0.25	
3.00	37.01	1.48	7.38	0.30	
4.00	32.65	1.30	6.49	0.36	
5.00	29.86	1.18	5.93	0.42	
6.00	28.59	1.13	5.67	0.45	
7.00	28.05	1.11	5.57	0.46	
8.00	28.11	1.11	5.60	0.43	
9.00	28.67	1.14	5.73	0.38	
10.00	29.44	1.16	5.86	0.31	
11.00	30.11	1.18	5.97	0.25	
12.00	30.58	1.20	6.05	0.19	
13.00	30.65	1.21	6.05	0.15	
14.00	30.30	1.20	5.98	0.13	
15.00	29.65	1.18	5.85	0.13	
16.00	28.73	1.14	5.67	0.14	
17.00	27.56	1.11	5.45	0.15	
18.00	26.29	1.06	5.20	0.16	
19.00	24.94	1.01	4.92	0.19	
20.00	23.53	0.95	4.61	0.25	
21.00	22.00	0.89	4.31	0.34	
22.00	20.38	0.83	4.01	0.48	
23.00	18.70	0.76	3.70	0.67	
24.00	17.06	0.70	3.35	0.95	
25.00	15.43	0.64	3.02	1.30	
26.00	13.87	0.57	2.68	1.73	
27.00	12.41	0.52	2.36	2.21	
28.00	11.07	0.47	2.06	2.71	
29.00	9.85	0.43	1.79	3.21	
30.00	8.73	0.39	1.53	3.69	
31.00	7.67	0.36	1.30	4.15	
32.00	6.67	0.33	1.10	4.62	
33.00	5.71	0.30	0.92	5.06	
34.00	4.88	0.27	0.78	5.50	
35.00	4.18	0.25	0.66	5.89	
36.00	3.64	0.23	0.58	6.23	
37.00	3.23	0.22	0.52	6.49	
38.00	2.96	0.21	0.46	6.69	
39.00	2.76	0.20	0.42	6.88	
40.00	2.44	0.18	0.38	7.23	
41.00	1.91	0.15	0.32	8.12	
42.00	1.18	0.10	0.21	10.47	
43.00	0.52	0.05	0.10	15.48	
44.00	0.17	0.02	0.03	24.49	
45.00	0.04	0.00	0.01	36.91	
46.00	0.01	0.00	0.00	50.88	
47.00	0.05	0.00	0.01	61.22	
48.00	1.61	0.07	0.32	61.77	
49.00	7.30	0.29	1.46	50.20	
50.00	22.78	0.92	4.60	30.56	
51.00	47.27	1.91	9.59	13.34	
52.00	73.31	2.96	14.91	3.65	
53.00	93.51	3.76	19.00	1.50	
54.00	113.13	4.54	22.96	2.33	
55.00	161.72	6.48	32.78	3.03	
56.00	266.51	10.65	53.98	2.69	
57.00	460.58	18.37	93.25	1.07	
58.00	733.46	29.22	148.45	0.19	
59.00	1068.46	42.54	216.22	0.00	
60.00	1430.47	56.95	289.44	0.00	
61.00	1790.05	71.27	362.18	0.00	
62.00	2125.45	84.62	430.06	0.00	
63.00	2419.54	96.34	489.60	0.00	
64.00	2668.98	106.26	540.07	0.00	
65.00	2872.19	114.35	581.19	0.00	
66.00	3032.31	120.72	613.59	0.00	
67.00	3151.07	125.45	637.62	0.00	
68.00	3231.83	128.66	653.96	0.00	
69.00	3280.23	130.59	663.75	0.00	
70.00	3297.38	131.27	667.22	0.00	
71.00	3284.59	130.76	664.63	0.00	
72.00	3244.14	129.15	656.44	0.00	
73.00	3177.97	126.52	643.06	0.00	
74.00	3087.01	122.91	624.66	0.00	
75.00	2974.72	118.44	601.94	0.00	
76.00	2847.19	113.36	576.14	0.00	
77.00	2707.95	107.82	547.97	0.00	
78.00	2560.82	101.97	518.20	0.00	
79.00	2408.24	95.89	487.32	0.00	
80.00	2250.84	89.62	455.47	0.00	
81.00	2086.70	83.08	422.24	0.00	
82.00	1910.76	76.07	386.63	0.00	
83.00	1722.76	68.59	348.58	0.00	
84.00	1524.36	60.69	308.42	0.00	
85.00	1316.62	52.41	266.35	0.00	
86.00	1108.17	44.11	224.19	0.00	
87.00	908.60	36.17	183.85	0.00	
88.00	723.11	28.79	146.37	0.00	
89.00	562.89	22.42	113.98	0.00	
90.00	435.78	17.37	88.27	0.00	
91.00	333.39	13.30	67.55	0.01	
92.00	254.43	10.17	51.57	0.01	
93.00	200.72	8.04	40.70	0.01	
94.00	162.08	6.51	32.90	0.02	
95.00	132.24	5.32	26.87	0.02	
96.00	109.00	4.39	22.16	0.03	
97.00	91.05	3.66	18.51	0.03	
98.00	75.73	3.05	15.37	0.05	
99.00	62.63	2.53	12.69	0.06	
100.00	51.61	2.08	10.42	0.08	
