gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2112.55	84.11	427.47	0.00	
2.00	2124.59	84.59	429.91	0.00	
3.00	2121.57	84.47	429.30	0.00	
4.00	2101.59	83.67	425.25	0.00	
5.00	2063.93	82.17	417.63	0.00	
6.00	2010.13	80.03	406.75	0.00	
7.00	1938.37	77.17	392.22	0.00	
8.00	1849.29	73.63	374.19	0.00	
9.00	1741.76	69.34	352.41	0.00	
10.00	1610.99	64.14	325.95	0.00	
11.00	1453.94	57.89	294.19	0.00	
12.00	1271.60	50.63	257.32	0.00	
13.00	1071.60	42.66	216.85	0.00	
14.00	864.40	34.42	174.96	0.00	
15.00	662.23	26.38	134.09	0.00	
16.00	476.42	18.99	96.49	0.00	
17.00	319.77	12.76	64.78	0.01	
18.00	202.70	8.11	41.09	0.02	
19.00	127.00	5.09	25.78	0.05	
20.00	82.90	3.32	16.82	0.12	
21.00	58.22	2.35	11.70	0.28	
22.00	43.45	1.75	8.70	0.53	
23.00	34.05	1.37	6.84	0.95	
24.00	27.46	1.12	5.55	1.41	
25.00	22.18	0.90	4.46	1.91	
26.00	17.89	0.72	3.54	2.39	
27.00	14.52	0.60	2.85	2.87	
28.00	11.91	0.52	2.19	3.43	
29.00	9.67	0.44	1.68	4.11	
30.00	7.50	0.37	1.31	4.78	
31.00	5.50	0.30	0.99	5.49	
32.00	3.80	0.22	0.67	6.57	
33.00	2.53	0.16	0.41	8.21	
34.00	1.50	0.11	0.25	10.13	
35.00	0.82	0.07	0.13	12.11	
36.00	0.41	0.04	0.07	13.93	
37.00	0.15	0.03	0.06	15.43	
38.00	0.03	0.02	0.03	16.67	
39.00	0.01	0.01	0.01	17.76	
40.00	0.00	0.01	0.00	18.75	
41.00	0.00	0.00	0.00	19.68	
42.00	0.00	0.00	0.00	20.59	
43.00	0.00	0.00	0.00	21.53	
44.00	0.00	0.00	0.00	23.03	
45.00	0.00	0.00	0.00	26.33	
46.00	0.00	0.00	0.00	31.62	
47.00	0.34	0.02	0.06	36.07	
48.00	1.43	0.07	0.26	34.95	
49.00	2.42	0.12	0.44	27.22	
50.00	4.69	0.22	0.81	26.26	
51.00	5.24	0.25	0.87	47.61	
52.00	2.12	0.11	0.32	93.35	
53.00	0.46	0.03	0.06	148.26	
54.00	0.03	0.00	0.00	177.96	
55.00	0.03	0.00	0.01	168.32	
56.00	1.96	0.08	0.39	131.61	
57.00	10.04	0.41	2.03	90.92	
58.00	24.68	1.00	5.01	55.96	
59.00	46.87	1.89	9.45	30.29	
60.00	78.08	3.12	15.79	16.15	
61.00	114.52	4.59	23.23	9.48	
62.00	152.68	6.11	30.99	6.26	
63.00	190.67	7.63	38.66	3.76	
64.00	229.13	9.17	46.43	2.17	
65.00	268.38	10.73	54.36	1.59	
66.00	308.79	12.32	62.53	1.46	
67.00	351.09	14.01	71.13	1.30	
68.00	395.70	15.79	80.16	1.04	
69.00	442.02	17.63	89.53	0.77	
70.00	489.20	19.50	99.06	0.59	
71.00	536.10	21.37	108.57	0.51	
72.00	582.71	23.21	117.94	0.41	
73.00	629.59	25.08	127.46	0.21	
74.00	678.21	27.03	137.31	0.01	
75.00	729.19	29.05	147.61	0.01	
76.00	782.12	31.15	158.29	0.00	
77.00	837.11	33.34	169.40	0.00	
78.00	893.58	35.58	180.88	0.00	
79.00	950.31	37.84	192.31	0.00	
80.00	1005.84	40.04	203.51	0.00	
81.00	1059.39	42.18	214.39	0.00	
82.00	1111.34	44.25	224.95	0.00	
83.00	1163.34	46.31	235.37	0.00	
84.00	1215.83	48.41	246.04	0.00	
85.00	1269.13	50.53	256.79	0.00	
86.00	1323.69	52.69	267.79	0.00	
87.00	1380.60	54.97	279.40	0.00	
88.00	1440.93	57.37	291.56	0.00	
89.00	1504.39	59.89	304.40	0.00	
90.00	1570.43	62.52	317.73	0.00	
91.00	1638.26	65.22	331.44	0.00	
92.00	1707.03	67.95	345.32	0.00	
93.00	1775.22	70.67	359.19	0.00	
94.00	1841.57	73.32	372.63	0.00	
95.00	1903.98	75.80	385.26	0.00	
96.00	1960.40	78.05	396.69	0.00	
97.00	2011.27	80.07	406.96	0.00	
98.00	2055.96	81.85	416.02	0.00	
99.00	2092.98	83.33	423.51	0.00	
100.00	2120.22	84.41	429.02	0.00	
