gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	334.83	13.32	67.70	0.00	
0.00	330.40	13.15	66.84	0.00	
0.00	322.28	12.84	65.20	0.00	
0.00	313.04	12.47	63.35	0.00	
0.00	300.20	11.95	60.70	0.00	
0.00	283.83	11.30	57.41	0.00	
0.00	270.13	10.75	54.64	0.00	
0.00	256.18	10.19	51.74	0.00	
0.00	244.25	9.71	49.33	0.00	
0.00	236.32	9.40	47.76	0.00	
0.00	235.25	9.36	47.60	0.00	
0.00	232.72	9.26	47.10	0.00	
0.00	226.57	9.01	45.72	0.00	
0.00	222.58	8.85	44.95	0.00	
0.00	223.05	8.87	45.02	0.00	
0.00	227.44	9.05	46.00	0.00	
0.00	228.50	9.09	46.21	0.00	
0.00	227.23	9.03	45.82	0.00	
0.00	225.98	8.98	45.69	0.00	
0.00	228.93	9.10	46.28	0.00	
0.00	236.44	9.41	47.80	0.00	
0.00	255.06	10.14	51.53	0.00	
0.00	284.96	11.33	57.55	0.01	
0.00	306.10	12.18	61.98	0.09	
0.00	315.65	12.55	63.90	2.21	
0.00	312.21	12.41	63.25	4.04	
0.00	292.14	11.62	59.18	4.41	
0.00	263.33	10.46	53.34	6.44	
0.00	225.39	8.95	45.68	8.03	
0.00	183.63	7.30	37.23	8.96	
0.00	143.19	5.70	29.04	8.96	
0.00	93.21	3.71	18.88	8.20	
0.00	42.45	1.71	8.61	7.17	
0.00	7.93	0.30	1.56	6.00	
0.00	0.00	0.00	0.00	3.94	
0.00	0.00	0.00	0.00	2.73	
0.00	0.00	0.00	0.00	2.05	
0.00	0.00	0.00	0.00	1.79	
0.00	0.00	0.00	0.00	1.50	
0.00	0.00	0.00	0.00	1.18	
0.00	0.00	0.00	0.00	0.86	
0.00	0.00	0.00	0.00	0.95	
0.00	0.00	0.00	0.00	1.43	
0.00	0.00	0.00	0.00	1.43	
0.00	0.46	0.04	0.09	4.55	
0.00	5.79	0.22	1.12	8.77	
0.00	8.55	0.35	1.66	11.48	
0.00	7.62	0.32	1.48	25.01	
0.00	4.25	0.19	0.73	54.49	
0.00	5.73	0.24	1.16	67.90	
0.00	5.79	0.24	1.13	70.75	
0.00	2.22	0.11	0.33	58.50	
0.00	1.74	0.09	0.18	44.91	
0.00	0.00	0.00	0.00	34.43	
0.00	2.57	0.13	0.52	45.89	
0.00	14.60	0.61	2.98	48.85	
0.00	26.46	1.09	5.42	54.05	
0.00	37.90	1.52	7.67	60.87	
0.00	47.99	1.93	9.72	65.22	
0.00	59.52	2.38	12.06	65.66	
0.00	71.55	2.86	14.51	65.89	
0.00	80.00	3.19	16.23	69.38	
0.00	86.58	3.45	17.55	71.88	
0.00	94.55	3.78	19.20	72.83	
0.00	101.55	4.06	20.60	71.23	
0.00	109.88	4.39	22.28	66.47	
0.00	121.42	4.83	24.59	63.01	
0.00	130.91	5.22	26.51	60.33	
0.00	139.64	5.55	28.28	56.95	
0.00	150.69	5.99	30.52	53.24	
0.00	162.31	6.47	32.86	51.12	
0.00	173.85	6.91	35.20	48.70	
0.00	184.88	7.35	37.51	47.27	
0.00	195.47	7.78	39.56	46.09	
0.00	212.17	8.45	42.93	44.34	
0.00	232.84	9.26	47.14	42.67	
0.00	247.66	9.85	50.11	40.30	
0.00	259.87	10.33	52.58	39.20	
0.00	271.17	10.79	54.86	38.03	
0.00	284.50	11.32	57.57	34.67	
0.00	297.09	11.81	60.10	29.55	
0.00	306.38	12.18	61.90	26.02	
0.00	318.36	12.67	64.41	20.66	
0.00	329.35	13.09	66.51	7.19	
0.00	333.32	13.27	67.47	0.02	
0.00	333.22	13.25	67.34	0.00	
0.00	332.33	13.23	67.23	0.00	
0.00	330.45	13.13	66.74	0.00	
0.00	324.49	12.91	65.58	0.00	
0.00	323.04	12.83	65.20	0.00	
0.00	325.47	12.95	65.84	0.00	
0.00	329.31	13.12	66.70	0.00	
0.00	331.52	13.20	67.03	0.00	
0.00	330.26	13.15	66.80	0.00	
0.00	330.33	13.15	66.82	0.00	
0.00	333.39	13.29	67.49	0.00	
0.00	335.86	13.37	67.94	0.00	
0.00	337.61	13.44	68.29	0.00	
0.00	337.74	13.45	68.35	0.00	
0.00	337.71	13.43	68.29	0.00	
