gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	410.77	16.38	83.20	0.01	
2.00	344.37	13.74	69.76	0.01	
3.00	281.59	11.23	57.05	0.02	
4.00	223.53	8.91	45.29	0.02	
5.00	171.37	6.83	34.73	0.03	
6.00	128.59	5.15	26.10	0.04	
7.00	95.90	3.84	19.46	0.04	
8.00	71.31	2.83	14.45	0.05	
9.00	53.88	2.12	10.90	0.05	
10.00	42.74	1.67	8.65	0.06	
11.00	36.10	1.40	7.30	0.07	
12.00	31.79	1.22	6.40	0.07	
13.00	28.93	1.11	5.79	0.08	
14.00	26.94	1.04	5.35	0.09	
15.00	25.44	0.98	5.01	0.10	
16.00	24.15	0.94	4.74	0.11	
17.00	22.96	0.90	4.49	0.12	
18.00	21.79	0.86	4.21	0.14	
19.00	20.51	0.82	3.92	0.17	
20.00	18.99	0.77	3.59	0.22	
21.00	17.24	0.72	3.24	0.31	
22.00	15.38	0.66	2.82	0.44	
23.00	13.44	0.60	2.41	0.66	
24.00	11.59	0.53	2.00	0.93	
25.00	9.84	0.47	1.65	1.27	
26.00	8.17	0.43	1.41	1.66	
27.00	6.84	0.37	1.12	2.16	
28.00	5.68	0.32	0.90	2.77	
29.00	4.56	0.28	0.73	3.46	
30.00	3.58	0.24	0.56	4.27	
31.00	2.73	0.20	0.46	5.25	
32.00	2.10	0.16	0.36	6.35	
33.00	1.63	0.13	0.28	7.47	
34.00	1.30	0.10	0.21	8.49	
35.00	1.03	0.09	0.16	9.31	
36.00	0.80	0.08	0.14	9.90	
37.00	0.63	0.07	0.11	10.35	
38.00	0.50	0.06	0.09	10.91	
39.00	0.37	0.05	0.07	12.08	
40.00	0.21	0.03	0.06	14.57	
41.00	0.07	0.02	0.03	19.43	
42.00	0.01	0.01	0.01	27.67	
43.00	0.00	0.00	0.00	39.28	
44.00	0.00	0.00	0.00	51.99	
45.00	0.08	0.00	0.02	60.89	
46.00	0.81	0.03	0.15	59.91	
47.00	5.67	0.23	1.12	43.81	
48.00	19.23	0.79	3.86	22.11	
49.00	41.34	1.66	8.34	6.28	
50.00	62.13	2.50	12.62	2.41	
51.00	67.30	2.70	13.67	4.58	
52.00	66.23	2.66	13.45	9.60	
53.00	79.17	3.19	16.06	10.83	
54.00	136.61	5.48	27.67	8.56	
55.00	246.69	9.86	49.97	3.52	
56.00	415.27	16.56	84.12	0.74	
57.00	618.18	24.62	125.15	0.00	
58.00	840.46	33.46	170.05	0.00	
59.00	1067.57	42.50	215.96	0.00	
60.00	1291.54	51.42	261.35	0.00	
61.00	1505.75	59.95	304.68	0.00	
62.00	1704.63	67.87	344.91	0.00	
63.00	1884.04	75.01	381.22	0.00	
64.00	2041.68	81.28	413.11	0.00	
65.00	2174.03	86.55	439.91	0.00	
66.00	2284.17	90.94	462.20	0.00	
67.00	2373.91	94.52	480.36	0.00	
68.00	2445.05	97.35	494.76	0.00	
69.00	2499.58	99.52	505.79	0.00	
70.00	2538.74	101.08	513.72	0.00	
71.00	2563.19	102.06	518.68	0.00	
72.00	2573.91	102.48	520.84	0.00	
73.00	2571.14	102.37	520.28	0.00	
74.00	2553.41	101.67	516.69	0.00	
75.00	2521.31	100.39	510.20	0.00	
76.00	2475.58	98.57	500.94	0.00	
77.00	2417.31	96.24	489.15	0.00	
78.00	2347.59	93.47	475.04	0.00	
79.00	2268.77	90.33	459.08	0.00	
80.00	2184.03	86.95	441.94	0.00	
81.00	2095.98	83.45	424.12	0.00	
82.00	2006.55	79.89	406.02	0.00	
83.00	1916.93	76.32	387.87	0.00	
84.00	1827.23	72.75	369.73	0.00	
85.00	1736.89	69.15	351.46	0.00	
86.00	1645.14	65.50	332.88	0.00	
87.00	1551.02	61.75	313.84	0.00	
88.00	1454.44	57.90	294.23	0.00	
89.00	1356.02	53.98	274.33	0.00	
90.00	1256.44	50.02	254.25	0.00	
91.00	1156.93	46.06	234.07	0.00	
92.00	1059.20	42.17	214.31	0.00	
93.00	964.16	38.39	195.08	0.00	
94.00	872.43	34.74	176.55	0.00	
95.00	784.49	31.24	158.77	0.00	
96.00	701.18	27.93	141.91	0.00	
97.00	622.21	24.79	125.97	0.00	
98.00	546.61	21.78	110.69	0.01	
99.00	474.13	18.90	96.02	0.01	
100.00	404.56	16.13	81.94	0.01	
