gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2173.26	86.53	439.76	0.00	
2.00	2208.30	87.93	446.85	0.00	
3.00	2231.59	88.85	451.56	0.00	
4.00	2242.04	89.27	453.68	0.00	
5.00	2237.08	89.07	452.68	0.00	
6.00	2212.78	88.10	447.76	0.00	
7.00	2163.61	86.14	437.81	0.00	
8.00	2085.17	83.02	421.93	0.00	
9.00	1974.43	78.61	399.52	0.00	
10.00	1828.92	72.81	370.07	0.00	
11.00	1647.78	65.61	333.43	0.00	
12.00	1434.30	57.11	290.24	0.00	
13.00	1199.29	47.74	242.64	0.00	
14.00	958.39	38.15	193.92	0.00	
15.00	727.04	28.95	147.19	0.00	
16.00	519.83	20.71	105.26	0.00	
17.00	351.14	14.00	71.13	0.01	
18.00	229.67	9.19	46.56	0.01	
19.00	151.80	6.10	30.84	0.02	
20.00	104.52	4.22	21.29	0.03	
21.00	74.63	3.01	15.20	0.04	
22.00	54.96	2.19	11.16	0.04	
23.00	42.38	1.65	8.52	0.06	
24.00	34.74	1.34	6.96	0.07	
25.00	30.05	1.16	6.01	0.08	
26.00	26.63	1.03	5.33	0.10	
27.00	23.57	0.92	4.67	0.14	
28.00	20.50	0.82	4.01	0.21	
29.00	17.55	0.72	3.38	0.44	
30.00	15.09	0.61	2.75	0.92	
31.00	12.88	0.54	2.25	1.41	
32.00	10.83	0.48	1.86	1.75	
33.00	8.96	0.44	1.47	2.02	
34.00	7.10	0.40	1.16	2.36	
35.00	5.37	0.33	0.82	2.95	
36.00	3.87	0.25	0.55	3.97	
37.00	2.67	0.20	0.40	5.37	
38.00	1.67	0.16	0.29	6.85	
39.00	0.99	0.11	0.19	8.39	
40.00	0.55	0.07	0.12	10.02	
41.00	0.25	0.05	0.08	11.70	
42.00	0.11	0.03	0.04	13.40	
43.00	0.06	0.02	0.02	14.95	
44.00	0.02	0.01	0.02	16.19	
45.00	0.01	0.01	0.01	17.48	
46.00	0.00	0.00	0.00	20.07	
47.00	0.01	0.00	0.01	25.43	
48.00	0.00	0.00	0.00	33.03	
49.00	0.06	0.01	0.01	37.94	
50.00	0.23	0.02	0.03	33.96	
51.00	1.21	0.09	0.16	24.19	
52.00	2.67	0.15	0.43	28.18	
53.00	2.63	0.13	0.42	62.88	
54.00	1.08	0.05	0.19	122.03	
55.00	0.16	0.01	0.02	170.66	
56.00	0.01	0.00	0.00	175.98	
57.00	1.36	0.06	0.28	134.61	
58.00	9.44	0.38	1.89	76.02	
59.00	30.32	1.22	6.12	30.01	
60.00	64.74	2.61	13.12	7.44	
61.00	106.80	4.31	21.65	0.92	
62.00	150.12	6.01	30.46	0.06	
63.00	191.50	7.67	38.84	0.02	
64.00	229.92	9.20	46.62	0.02	
65.00	264.94	10.59	53.70	0.01	
66.00	296.37	11.83	60.05	0.01	
67.00	324.75	12.96	65.81	0.01	
68.00	350.95	14.01	71.10	0.01	
69.00	376.28	15.01	76.23	0.01	
70.00	401.99	16.03	81.43	0.01	
71.00	428.55	17.09	86.83	0.01	
72.00	455.80	18.17	92.34	0.00	
73.00	483.31	19.27	97.90	0.00	
74.00	511.21	20.37	103.49	0.00	
75.00	539.71	21.51	109.29	0.00	
76.00	569.66	22.70	115.36	0.00	
77.00	601.92	23.98	121.89	0.00	
78.00	637.27	25.39	129.03	0.00	
79.00	676.01	26.93	136.88	0.00	
80.00	718.33	28.62	145.46	0.00	
81.00	764.47	30.44	154.74	0.00	
82.00	814.48	32.43	164.82	0.00	
83.00	868.45	34.58	175.72	0.00	
84.00	926.37	36.88	187.43	0.00	
85.00	988.02	39.34	199.93	0.00	
86.00	1053.46	41.94	213.19	0.00	
87.00	1122.94	44.71	227.23	0.00	
88.00	1196.63	47.64	242.12	0.00	
89.00	1274.40	50.73	257.85	0.00	
90.00	1355.94	53.98	274.36	0.00	
91.00	1441.47	57.39	291.66	0.00	
92.00	1530.94	60.95	309.74	0.00	
93.00	1624.00	64.65	328.58	0.00	
94.00	1719.95	68.48	348.04	0.00	
95.00	1816.53	72.32	367.58	0.00	
96.00	1909.08	76.00	386.29	0.00	
97.00	1993.37	79.36	403.35	0.00	
98.00	2066.62	82.28	418.18	0.00	
99.00	2127.47	84.70	430.49	0.00	
100.00	2175.82	86.63	440.28	0.00	
