gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	4.99	0.25	0.78	16.09	
2.00	7.39	0.34	1.26	11.77	
3.00	3.76	0.17	0.76	63.64	
4.00	0.46	0.02	0.08	159.20	
5.00	0.00	0.00	0.00	230.22	
6.00	0.15	0.01	0.03	219.36	
7.00	6.03	0.25	1.23	137.41	
8.00	37.97	1.54	7.67	52.15	
9.00	103.47	4.16	20.98	10.38	
10.00	183.98	7.37	37.34	1.45	
11.00	262.23	10.47	53.10	0.01	
12.00	337.51	13.47	68.38	0.01	
13.00	410.03	16.35	83.06	0.00	
14.00	479.15	19.10	97.06	0.00	
15.00	544.32	21.69	110.23	0.00	
16.00	605.66	24.13	122.65	0.00	
17.00	663.89	26.44	134.42	0.00	
18.00	719.63	28.66	145.68	0.00	
19.00	773.08	30.78	156.45	0.00	
20.00	823.65	32.80	166.72	0.00	
21.00	871.06	34.68	176.25	0.00	
22.00	915.16	36.44	185.18	0.00	
23.00	956.59	38.08	193.50	0.00	
24.00	995.89	39.65	201.50	0.00	
25.00	1033.99	41.16	209.20	0.00	
26.00	1071.71	42.66	216.80	0.00	
27.00	1109.59	44.17	224.51	0.00	
28.00	1147.92	45.69	232.19	0.00	
29.00	1186.85	47.24	240.06	0.00	
30.00	1227.50	48.85	248.24	0.00	
31.00	1271.50	50.61	257.19	0.00	
32.00	1320.80	52.58	267.23	0.00	
33.00	1377.04	54.81	278.60	0.00	
34.00	1440.68	57.36	291.51	0.00	
35.00	1511.22	60.16	305.71	0.00	
36.00	1586.54	63.16	321.00	0.00	
37.00	1665.52	66.30	336.98	0.00	
38.00	1747.36	69.57	353.58	0.00	
39.00	1831.52	72.91	370.58	0.00	
40.00	1917.49	76.34	387.97	0.00	
41.00	2004.38	79.80	405.58	0.00	
42.00	2090.98	83.24	423.09	0.00	
43.00	2175.78	86.63	440.27	0.00	
44.00	2257.34	89.87	456.77	0.00	
45.00	2333.37	92.90	472.16	0.00	
46.00	2401.03	95.60	485.85	0.00	
47.00	2457.74	97.86	497.33	0.00	
48.00	2502.95	99.66	506.48	0.00	
49.00	2537.36	101.03	513.43	0.00	
50.00	2561.82	102.00	518.39	0.00	
51.00	2576.22	102.58	521.30	0.00	
52.00	2578.81	102.68	521.83	0.00	
53.00	2566.70	102.20	519.38	0.00	
54.00	2535.82	100.97	513.13	0.00	
55.00	2480.52	98.76	501.94	0.00	
56.00	2393.13	95.28	484.26	0.00	
57.00	2266.31	90.23	458.60	0.00	
58.00	2092.85	83.32	423.48	0.00	
59.00	1869.58	74.43	378.29	0.00	
60.00	1602.38	63.79	324.20	0.00	
61.00	1308.33	52.07	264.60	0.00	
62.00	1012.13	40.29	204.78	0.00	
63.00	741.94	29.55	150.19	0.00	
64.00	519.46	20.70	105.20	0.00	
65.00	357.65	14.27	72.48	0.01	
66.00	252.64	10.10	51.19	0.01	
67.00	190.39	7.64	38.61	0.01	
68.00	153.38	6.17	31.16	0.02	
69.00	126.63	5.09	25.74	0.02	
70.00	103.49	4.16	21.05	0.03	
71.00	82.99	3.31	16.88	0.03	
72.00	65.98	2.64	13.42	0.04	
73.00	53.12	2.11	10.79	0.04	
74.00	44.27	1.72	8.94	0.04	
75.00	38.32	1.45	7.70	0.05	
76.00	34.12	1.30	6.89	0.07	
77.00	30.88	1.19	6.18	0.08	
78.00	27.89	1.09	5.55	0.10	
79.00	24.96	0.98	4.91	0.12	
80.00	22.02	0.88	4.29	0.16	
81.00	19.16	0.76	3.68	0.23	
82.00	16.36	0.68	3.11	0.37	
83.00	13.78	0.58	2.49	0.61	
84.00	11.22	0.51	1.94	0.93	
85.00	8.77	0.43	1.37	1.42	
86.00	6.33	0.37	0.97	2.17	
87.00	4.28	0.29	0.62	3.19	
88.00	2.75	0.21	0.39	4.50	
89.00	1.65	0.15	0.26	5.96	
90.00	0.91	0.10	0.17	7.47	
91.00	0.46	0.06	0.13	9.06	
92.00	0.29	0.04	0.07	10.58	
93.00	0.20	0.03	0.04	12.09	
94.00	0.08	0.02	0.04	14.28	
95.00	0.01	0.01	0.01	18.94	
96.00	0.00	0.00	0.00	28.04	
97.00	0.00	0.00	0.00	40.50	
98.00	0.03	0.00	0.01	47.78	
99.00	1.00	0.05	0.16	37.55	
100.00	5.66	0.28	0.96	14.77	
