gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	87.09	3.47	17.63	0.00	
0.00	84.97	3.39	17.20	0.00	
0.00	83.75	3.34	16.96	0.00	
0.00	83.98	3.35	17.00	0.00	
0.00	87.27	3.48	17.66	0.00	
0.00	96.13	3.83	19.45	0.00	
0.00	112.09	4.46	22.69	0.00	
0.00	133.55	5.32	27.05	0.00	
0.00	156.27	6.22	31.64	0.00	
0.00	173.76	6.94	35.30	0.00	
0.00	179.25	7.14	36.27	0.00	
0.00	168.79	6.71	34.08	0.00	
0.00	143.15	5.70	28.95	0.00	
0.00	107.59	4.28	21.79	0.00	
0.00	71.77	2.85	14.54	0.00	
0.00	47.79	1.89	9.66	0.01	
0.00	42.12	1.69	8.49	0.01	
0.00	45.19	1.81	9.11	0.01	
0.00	47.16	1.88	9.54	0.01	
0.00	44.92	1.82	9.12	0.01	
0.00	38.81	1.60	7.93	0.02	
0.00	30.97	1.29	6.35	0.03	
0.00	23.38	0.99	4.82	0.03	
0.00	17.21	0.73	3.58	0.05	
0.00	13.29	0.54	2.76	0.07	
0.00	11.41	0.42	2.39	0.08	
0.00	10.58	0.38	2.27	0.09	
0.00	10.05	0.35	2.22	0.13	
0.00	9.62	0.33	2.12	0.20	
0.00	9.23	0.33	2.07	0.39	
0.00	8.99	0.31	2.01	0.68	
0.00	8.71	0.28	1.98	1.04	
0.00	8.40	0.26	1.86	1.51	
0.00	8.05	0.25	1.66	2.09	
0.00	7.49	0.26	1.48	2.79	
0.00	6.59	0.25	1.23	3.61	
0.00	5.59	0.24	1.00	4.35	
0.00	4.62	0.23	0.71	4.95	
0.00	3.61	0.20	0.43	5.50	
0.00	2.62	0.17	0.30	5.87	
0.00	1.83	0.14	0.28	6.15	
0.00	1.49	0.11	0.19	6.52	
0.00	1.06	0.09	0.15	7.34	
0.00	0.59	0.07	0.12	8.91	
0.00	0.23	0.05	0.08	11.22	
0.00	0.03	0.02	0.03	13.06	
0.00	0.04	0.00	0.01	13.13	
0.00	1.46	0.08	0.22	15.23	
0.00	4.72	0.19	0.86	18.49	
0.00	5.33	0.22	0.96	24.55	
0.00	8.16	0.31	1.63	49.64	
0.00	5.86	0.26	1.12	78.90	
0.00	1.32	0.07	0.25	78.48	
0.00	0.07	0.00	0.01	51.79	
0.00	3.01	0.12	0.62	60.56	
0.00	24.34	0.97	4.94	71.77	
0.00	57.71	2.31	11.74	53.52	
0.00	87.58	3.48	17.76	22.78	
0.00	105.09	4.17	21.28	9.04	
0.00	119.96	4.77	24.33	1.51	
0.00	135.35	5.38	27.40	0.01	
0.00	151.96	6.04	30.74	0.00	
0.00	170.57	6.78	34.49	0.00	
0.00	191.22	7.61	38.67	0.00	
0.00	213.00	8.47	43.03	0.00	
0.00	234.30	9.31	47.34	0.00	
0.00	253.91	10.09	51.29	0.00	
0.00	270.78	10.77	54.71	0.00	
0.00	285.11	11.34	57.59	0.00	
0.00	296.84	11.81	60.00	0.00	
0.00	305.55	12.16	61.78	0.00	
0.00	310.54	12.36	62.79	0.00	
0.00	311.36	12.39	62.95	0.00	
0.00	307.87	12.25	62.24	0.00	
0.00	300.28	11.95	60.73	0.00	
0.00	288.97	11.50	58.43	0.00	
0.00	274.71	10.94	55.57	0.00	
0.00	258.45	10.29	52.28	0.00	
0.00	241.84	9.64	48.95	0.00	
0.00	227.12	9.06	46.01	0.00	
0.00	216.02	8.61	43.71	0.00	
0.00	208.55	8.31	42.24	0.00	
0.00	203.43	8.11	41.28	0.00	
0.00	199.18	7.93	40.34	0.00	
0.00	194.11	7.73	39.34	0.00	
0.00	188.02	7.48	38.00	0.00	
0.00	181.03	7.21	36.63	0.00	
0.00	173.85	6.92	35.20	0.00	
0.00	166.48	6.63	33.71	0.00	
0.00	158.24	6.31	32.03	0.00	
0.00	148.56	5.91	30.07	0.00	
0.00	137.62	5.48	27.85	0.00	
0.00	126.16	5.02	25.53	0.00	
0.00	115.26	4.59	23.33	0.00	
0.00	106.17	4.23	21.50	0.00	
0.00	99.78	3.97	20.20	0.00	
0.00	95.77	3.82	19.38	0.00	
0.00	92.92	3.70	18.81	0.00	
0.00	90.40	3.60	18.30	0.00	
0.00	88.23	3.52	17.86	0.00	
