gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	102.01	4.06	20.65	0.00	
0.00	94.04	3.75	19.03	0.00	
0.00	88.10	3.51	17.82	0.00	
0.00	84.11	3.35	17.02	0.00	
0.00	83.01	3.31	16.81	0.00	
0.00	85.99	3.42	17.40	0.00	
0.00	93.04	3.70	18.83	0.00	
0.00	102.12	4.07	20.67	0.00	
0.00	112.14	4.47	22.70	0.00	
0.00	122.59	4.88	24.81	0.00	
0.00	132.57	5.28	26.78	0.00	
0.00	140.80	5.60	28.48	0.00	
0.00	145.63	5.80	29.46	0.00	
0.00	145.96	5.80	29.45	0.00	
0.00	139.48	5.55	28.20	0.00	
0.00	123.68	4.92	25.03	0.00	
0.00	98.49	3.91	19.94	0.00	
0.00	71.02	2.81	14.36	0.01	
0.00	51.22	2.04	10.35	0.01	
0.00	39.86	1.60	8.10	0.01	
0.00	31.13	1.28	6.36	0.02	
0.00	22.92	0.97	4.70	0.03	
0.00	16.32	0.68	3.43	0.05	
0.00	12.42	0.47	2.65	0.07	
0.00	10.73	0.38	2.32	0.09	
0.00	10.19	0.34	2.20	0.11	
0.00	10.08	0.33	2.17	0.15	
0.00	10.03	0.31	2.14	0.42	
0.00	9.74	0.32	2.06	1.06	
0.00	9.02	0.31	1.98	2.08	
0.00	8.27	0.28	1.79	3.06	
0.00	7.59	0.26	1.58	3.64	
0.00	7.03	0.25	1.37	4.02	
0.00	6.56	0.25	1.20	4.33	
0.00	6.02	0.25	0.96	4.68	
0.00	5.18	0.23	0.73	5.29	
0.00	4.05	0.21	0.55	6.10	
0.00	3.06	0.19	0.41	6.78	
0.00	2.27	0.16	0.30	7.06	
0.00	1.43	0.13	0.24	7.06	
0.00	0.79	0.09	0.19	7.05	
0.00	0.49	0.07	0.13	6.97	
0.00	0.33	0.05	0.08	6.78	
0.00	0.13	0.04	0.08	6.52	
0.00	0.04	0.02	0.04	6.42	
0.00	0.01	0.01	0.01	7.20	
0.00	0.01	0.01	0.02	9.10	
0.00	0.00	0.00	0.00	10.75	
0.00	0.33	0.02	0.04	12.45	
0.00	1.17	0.06	0.15	16.08	
0.00	2.49	0.14	0.29	18.39	
0.00	4.42	0.20	0.79	32.50	
0.00	4.69	0.20	0.85	57.86	
0.00	3.66	0.15	0.67	64.71	
0.00	0.91	0.05	0.11	49.01	
0.00	0.05	0.00	0.00	49.39	
0.00	7.22	0.28	1.46	64.51	
0.00	23.24	0.93	4.73	58.61	
0.00	43.87	1.76	8.93	35.68	
0.00	63.61	2.55	12.94	14.73	
0.00	80.44	3.21	16.36	3.70	
0.00	95.08	3.80	19.26	0.28	
0.00	108.89	4.33	22.04	0.01	
0.00	121.99	4.84	24.68	0.01	
0.00	134.50	5.34	27.20	0.01	
0.00	146.55	5.82	29.64	0.01	
0.00	158.16	6.29	32.01	0.01	
0.00	169.54	6.73	34.31	0.01	
0.00	181.17	7.20	36.67	0.01	
0.00	193.36	7.69	39.12	0.01	
0.00	205.28	8.16	41.52	0.01	
0.00	215.46	8.56	43.58	0.01	
0.00	223.19	8.87	45.13	0.01	
0.00	228.81	9.09	46.22	0.01	
0.00	232.42	9.24	47.01	0.00	
0.00	234.32	9.32	47.39	0.00	
0.00	235.06	9.35	47.54	0.00	
0.00	235.42	9.37	47.61	0.00	
0.00	235.91	9.38	47.73	0.00	
0.00	236.81	9.43	47.95	0.00	
0.00	238.26	9.48	48.15	0.00	
0.00	239.55	9.53	48.40	0.00	
0.00	239.84	9.53	48.43	0.00	
0.00	238.76	9.49	48.24	0.00	
0.00	236.71	9.42	47.89	0.00	
0.00	234.16	9.32	47.39	0.00	
0.00	230.96	9.20	46.79	0.00	
0.00	226.93	9.05	45.98	0.00	
0.00	221.94	8.84	44.96	0.00	
0.00	215.97	8.60	43.73	0.00	
0.00	208.93	8.32	42.30	0.00	
0.00	201.00	8.01	40.73	0.00	
0.00	192.34	7.65	38.92	0.00	
0.00	182.30	7.25	36.83	0.00	
0.00	170.46	6.78	34.45	0.00	
0.00	157.00	6.25	31.79	0.00	
0.00	142.72	5.68	28.89	0.00	
0.00	128.46	5.11	26.00	0.00	
0.00	115.56	4.60	23.38	0.00	
0.00	105.02	4.18	21.26	0.00	
