gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2681.02	106.76	542.52	0.00	
2.00	2678.72	106.67	542.05	0.00	
3.00	2660.90	105.96	538.45	0.00	
4.00	2624.66	104.51	531.12	0.00	
5.00	2564.84	102.12	519.01	0.00	
6.00	2474.06	98.51	500.63	0.00	
7.00	2343.29	93.30	474.17	0.00	
8.00	2163.81	86.15	437.85	0.00	
9.00	1931.51	76.90	390.84	0.00	
10.00	1652.03	65.77	334.28	0.00	
11.00	1343.26	53.48	271.79	0.00	
12.00	1032.41	41.10	208.90	0.00	
13.00	748.98	29.83	151.61	0.00	
14.00	516.91	20.60	104.69	0.00	
15.00	348.01	13.88	70.50	0.01	
16.00	239.28	9.58	48.49	0.01	
17.00	174.68	7.02	35.45	0.02	
18.00	134.87	5.43	27.43	0.02	
19.00	105.60	4.26	21.50	0.02	
20.00	81.55	3.28	16.60	0.03	
21.00	62.95	2.52	12.80	0.04	
22.00	50.49	1.99	10.24	0.04	
23.00	42.89	1.67	8.67	0.05	
24.00	38.06	1.47	7.66	0.06	
25.00	34.29	1.32	6.88	0.07	
26.00	30.76	1.18	6.11	0.10	
27.00	27.28	1.05	5.39	0.19	
28.00	23.92	0.93	4.72	0.32	
29.00	20.84	0.83	4.10	0.48	
30.00	18.13	0.73	3.53	0.72	
31.00	15.74	0.64	3.01	1.02	
32.00	13.54	0.57	2.50	1.38	
33.00	11.48	0.51	1.99	1.81	
34.00	9.43	0.46	1.56	2.29	
35.00	7.46	0.40	1.17	2.82	
36.00	5.66	0.34	0.82	3.49	
37.00	4.06	0.29	0.61	4.36	
38.00	2.87	0.23	0.46	5.40	
39.00	2.07	0.17	0.34	6.55	
40.00	1.37	0.13	0.24	7.70	
41.00	0.80	0.09	0.16	8.91	
42.00	0.40	0.06	0.11	10.26	
43.00	0.19	0.04	0.06	11.83	
44.00	0.08	0.02	0.03	14.05	
45.00	0.02	0.01	0.01	18.07	
46.00	0.00	0.00	0.00	25.19	
47.00	0.00	0.00	0.00	34.86	
48.00	0.13	0.01	0.03	42.40	
49.00	1.12	0.06	0.21	40.93	
50.00	3.89	0.18	0.72	30.52	
51.00	6.64	0.29	1.24	26.13	
52.00	5.75	0.25	1.09	52.80	
53.00	3.09	0.14	0.59	121.84	
54.00	1.10	0.04	0.22	205.07	
55.00	0.16	0.01	0.03	251.53	
56.00	0.38	0.02	0.07	230.24	
57.00	5.95	0.24	1.19	154.36	
58.00	28.52	1.15	5.78	69.94	
59.00	76.96	3.10	15.62	17.03	
60.00	145.28	5.84	29.49	1.55	
61.00	213.10	8.54	43.21	0.02	
62.00	271.93	10.86	55.11	0.01	
63.00	321.89	12.84	65.23	0.01	
64.00	364.00	14.52	73.76	0.01	
65.00	399.50	15.93	80.94	0.00	
66.00	430.02	17.14	87.10	0.00	
67.00	456.97	18.21	92.55	0.00	
68.00	481.15	19.18	97.46	0.00	
69.00	503.00	20.04	101.88	0.00	
70.00	522.70	20.83	105.87	0.00	
71.00	540.71	21.54	109.50	0.00	
72.00	557.82	22.22	112.96	0.00	
73.00	575.07	22.91	116.46	0.00	
74.00	593.32	23.64	120.15	0.00	
75.00	613.31	24.43	124.19	0.00	
76.00	636.02	25.33	128.77	0.00	
77.00	662.79	26.40	134.18	0.00	
78.00	695.25	27.69	140.75	0.00	
79.00	735.14	29.28	148.82	0.00	
80.00	784.30	31.23	158.75	0.00	
81.00	844.96	33.64	171.00	0.00	
82.00	919.17	36.59	185.99	0.00	
83.00	1008.48	40.15	204.05	0.00	
84.00	1113.41	44.33	225.30	0.00	
85.00	1232.51	49.07	249.42	0.00	
86.00	1362.33	54.24	275.66	0.00	
87.00	1498.13	59.64	303.06	0.00	
88.00	1635.00	65.09	330.77	0.00	
89.00	1769.58	70.45	358.04	0.00	
90.00	1900.00	75.64	384.44	0.00	
91.00	2025.25	80.63	409.80	0.00	
92.00	2144.72	85.39	433.99	0.00	
93.00	2257.50	89.88	456.81	0.00	
94.00	2361.66	94.03	477.88	0.00	
95.00	2454.25	97.72	496.62	0.00	
96.00	2532.34	100.83	512.43	0.00	
97.00	2594.00	103.29	524.91	0.00	
98.00	2638.67	105.07	533.95	0.00	
99.00	2666.87	106.20	539.66	0.00	
100.00	2679.67	106.71	542.25	0.00	
