gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	1323.25	52.67	267.68	0.00	
2.00	1337.23	53.24	270.54	0.00	
3.00	1335.46	53.18	270.23	0.00	
4.00	1318.35	52.49	266.77	0.00	
5.00	1294.30	51.52	261.83	0.00	
6.00	1256.29	50.01	254.13	0.00	
7.00	1198.81	47.73	242.60	0.00	
8.00	1139.16	45.33	230.27	0.00	
9.00	1085.90	43.22	219.64	0.00	
10.00	1042.26	41.48	210.81	0.00	
11.00	1006.02	40.05	203.58	0.00	
12.00	974.98	38.83	197.36	0.00	
13.00	946.86	37.69	191.52	0.00	
14.00	922.76	36.73	186.65	0.00	
15.00	900.61	35.85	182.21	0.00	
16.00	876.78	34.91	177.46	0.00	
17.00	848.55	33.79	171.74	0.00	
18.00	814.32	32.42	164.73	0.00	
19.00	780.38	31.07	157.98	0.00	
20.00	744.78	29.66	150.77	0.00	
21.00	698.65	27.82	141.41	0.00	
22.00	637.13	25.38	128.98	0.00	
23.00	561.97	22.39	113.75	0.01	
24.00	471.94	18.81	95.53	0.03	
25.00	372.69	14.87	75.45	0.51	
26.00	274.78	10.99	55.59	0.97	
27.00	193.68	7.75	39.14	1.98	
28.00	139.99	5.62	28.27	4.03	
29.00	102.23	4.14	20.61	6.88	
30.00	68.81	2.79	13.83	9.19	
31.00	46.28	1.90	9.36	10.44	
32.00	26.63	1.10	5.44	12.51	
33.00	10.09	0.42	2.05	15.28	
34.00	1.71	0.07	0.34	18.28	
35.00	0.00	0.00	0.00	20.29	
36.00	0.00	0.00	0.00	21.36	
37.00	0.00	0.00	0.00	21.99	
38.00	0.00	0.00	0.00	22.66	
39.00	0.00	0.00	0.00	23.26	
40.00	0.00	0.00	0.00	23.71	
41.00	0.00	0.00	0.00	24.00	
42.00	0.00	0.00	0.00	24.31	
43.00	0.00	0.00	0.00	24.66	
44.00	0.00	0.00	0.00	25.01	
45.00	0.10	0.01	0.02	24.54	
46.00	1.84	0.08	0.35	22.36	
47.00	4.77	0.20	0.88	18.35	
48.00	5.82	0.25	1.08	23.57	
49.00	2.74	0.13	0.44	52.34	
50.00	2.21	0.10	0.45	96.63	
51.00	1.94	0.09	0.35	119.45	
52.00	0.67	0.03	0.09	140.24	
53.00	0.38	0.02	0.04	160.35	
54.00	0.00	0.00	0.00	169.94	
55.00	0.55	0.03	0.11	167.93	
56.00	3.14	0.13	0.64	164.73	
57.00	5.69	0.23	1.17	158.78	
58.00	8.81	0.36	1.76	150.04	
59.00	12.80	0.51	2.58	140.98	
60.00	18.18	0.73	3.69	130.16	
61.00	23.73	0.96	4.82	116.10	
62.00	28.27	1.14	5.72	99.97	
63.00	35.51	1.41	7.18	86.95	
64.00	45.21	1.83	9.14	74.12	
65.00	57.86	2.32	11.71	63.37	
66.00	73.23	2.93	14.85	53.17	
67.00	90.54	3.66	18.37	41.40	
68.00	110.18	4.42	22.35	32.41	
69.00	134.08	5.40	27.22	26.01	
70.00	163.00	6.53	33.08	21.85	
71.00	195.52	7.82	39.67	18.90	
72.00	230.36	9.22	46.69	15.90	
73.00	265.94	10.63	53.86	13.25	
74.00	301.71	12.04	61.13	12.08	
75.00	337.08	13.44	68.28	10.53	
76.00	376.19	15.00	76.20	9.21	
77.00	416.06	16.60	84.31	8.67	
78.00	455.88	18.18	92.36	8.43	
79.00	496.24	19.77	100.49	8.18	
80.00	533.07	21.23	107.92	7.45	
81.00	566.85	22.59	114.78	6.35	
82.00	605.28	24.11	122.50	5.59	
83.00	647.08	25.77	130.98	4.44	
84.00	686.18	27.32	138.83	1.55	
85.00	727.18	28.97	147.24	0.01	
86.00	771.53	30.72	156.14	0.00	
87.00	819.06	32.62	165.78	0.00	
88.00	867.02	34.52	175.39	0.00	
89.00	911.67	36.30	184.50	0.00	
90.00	954.36	37.99	193.09	0.00	
91.00	995.92	39.66	201.58	0.00	
92.00	1043.07	41.54	211.14	0.00	
93.00	1094.17	43.56	221.38	0.00	
94.00	1136.29	45.24	229.97	0.00	
95.00	1168.16	46.50	236.35	0.00	
96.00	1196.69	47.64	242.09	0.00	
97.00	1230.06	48.97	248.91	0.00	
98.00	1266.58	50.42	256.28	0.00	
99.00	1292.31	51.44	261.44	0.00	
100.00	1310.87	52.18	265.19	0.00	
