gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	423.22	16.88	85.72	0.01	
2.00	354.80	14.15	71.88	0.01	
3.00	290.12	11.57	58.78	0.02	
4.00	230.31	9.18	46.66	0.02	
5.00	176.56	7.04	35.79	0.03	
6.00	132.48	5.30	26.90	0.04	
7.00	98.81	3.96	20.05	0.04	
8.00	73.47	2.92	14.89	0.05	
9.00	55.51	2.18	11.23	0.05	
10.00	44.04	1.72	8.91	0.06	
11.00	37.19	1.45	7.52	0.07	
12.00	32.75	1.26	6.59	0.08	
13.00	29.81	1.14	5.96	0.09	
14.00	27.75	1.07	5.51	0.09	
15.00	26.21	1.01	5.16	0.10	
16.00	24.89	0.97	4.88	0.11	
17.00	23.66	0.93	4.62	0.13	
18.00	22.45	0.89	4.34	0.15	
19.00	21.14	0.85	4.04	0.18	
20.00	19.57	0.79	3.70	0.23	
21.00	17.76	0.74	3.34	0.32	
22.00	15.85	0.68	2.90	0.46	
23.00	13.84	0.62	2.48	0.68	
24.00	11.94	0.54	2.06	0.96	
25.00	10.13	0.48	1.70	1.30	
26.00	8.42	0.44	1.45	1.71	
27.00	7.05	0.39	1.16	2.23	
28.00	5.85	0.33	0.92	2.86	
29.00	4.70	0.29	0.75	3.56	
30.00	3.69	0.24	0.58	4.40	
31.00	2.81	0.21	0.48	5.41	
32.00	2.17	0.16	0.37	6.54	
33.00	1.68	0.13	0.29	7.70	
34.00	1.33	0.10	0.22	8.75	
35.00	1.06	0.09	0.17	9.59	
36.00	0.82	0.08	0.14	10.20	
37.00	0.65	0.07	0.11	10.66	
38.00	0.51	0.06	0.09	11.24	
39.00	0.38	0.05	0.07	12.45	
40.00	0.22	0.03	0.06	15.01	
41.00	0.07	0.02	0.04	20.02	
42.00	0.01	0.01	0.01	28.51	
43.00	0.00	0.00	0.00	40.47	
44.00	0.00	0.00	0.00	53.57	
45.00	0.08	0.00	0.02	62.73	
46.00	0.84	0.03	0.16	61.73	
47.00	5.85	0.24	1.15	45.14	
48.00	19.81	0.81	3.97	22.78	
49.00	42.59	1.71	8.59	6.47	
50.00	64.01	2.57	13.00	2.48	
51.00	69.34	2.79	14.08	4.72	
52.00	68.24	2.75	13.86	9.89	
53.00	81.57	3.29	16.55	11.16	
54.00	140.75	5.65	28.51	8.81	
55.00	254.17	10.16	51.48	3.62	
56.00	427.85	17.07	86.66	0.76	
57.00	636.91	25.37	128.94	0.00	
58.00	865.93	34.47	175.20	0.00	
59.00	1099.92	43.78	222.51	0.00	
60.00	1330.67	52.98	269.27	0.00	
61.00	1551.38	61.76	313.91	0.00	
62.00	1756.28	69.92	355.37	0.00	
63.00	1941.13	77.28	392.77	0.00	
64.00	2103.55	83.75	425.63	0.00	
65.00	2239.91	89.18	453.24	0.00	
66.00	2353.38	93.70	476.21	0.00	
67.00	2445.84	97.38	494.92	0.00	
68.00	2519.14	100.30	509.75	0.00	
69.00	2575.33	102.54	521.12	0.00	
70.00	2615.67	104.15	529.29	0.00	
71.00	2640.86	105.15	534.40	0.00	
72.00	2651.91	105.59	536.63	0.00	
73.00	2649.06	105.48	536.04	0.00	
74.00	2630.79	104.75	532.35	0.00	
75.00	2597.72	103.43	525.66	0.00	
76.00	2550.60	101.55	516.12	0.00	
77.00	2490.57	99.16	503.97	0.00	
78.00	2418.73	96.30	489.43	0.00	
79.00	2337.52	93.07	472.99	0.00	
80.00	2250.21	89.59	455.33	0.00	
81.00	2159.49	85.98	436.98	0.00	
82.00	2067.36	82.31	418.32	0.00	
83.00	1975.02	78.63	399.62	0.00	
84.00	1882.60	74.95	380.94	0.00	
85.00	1789.52	71.25	362.11	0.00	
86.00	1694.99	67.49	342.96	0.00	
87.00	1598.02	63.63	323.35	0.00	
88.00	1498.51	59.66	303.15	0.00	
89.00	1397.11	55.62	282.64	0.00	
90.00	1294.51	51.54	261.96	0.00	
91.00	1191.99	47.45	241.16	0.00	
92.00	1091.30	43.45	220.81	0.00	
93.00	993.37	39.55	200.99	0.00	
94.00	898.87	35.79	181.90	0.00	
95.00	808.27	32.18	163.58	0.00	
96.00	722.42	28.77	146.21	0.00	
97.00	641.07	25.54	129.79	0.00	
98.00	563.17	22.44	114.04	0.01	
99.00	488.50	19.48	98.93	0.01	
100.00	416.81	16.62	84.43	0.01	
