gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2655.12	105.72	537.27	0.00	
2.00	2653.31	105.65	536.91	0.00	
3.00	2636.14	104.96	533.44	0.00	
4.00	2599.36	103.50	525.99	0.00	
5.00	2537.22	101.02	513.41	0.00	
6.00	2442.16	97.24	494.17	0.00	
7.00	2305.34	91.79	466.49	0.00	
8.00	2119.01	84.36	428.77	0.00	
9.00	1880.38	74.86	380.47	0.00	
10.00	1596.40	63.54	322.92	0.00	
11.00	1287.38	51.24	260.42	0.00	
12.00	982.52	39.11	198.80	0.00	
13.00	711.10	28.32	143.95	0.00	
14.00	494.64	19.71	100.18	0.00	
15.00	341.98	13.65	69.29	0.01	
16.00	246.79	9.87	50.00	0.01	
17.00	191.83	7.71	38.91	0.02	
18.00	157.57	6.34	32.00	0.02	
19.00	130.68	5.26	26.57	0.02	
20.00	106.39	4.27	21.64	0.03	
21.00	85.00	3.40	17.30	0.03	
22.00	68.01	2.72	13.81	0.04	
23.00	55.65	2.21	11.29	0.04	
24.00	47.16	1.84	9.55	0.05	
25.00	41.29	1.57	8.32	0.05	
26.00	36.90	1.41	7.45	0.06	
27.00	33.32	1.29	6.70	0.08	
28.00	30.03	1.17	5.99	0.10	
29.00	26.76	1.05	5.33	0.13	
30.00	23.60	0.93	4.64	0.19	
31.00	20.54	0.82	3.95	0.28	
32.00	17.61	0.73	3.30	0.41	
33.00	14.85	0.63	2.71	0.62	
34.00	12.24	0.55	2.19	0.95	
35.00	9.91	0.47	1.63	1.42	
36.00	7.70	0.41	1.19	2.13	
37.00	5.51	0.34	0.87	2.89	
38.00	3.63	0.27	0.58	3.81	
39.00	2.21	0.19	0.34	5.08	
40.00	1.23	0.12	0.20	6.74	
41.00	0.65	0.08	0.14	8.66	
42.00	0.42	0.05	0.08	10.58	
43.00	0.27	0.04	0.06	12.50	
44.00	0.13	0.03	0.04	15.15	
45.00	0.05	0.02	0.02	20.04	
46.00	0.01	0.00	0.01	28.43	
47.00	0.01	0.00	0.00	38.62	
48.00	0.43	0.02	0.06	43.56	
49.00	1.73	0.08	0.29	35.88	
50.00	3.87	0.20	0.61	21.61	
51.00	7.03	0.31	1.27	31.52	
52.00	3.24	0.16	0.59	84.14	
53.00	0.37	0.02	0.08	168.26	
54.00	0.01	0.00	0.00	225.42	
55.00	0.78	0.03	0.16	206.20	
56.00	10.23	0.41	2.07	124.06	
57.00	47.01	1.89	9.50	41.35	
58.00	124.42	5.01	25.25	8.01	
59.00	214.38	8.58	43.46	1.33	
60.00	300.70	12.01	60.92	0.21	
61.00	383.15	15.28	77.63	0.01	
62.00	463.02	18.46	93.80	0.00	
63.00	540.01	21.52	109.37	0.00	
64.00	613.39	24.43	124.20	0.00	
65.00	682.75	27.19	138.20	0.00	
66.00	748.33	29.80	151.49	0.00	
67.00	810.57	32.28	164.06	0.00	
68.00	869.25	34.61	175.94	0.00	
69.00	924.23	36.80	187.03	0.00	
70.00	975.09	38.82	197.32	0.00	
71.00	1021.89	40.68	206.77	0.00	
72.00	1065.25	42.41	215.51	0.00	
73.00	1105.90	44.03	223.76	0.00	
74.00	1144.50	45.56	231.54	0.00	
75.00	1181.66	47.04	239.12	0.00	
76.00	1218.43	48.50	246.52	0.00	
77.00	1255.51	49.98	254.00	0.00	
78.00	1293.79	51.50	261.69	0.00	
79.00	1334.62	53.13	269.95	0.00	
80.00	1379.90	54.92	279.08	0.00	
81.00	1431.38	56.99	289.61	0.00	
82.00	1490.08	59.33	301.56	0.00	
83.00	1555.87	61.94	314.76	0.00	
84.00	1627.15	64.78	329.19	0.00	
85.00	1702.43	67.77	344.41	0.00	
86.00	1780.39	70.88	360.25	0.00	
87.00	1860.59	74.07	376.47	0.00	
88.00	1942.78	77.34	393.09	0.00	
89.00	2026.64	80.69	410.07	0.00	
90.00	2111.35	84.06	427.22	0.00	
91.00	2195.78	87.42	444.31	0.00	
92.00	2278.67	90.72	461.10	0.00	
93.00	2358.17	93.89	477.18	0.00	
94.00	2431.63	96.81	492.04	0.00	
95.00	2496.26	99.39	505.13	0.00	
96.00	2550.13	101.54	516.03	0.00	
97.00	2592.65	103.23	524.63	0.00	
98.00	2624.32	104.49	531.03	0.00	
99.00	2645.87	105.35	535.40	0.00	
100.00	2657.22	105.80	537.69	0.00	
