gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	14.04	0.58	2.66	1.67	
2.00	5.54	0.28	1.05	25.74	
3.00	0.00	0.00	0.00	135.94	
4.00	0.00	0.00	0.00	171.71	
5.00	0.00	0.00	0.00	171.09	
6.00	0.00	0.00	0.00	169.25	
7.00	0.00	0.00	0.00	165.38	
8.00	0.00	0.00	0.00	155.99	
9.00	0.31	0.02	0.06	143.96	
10.00	5.18	0.22	1.03	135.02	
11.00	13.17	0.54	2.69	123.78	
12.00	21.68	0.88	4.39	111.63	
13.00	31.76	1.28	6.46	102.06	
14.00	41.53	1.67	8.43	91.10	
15.00	51.99	2.08	10.55	80.58	
16.00	61.42	2.46	12.46	69.73	
17.00	71.20	2.83	14.42	59.78	
18.00	82.51	3.32	16.71	48.27	
19.00	98.60	3.96	20.00	39.69	
20.00	115.47	4.61	23.43	32.98	
21.00	134.29	5.38	27.22	24.75	
22.00	156.40	6.30	31.70	21.38	
23.00	187.32	7.50	38.00	20.18	
24.00	222.88	8.92	45.18	18.61	
25.00	258.50	10.34	52.43	18.40	
26.00	294.82	11.76	59.75	18.61	
27.00	325.68	12.99	65.98	18.61	
28.00	356.67	14.22	72.23	18.16	
29.00	386.99	15.43	78.43	17.39	
30.00	417.09	16.64	84.53	16.47	
31.00	450.90	17.97	91.30	16.08	
32.00	483.78	19.28	97.95	15.48	
33.00	518.60	20.66	105.04	13.80	
34.00	557.52	22.21	112.83	11.73	
35.00	599.11	23.87	121.30	10.38	
36.00	645.86	25.73	130.74	7.35	
37.00	693.80	27.63	140.39	1.30	
38.00	740.45	29.47	149.74	0.01	
39.00	786.61	31.32	159.14	0.00	
40.00	833.27	33.20	168.70	0.00	
41.00	880.38	35.06	178.15	0.00	
42.00	922.26	36.72	186.63	0.00	
43.00	962.00	38.31	194.79	0.00	
44.00	1008.81	40.16	204.14	0.00	
45.00	1057.13	42.11	214.08	0.00	
46.00	1102.12	43.89	223.05	0.00	
47.00	1142.72	45.51	231.37	0.00	
48.00	1175.76	46.81	237.91	0.00	
49.00	1207.39	48.07	244.30	0.00	
50.00	1241.54	49.43	251.20	0.00	
51.00	1278.21	50.87	258.50	0.00	
52.00	1308.46	52.09	264.82	0.00	
53.00	1327.17	52.84	268.59	0.00	
54.00	1334.57	53.14	270.17	0.00	
55.00	1327.16	52.84	268.49	0.00	
56.00	1308.23	52.08	264.68	0.00	
57.00	1277.43	50.83	258.26	0.00	
58.00	1234.08	49.13	249.64	0.00	
59.00	1184.85	47.17	239.75	0.00	
60.00	1134.24	45.16	229.65	0.00	
61.00	1084.92	43.18	219.45	0.00	
62.00	1038.80	41.36	210.19	0.00	
63.00	997.78	39.72	201.90	0.00	
64.00	962.24	38.30	194.61	0.00	
65.00	935.75	37.26	189.35	0.00	
66.00	915.14	36.43	185.16	0.00	
67.00	893.05	35.56	180.72	0.00	
68.00	869.34	34.62	175.98	0.00	
69.00	841.91	33.52	170.39	0.00	
70.00	807.09	32.14	163.35	0.00	
71.00	769.29	30.64	155.72	0.00	
72.00	734.24	29.24	148.64	0.00	
73.00	684.11	27.25	138.51	0.00	
74.00	609.75	24.29	123.45	0.00	
75.00	520.71	20.75	105.43	0.01	
76.00	409.23	16.33	82.92	0.70	
77.00	287.85	11.48	58.30	1.66	
78.00	185.99	7.42	37.66	1.99	
79.00	116.53	4.73	23.37	2.84	
80.00	57.62	2.38	11.59	3.78	
81.00	15.36	0.70	3.13	6.06	
82.00	2.23	0.15	0.36	9.95	
83.00	0.03	0.02	0.03	13.37	
84.00	0.00	0.00	0.00	17.09	
85.00	0.00	0.00	0.00	18.26	
86.00	0.00	0.00	0.00	20.17	
87.00	0.00	0.00	0.00	22.00	
88.00	0.00	0.00	0.00	22.49	
89.00	0.00	0.00	0.00	22.25	
90.00	0.00	0.00	0.00	22.98	
91.00	0.00	0.00	0.00	23.64	
92.00	0.00	0.00	0.00	24.31	
93.00	0.00	0.00	0.00	24.32	
94.00	0.00	0.00	0.00	24.13	
95.00	0.00	0.00	0.00	24.56	
96.00	0.00	0.00	0.00	24.91	
97.00	0.00	0.00	0.00	25.30	
98.00	0.00	0.00	0.01	26.82	
99.00	0.49	0.04	0.09	21.53	
100.00	11.17	0.50	2.10	3.25	
