gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	246.35	9.81	49.80	0.00	
0.00	233.45	9.29	47.19	0.00	
0.00	216.85	8.63	43.88	0.00	
0.00	199.85	7.96	40.42	0.00	
0.00	188.16	7.49	38.09	0.00	
0.00	182.35	7.26	36.91	0.00	
0.00	178.67	7.11	36.13	0.00	
0.00	174.97	6.97	35.36	0.00	
0.00	170.74	6.80	34.53	0.00	
0.00	165.33	6.59	33.46	0.00	
0.00	159.99	6.38	32.44	0.00	
0.00	157.87	6.29	32.02	0.00	
0.00	162.59	6.47	32.87	0.00	
0.00	174.64	6.95	35.30	0.00	
0.00	191.40	7.60	38.64	0.00	
0.00	209.20	8.30	42.17	0.00	
0.00	222.66	8.85	45.01	0.00	
0.00	226.97	9.02	45.90	0.01	
0.00	220.85	8.79	44.70	0.01	
0.00	205.40	8.18	41.61	0.02	
0.00	180.02	7.16	36.46	0.07	
0.00	141.29	5.63	28.64	0.22	
0.00	93.58	3.74	19.10	0.68	
0.00	49.20	1.96	10.14	2.09	
0.00	19.92	0.75	4.13	3.30	
0.00	9.65	0.34	1.96	4.11	
0.00	7.01	0.27	1.30	4.80	
0.00	5.69	0.25	0.93	5.42	
0.00	4.43	0.23	0.62	5.81	
0.00	3.04	0.19	0.36	6.27	
0.00	1.80	0.15	0.27	6.76	
0.00	0.90	0.10	0.20	7.00	
0.00	0.30	0.07	0.14	6.67	
0.00	0.05	0.03	0.03	6.09	
0.00	0.01	0.01	0.01	5.57	
0.00	0.00	0.00	0.00	5.07	
0.00	0.00	0.00	0.00	4.54	
0.00	0.01	0.01	0.00	4.03	
0.00	0.00	0.00	0.00	3.21	
0.00	0.00	0.00	0.00	2.38	
0.00	0.00	0.00	0.00	2.32	
0.00	0.00	0.00	0.00	2.37	
0.00	0.00	0.00	0.00	2.23	
0.00	0.00	0.00	0.00	2.69	
0.00	0.00	0.00	0.00	3.84	
0.00	0.56	0.04	0.05	5.60	
0.00	4.65	0.17	0.92	8.01	
0.00	2.94	0.13	0.52	11.54	
0.00	4.97	0.21	0.88	24.50	
0.00	5.58	0.23	1.07	34.84	
0.00	4.64	0.22	0.84	55.21	
0.00	6.19	0.26	1.15	72.48	
0.00	1.34	0.07	0.20	58.17	
0.00	0.00	0.00	0.00	36.51	
0.00	0.00	0.00	0.00	49.65	
0.00	1.61	0.08	0.29	62.01	
0.00	12.65	0.49	2.54	65.64	
0.00	32.82	1.33	6.68	62.97	
0.00	58.28	2.34	11.86	58.47	
0.00	83.70	3.35	17.01	54.85	
0.00	105.64	4.22	21.43	50.24	
0.00	124.39	4.96	25.22	45.32	
0.00	141.80	5.65	28.76	39.58	
0.00	158.70	6.32	32.15	33.56	
0.00	175.69	6.99	35.59	28.47	
0.00	192.29	7.65	38.94	23.38	
0.00	208.28	8.29	42.20	17.56	
0.00	221.84	8.82	44.91	11.07	
0.00	231.98	9.23	46.96	4.16	
0.00	237.60	9.44	48.15	0.43	
0.00	241.31	9.61	48.83	0.03	
0.00	245.20	9.77	49.63	0.01	
0.00	247.96	9.86	50.18	0.01	
0.00	248.89	9.88	50.34	0.01	
0.00	249.11	9.90	50.39	0.01	
0.00	249.29	9.91	50.43	0.01	
0.00	250.23	9.95	50.60	0.01	
0.00	252.64	10.05	51.10	0.00	
0.00	257.20	10.23	52.03	0.00	
0.00	262.78	10.44	53.11	0.00	
0.00	267.80	10.65	54.16	0.00	
0.00	272.56	10.84	55.12	0.00	
0.00	276.99	11.02	56.02	0.00	
0.00	279.09	11.10	56.45	0.00	
0.00	278.58	11.08	56.30	0.00	
0.00	277.59	11.05	56.14	0.00	
0.00	278.69	11.09	56.35	0.00	
0.00	281.98	11.22	57.03	0.00	
0.00	286.77	11.41	57.97	0.00	
0.00	291.13	11.58	58.83	0.00	
0.00	293.13	11.67	59.26	0.00	
0.00	292.13	11.63	59.10	0.00	
0.00	289.48	11.52	58.56	0.00	
0.00	285.84	11.38	57.86	0.00	
0.00	281.12	11.19	56.90	0.00	
0.00	274.80	10.95	55.67	0.00	
0.00	268.18	10.68	54.26	0.00	
0.00	261.90	10.43	53.04	0.00	
0.00	254.99	10.16	51.61	0.00	
0.00	245.76	9.79	49.68	0.00	
