gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	37.43	1.46	7.48	0.08	
2.00	30.86	1.21	6.11	0.10	
3.00	26.14	1.03	5.13	0.14	
4.00	22.86	0.91	4.45	0.20	
5.00	20.69	0.82	4.00	0.26	
6.00	19.46	0.78	3.75	0.30	
7.00	19.02	0.76	3.65	0.31	
8.00	19.08	0.77	3.67	0.29	
9.00	19.53	0.78	3.77	0.25	
10.00	20.22	0.81	3.90	0.20	
11.00	20.83	0.82	4.02	0.17	
12.00	21.08	0.83	4.08	0.14	
13.00	20.97	0.83	4.04	0.13	
14.00	20.52	0.81	3.93	0.13	
15.00	19.77	0.78	3.77	0.14	
16.00	18.97	0.75	3.55	0.15	
17.00	18.12	0.73	3.39	0.17	
18.00	17.28	0.70	3.19	0.20	
19.00	16.35	0.68	3.00	0.23	
20.00	15.22	0.64	2.77	0.28	
21.00	13.86	0.61	2.48	0.35	
22.00	12.32	0.57	2.15	0.44	
23.00	10.66	0.53	1.81	0.60	
24.00	9.02	0.47	1.46	0.85	
25.00	7.48	0.41	1.17	1.27	
26.00	6.04	0.36	0.95	1.81	
27.00	4.79	0.31	0.73	2.48	
28.00	3.66	0.27	0.56	3.29	
29.00	2.71	0.22	0.42	4.19	
30.00	1.92	0.18	0.33	5.18	
31.00	1.33	0.14	0.25	6.26	
32.00	0.91	0.10	0.19	7.38	
33.00	0.61	0.08	0.15	8.49	
34.00	0.42	0.06	0.11	9.57	
35.00	0.31	0.05	0.08	10.60	
36.00	0.25	0.04	0.06	11.53	
37.00	0.20	0.03	0.05	12.34	
38.00	0.15	0.02	0.04	13.00	
39.00	0.10	0.02	0.03	13.66	
40.00	0.07	0.01	0.02	14.60	
41.00	0.03	0.01	0.01	16.30	
42.00	0.01	0.00	0.01	19.66	
43.00	0.00	0.00	0.00	25.85	
44.00	0.00	0.00	0.00	35.53	
45.00	0.00	0.00	0.00	48.71	
46.00	0.00	0.00	0.00	63.02	
47.00	0.09	0.00	0.02	71.18	
48.00	1.18	0.05	0.23	66.74	
49.00	6.64	0.27	1.31	45.58	
50.00	21.99	0.88	4.43	19.94	
51.00	44.59	1.79	9.04	5.53	
52.00	54.82	2.20	11.12	5.09	
53.00	48.20	1.95	9.77	14.55	
54.00	40.32	1.63	8.14	24.02	
55.00	60.82	2.46	12.31	18.02	
56.00	169.93	6.80	34.44	6.10	
57.00	372.76	14.87	75.51	1.94	
58.00	654.38	26.07	132.47	0.80	
59.00	979.41	39.00	198.18	0.00	
60.00	1319.52	52.53	266.99	0.00	
61.00	1650.18	65.70	333.90	0.00	
62.00	1956.45	77.89	395.88	0.00	
63.00	2227.88	88.70	450.80	0.00	
64.00	2460.47	97.97	497.89	0.00	
65.00	2647.57	105.42	535.75	0.00	
66.00	2795.83	111.32	565.75	0.00	
67.00	2908.79	115.82	588.60	0.00	
68.00	2988.72	119.00	604.77	0.00	
69.00	3040.34	121.05	615.22	0.00	
70.00	3066.65	122.10	620.54	0.00	
71.00	3069.97	122.23	621.21	0.00	
72.00	3052.01	121.51	617.58	0.00	
73.00	3012.63	119.95	609.61	0.00	
74.00	2950.20	117.46	596.98	0.00	
75.00	2868.01	114.19	580.35	0.00	
76.00	2768.40	110.23	560.20	0.00	
77.00	2653.88	105.67	537.01	0.00	
78.00	2528.36	100.67	511.61	0.00	
79.00	2396.78	95.43	484.99	0.00	
80.00	2261.70	90.05	457.66	0.00	
81.00	2123.30	84.54	429.64	0.00	
82.00	1979.87	78.82	400.62	0.00	
83.00	1826.27	72.71	369.54	0.00	
84.00	1660.61	66.12	336.02	0.00	
85.00	1483.07	59.05	300.09	0.00	
86.00	1294.46	51.54	261.90	0.00	
87.00	1099.29	43.76	222.41	0.00	
88.00	908.50	36.17	183.83	0.00	
89.00	729.76	29.06	147.72	0.00	
90.00	568.44	22.64	115.11	0.00	
91.00	431.31	17.19	87.36	0.00	
92.00	325.85	13.00	66.02	0.01	
93.00	243.95	9.76	49.44	0.01	
94.00	181.65	7.29	36.86	0.02	
95.00	135.63	5.47	27.58	0.02	
96.00	103.59	4.18	21.09	0.02	
97.00	79.92	3.22	16.27	0.03	
98.00	61.64	2.47	12.52	0.04	
99.00	47.76	1.89	9.64	0.06	
100.00	37.50	1.46	7.50	0.08	
