gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	398.33	15.89	80.68	0.01	
2.00	333.93	13.32	67.65	0.01	
3.00	273.06	10.89	55.32	0.02	
4.00	216.76	8.64	43.92	0.02	
5.00	166.18	6.62	33.68	0.02	
6.00	124.69	4.99	25.31	0.03	
7.00	93.00	3.72	18.87	0.04	
8.00	69.15	2.75	14.01	0.05	
9.00	52.25	2.05	10.57	0.05	
10.00	41.45	1.62	8.39	0.06	
11.00	35.00	1.36	7.08	0.07	
12.00	30.83	1.19	6.20	0.07	
13.00	28.05	1.08	5.61	0.08	
14.00	26.12	1.01	5.19	0.09	
15.00	24.66	0.95	4.86	0.10	
16.00	23.42	0.91	4.59	0.11	
17.00	22.27	0.87	4.35	0.12	
18.00	21.13	0.84	4.09	0.14	
19.00	19.89	0.80	3.80	0.17	
20.00	18.42	0.74	3.48	0.22	
21.00	16.72	0.69	3.14	0.30	
22.00	14.92	0.64	2.73	0.43	
23.00	13.03	0.58	2.34	0.64	
24.00	11.24	0.51	1.94	0.90	
25.00	9.54	0.46	1.60	1.23	
26.00	7.92	0.42	1.36	1.61	
27.00	6.63	0.36	1.09	2.10	
28.00	5.51	0.31	0.87	2.69	
29.00	4.42	0.27	0.70	3.35	
30.00	3.47	0.23	0.55	4.14	
31.00	2.64	0.20	0.45	5.09	
32.00	2.04	0.15	0.35	6.16	
33.00	1.58	0.13	0.27	7.24	
34.00	1.26	0.10	0.21	8.23	
35.00	1.00	0.08	0.16	9.03	
36.00	0.77	0.07	0.13	9.60	
37.00	0.61	0.07	0.11	10.04	
38.00	0.48	0.06	0.08	10.58	
39.00	0.36	0.05	0.07	11.72	
40.00	0.20	0.03	0.05	14.13	
41.00	0.07	0.02	0.03	18.84	
42.00	0.01	0.01	0.01	26.83	
43.00	0.00	0.00	0.00	38.09	
44.00	0.00	0.00	0.00	50.41	
45.00	0.07	0.00	0.01	59.04	
46.00	0.79	0.03	0.15	58.10	
47.00	5.50	0.23	1.09	42.48	
48.00	18.65	0.77	3.74	21.44	
49.00	40.09	1.61	8.08	6.09	
50.00	60.24	2.42	12.23	2.34	
51.00	65.26	2.62	13.25	4.44	
52.00	64.22	2.58	13.04	9.31	
53.00	76.77	3.10	15.58	10.51	
54.00	132.47	5.32	26.84	8.30	
55.00	239.22	9.56	48.46	3.41	
56.00	402.69	16.06	81.57	0.72	
57.00	599.44	23.88	121.36	0.00	
58.00	814.99	32.44	164.89	0.00	
59.00	1035.22	41.21	209.42	0.00	
60.00	1252.40	49.87	253.43	0.00	
61.00	1460.12	58.13	295.44	0.00	
62.00	1652.97	65.81	334.46	0.00	
63.00	1826.95	72.74	369.67	0.00	
64.00	1979.81	78.82	400.59	0.00	
65.00	2108.15	83.93	426.58	0.00	
66.00	2214.95	88.19	448.19	0.00	
67.00	2301.97	91.65	465.80	0.00	
68.00	2370.96	94.40	479.76	0.00	
69.00	2423.84	96.51	490.47	0.00	
70.00	2461.81	98.02	498.15	0.00	
71.00	2485.52	98.96	502.96	0.00	
72.00	2495.91	99.38	505.06	0.00	
73.00	2493.23	99.27	504.51	0.00	
74.00	2476.03	98.59	501.03	0.00	
75.00	2444.91	97.35	494.74	0.00	
76.00	2400.56	95.58	485.76	0.00	
77.00	2344.06	93.33	474.33	0.00	
78.00	2276.46	90.63	460.64	0.00	
79.00	2200.02	87.59	445.17	0.00	
80.00	2117.85	84.32	428.54	0.00	
81.00	2032.47	80.92	411.27	0.00	
82.00	1945.75	77.47	393.71	0.00	
83.00	1858.84	74.01	376.12	0.00	
84.00	1771.86	70.54	358.53	0.00	
85.00	1684.26	67.06	340.81	0.00	
86.00	1595.29	63.52	322.79	0.00	
87.00	1504.02	59.88	304.33	0.00	
88.00	1410.36	56.15	285.32	0.00	
89.00	1314.92	52.35	266.01	0.00	
90.00	1218.37	48.51	246.55	0.00	
91.00	1121.88	44.66	226.97	0.00	
92.00	1027.11	40.89	207.82	0.00	
93.00	934.94	37.22	189.17	0.00	
94.00	846.00	33.68	171.20	0.00	
95.00	760.72	30.29	153.96	0.00	
96.00	679.93	27.08	137.61	0.00	
97.00	603.36	24.04	122.15	0.00	
98.00	530.05	21.12	107.33	0.01	
99.00	459.77	18.33	93.11	0.01	
100.00	392.30	15.65	79.46	0.01	
