gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	235.02	9.40	47.65	0.02	
2.00	239.09	9.57	48.41	0.02	
3.00	238.88	9.56	48.39	0.02	
4.00	234.33	9.37	47.49	0.01	
5.00	232.03	9.29	47.07	0.02	
6.00	231.31	9.25	46.92	0.02	
7.00	230.10	9.20	46.68	0.02	
8.00	230.66	9.23	46.82	0.02	
9.00	236.48	9.45	47.97	0.02	
10.00	248.29	9.93	50.36	0.02	
11.00	266.16	10.63	53.92	0.02	
12.00	284.91	11.36	57.70	0.01	
13.00	312.51	12.49	63.32	0.01	
14.00	358.14	14.32	72.59	0.01	
15.00	409.97	16.35	83.07	0.01	
16.00	465.96	18.58	94.40	0.01	
17.00	532.91	21.26	107.88	0.01	
18.00	599.42	23.88	121.34	0.00	
19.00	654.64	26.07	132.54	0.00	
20.00	711.15	28.30	143.75	0.00	
21.00	779.85	31.06	157.86	0.00	
22.00	858.93	34.21	173.90	0.00	
23.00	939.23	37.40	190.11	0.00	
24.00	1019.26	40.58	206.32	0.00	
25.00	1108.95	44.16	224.45	0.00	
26.00	1212.87	48.29	245.42	0.00	
27.00	1307.72	52.06	264.61	0.00	
28.00	1382.11	55.03	279.67	0.00	
29.00	1439.12	57.32	291.39	0.00	
30.00	1480.25	58.96	299.71	0.00	
31.00	1503.03	59.87	304.38	0.00	
32.00	1506.06	59.96	304.72	0.00	
33.00	1482.80	59.05	300.20	0.00	
34.00	1454.97	57.95	294.59	0.00	
35.00	1440.35	57.35	291.46	0.00	
36.00	1434.97	57.14	290.32	0.11	
37.00	1440.44	57.36	291.51	1.34	
38.00	1430.12	56.94	289.36	2.25	
39.00	1363.23	54.27	275.83	2.80	
40.00	1269.91	50.58	257.01	3.04	
41.00	1168.54	46.54	236.36	3.03	
42.00	996.38	39.67	201.62	3.51	
43.00	748.56	29.79	151.21	4.37	
44.00	487.74	19.45	98.68	5.03	
45.00	307.96	12.30	62.38	6.29	
46.00	204.38	8.17	41.22	8.80	
47.00	124.81	4.96	25.18	13.42	
48.00	57.32	2.31	11.53	16.08	
49.00	20.41	0.83	4.16	17.97	
50.00	6.91	0.28	1.41	20.31	
51.00	2.30	0.10	0.43	19.89	
52.00	12.20	0.52	2.52	15.57	
53.00	68.34	2.72	13.84	22.38	
54.00	158.29	6.30	32.03	21.44	
55.00	340.60	13.56	68.92	17.94	
56.00	568.34	22.63	115.03	13.76	
57.00	720.27	28.68	145.76	20.08	
58.00	803.35	32.02	162.48	10.25	
59.00	928.29	36.96	187.84	9.84	
60.00	1119.73	44.58	226.57	2.18	
61.00	1323.05	52.67	267.67	3.87	
62.00	1362.39	54.24	275.68	7.00	
63.00	1286.44	51.21	260.21	0.79	
64.00	1235.77	49.21	250.13	0.00	
65.00	1254.94	49.97	253.95	0.00	
66.00	1244.96	49.55	251.79	0.00	
67.00	1165.07	46.38	235.73	0.00	
68.00	1093.85	43.55	221.33	0.00	
69.00	1015.21	40.42	205.44	0.00	
70.00	923.70	36.78	186.89	0.00	
71.00	846.51	33.72	171.37	0.00	
72.00	785.67	31.29	159.04	0.00	
73.00	738.36	29.40	149.44	0.01	
74.00	692.57	27.56	140.19	0.00	
75.00	653.05	26.03	132.20	0.11	
76.00	626.75	24.97	126.90	2.51	
77.00	605.69	24.13	122.65	5.93	
78.00	586.99	23.38	118.87	9.01	
79.00	576.46	22.97	116.76	11.59	
80.00	568.27	22.64	115.05	13.57	
81.00	559.57	22.29	113.28	15.09	
82.00	556.57	22.16	112.69	16.22	
83.00	551.24	21.96	111.62	16.71	
84.00	543.70	21.66	110.09	16.97	
85.00	532.21	21.20	107.79	17.31	
86.00	517.37	20.61	104.76	17.51	
87.00	508.40	20.26	102.98	17.36	
88.00	498.32	19.86	100.94	16.84	
89.00	488.95	19.48	99.05	16.20	
90.00	482.06	19.20	97.64	15.59	
91.00	478.94	19.08	97.00	14.63	
92.00	479.38	19.10	97.12	12.94	
93.00	473.07	18.84	95.79	10.66	
94.00	464.17	18.50	94.05	8.62	
95.00	459.62	18.33	93.17	6.71	
96.00	457.47	18.23	92.70	4.49	
97.00	449.34	17.92	91.09	1.72	
98.00	436.76	17.41	88.41	0.06	
99.00	424.58	16.90	85.98	0.01	
100.00	414.32	16.50	83.91	0.01	
