gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2843.51	113.23	575.40	0.00	
2.00	2841.07	113.13	574.91	0.00	
3.00	2822.16	112.38	571.08	0.00	
4.00	2783.73	110.85	563.30	0.00	
5.00	2720.29	108.31	550.46	0.00	
6.00	2624.01	104.48	530.97	0.00	
7.00	2485.31	98.95	502.90	0.00	
8.00	2294.95	91.37	464.39	0.00	
9.00	2048.57	81.56	414.52	0.00	
10.00	1752.15	69.76	354.54	0.00	
11.00	1424.67	56.72	288.26	0.00	
12.00	1094.98	43.59	221.56	0.00	
13.00	794.38	31.63	160.80	0.00	
14.00	548.24	21.85	111.03	0.00	
15.00	369.10	14.72	74.78	0.01	
16.00	253.78	10.16	51.43	0.01	
17.00	185.27	7.44	37.60	0.02	
18.00	143.04	5.76	29.09	0.02	
19.00	112.00	4.51	22.80	0.03	
20.00	86.49	3.48	17.61	0.03	
21.00	66.76	2.68	13.58	0.04	
22.00	53.55	2.11	10.86	0.05	
23.00	45.49	1.77	9.19	0.05	
24.00	40.37	1.56	8.12	0.06	
25.00	36.37	1.40	7.29	0.08	
26.00	32.62	1.25	6.48	0.11	
27.00	28.93	1.11	5.71	0.20	
28.00	25.37	0.99	5.00	0.34	
29.00	22.10	0.88	4.35	0.51	
30.00	19.23	0.77	3.75	0.76	
31.00	16.69	0.68	3.19	1.08	
32.00	14.36	0.61	2.66	1.47	
33.00	12.18	0.54	2.11	1.92	
34.00	10.00	0.48	1.66	2.43	
35.00	7.91	0.43	1.24	2.99	
36.00	6.00	0.36	0.87	3.71	
37.00	4.31	0.31	0.64	4.63	
38.00	3.05	0.24	0.49	5.73	
39.00	2.19	0.18	0.36	6.95	
40.00	1.46	0.14	0.26	8.17	
41.00	0.85	0.10	0.17	9.45	
42.00	0.43	0.06	0.11	10.88	
43.00	0.20	0.04	0.07	12.54	
44.00	0.08	0.02	0.03	14.90	
45.00	0.02	0.01	0.01	19.17	
46.00	0.00	0.00	0.00	26.72	
47.00	0.00	0.00	0.00	36.98	
48.00	0.14	0.01	0.03	44.97	
49.00	1.18	0.06	0.22	43.41	
50.00	4.13	0.19	0.77	32.37	
51.00	7.04	0.30	1.32	27.71	
52.00	6.10	0.27	1.16	56.00	
53.00	3.28	0.15	0.62	129.23	
54.00	1.17	0.05	0.23	217.50	
55.00	0.17	0.01	0.03	266.77	
56.00	0.40	0.02	0.08	244.19	
57.00	6.31	0.26	1.26	163.71	
58.00	30.25	1.22	6.13	74.17	
59.00	81.62	3.29	16.57	18.06	
60.00	154.08	6.19	31.28	1.65	
61.00	226.02	9.05	45.83	0.02	
62.00	288.41	11.52	58.45	0.01	
63.00	341.40	13.62	69.18	0.01	
64.00	386.06	15.40	78.23	0.01	
65.00	423.71	16.90	85.85	0.00	
66.00	456.08	18.18	92.38	0.00	
67.00	484.67	19.31	98.16	0.00	
68.00	510.31	20.34	103.37	0.00	
69.00	533.48	21.26	108.06	0.00	
70.00	554.38	22.09	112.28	0.00	
71.00	573.48	22.85	116.14	0.00	
72.00	591.62	23.57	119.81	0.00	
73.00	609.92	24.30	123.51	0.00	
74.00	629.28	25.07	127.43	0.00	
75.00	650.48	25.91	131.72	0.00	
76.00	674.57	26.87	136.57	0.00	
77.00	702.96	28.00	142.31	0.00	
78.00	737.39	29.37	149.28	0.00	
79.00	779.70	31.05	157.84	0.00	
80.00	831.84	33.12	168.37	0.00	
81.00	896.17	35.68	181.36	0.00	
82.00	974.88	38.81	197.26	0.00	
83.00	1069.60	42.58	216.42	0.00	
84.00	1180.89	47.01	238.95	0.00	
85.00	1307.21	52.04	264.53	0.00	
86.00	1444.89	57.52	292.36	0.00	
87.00	1588.92	63.25	321.43	0.00	
88.00	1734.09	69.03	350.82	0.00	
89.00	1876.83	74.72	379.74	0.00	
90.00	2015.15	80.23	407.74	0.00	
91.00	2147.99	85.52	434.64	0.00	
92.00	2274.70	90.56	460.29	0.00	
93.00	2394.32	95.33	484.49	0.00	
94.00	2504.80	99.73	506.85	0.00	
95.00	2603.00	103.64	526.72	0.00	
96.00	2685.81	106.94	543.48	0.00	
97.00	2751.22	109.55	556.72	0.00	
98.00	2798.59	111.44	566.31	0.00	
99.00	2828.50	112.63	572.36	0.00	
100.00	2842.07	113.17	575.11	0.00	
