gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2304.97	91.77	466.42	0.00	
2.00	2342.13	93.25	473.93	0.00	
3.00	2366.84	94.24	478.93	0.00	
4.00	2377.92	94.68	481.18	0.00	
5.00	2372.66	94.46	480.11	0.00	
6.00	2346.89	93.44	474.90	0.00	
7.00	2294.74	91.36	464.35	0.00	
8.00	2211.54	88.05	447.50	0.00	
9.00	2094.10	83.37	423.74	0.00	
10.00	1939.77	77.23	392.50	0.00	
11.00	1747.64	69.59	353.64	0.00	
12.00	1521.23	60.57	307.83	0.00	
13.00	1271.97	50.63	257.35	0.00	
14.00	1016.48	40.47	205.67	0.00	
15.00	771.11	30.71	156.11	0.00	
16.00	551.33	21.97	111.64	0.00	
17.00	372.42	14.85	75.44	0.01	
18.00	243.59	9.75	49.39	0.01	
19.00	161.00	6.47	32.71	0.02	
20.00	110.86	4.47	22.58	0.03	
21.00	79.15	3.19	16.12	0.04	
22.00	58.29	2.32	11.84	0.05	
23.00	44.95	1.75	9.03	0.06	
24.00	36.85	1.42	7.38	0.08	
25.00	31.87	1.23	6.38	0.09	
26.00	28.25	1.09	5.65	0.11	
27.00	25.00	0.98	4.95	0.14	
28.00	21.74	0.87	4.26	0.22	
29.00	18.61	0.76	3.59	0.46	
30.00	16.01	0.65	2.92	0.98	
31.00	13.66	0.57	2.39	1.50	
32.00	11.48	0.51	1.97	1.86	
33.00	9.51	0.47	1.56	2.14	
34.00	7.53	0.42	1.23	2.51	
35.00	5.69	0.35	0.87	3.13	
36.00	4.11	0.27	0.59	4.21	
37.00	2.83	0.21	0.43	5.70	
38.00	1.77	0.16	0.31	7.27	
39.00	1.05	0.11	0.20	8.90	
40.00	0.58	0.08	0.13	10.63	
41.00	0.26	0.05	0.08	12.40	
42.00	0.11	0.03	0.05	14.21	
43.00	0.06	0.02	0.02	15.86	
44.00	0.03	0.01	0.02	17.17	
45.00	0.01	0.01	0.01	18.54	
46.00	0.00	0.00	0.00	21.29	
47.00	0.01	0.00	0.01	26.97	
48.00	0.00	0.00	0.00	35.03	
49.00	0.06	0.01	0.01	40.24	
50.00	0.24	0.02	0.04	36.02	
51.00	1.28	0.09	0.17	25.65	
52.00	2.84	0.16	0.46	29.89	
53.00	2.79	0.14	0.44	66.69	
54.00	1.14	0.05	0.20	129.43	
55.00	0.17	0.01	0.02	181.01	
56.00	0.01	0.00	0.00	186.64	
57.00	1.45	0.06	0.29	142.77	
58.00	10.01	0.41	2.00	80.63	
59.00	32.15	1.29	6.49	31.83	
60.00	68.66	2.77	13.91	7.89	
61.00	113.28	4.57	22.96	0.98	
62.00	159.22	6.37	32.30	0.07	
63.00	203.10	8.13	41.20	0.02	
64.00	243.85	9.76	49.45	0.02	
65.00	281.00	11.23	56.96	0.01	
66.00	314.34	12.55	63.69	0.01	
67.00	344.43	13.75	69.80	0.01	
68.00	372.22	14.86	75.41	0.01	
69.00	399.08	15.92	80.85	0.01	
70.00	426.35	17.00	86.37	0.01	
71.00	454.53	18.13	92.09	0.01	
72.00	483.43	19.27	97.93	0.00	
73.00	512.60	20.43	103.83	0.00	
74.00	542.19	21.60	109.77	0.00	
75.00	572.42	22.81	115.92	0.00	
76.00	604.18	24.07	122.35	0.00	
77.00	638.40	25.43	129.27	0.00	
78.00	675.89	26.92	136.85	0.00	
79.00	716.98	28.56	145.18	0.00	
80.00	761.86	30.35	154.28	0.00	
81.00	810.80	32.29	164.12	0.00	
82.00	863.84	34.39	174.81	0.00	
83.00	921.08	36.67	186.37	0.00	
84.00	982.51	39.11	198.79	0.00	
85.00	1047.90	41.72	212.04	0.00	
86.00	1117.30	44.49	226.11	0.00	
87.00	1190.99	47.42	241.00	0.00	
88.00	1269.15	50.52	256.80	0.00	
89.00	1351.64	53.80	273.48	0.00	
90.00	1438.12	57.25	290.98	0.00	
91.00	1528.83	60.87	309.34	0.00	
92.00	1623.73	64.64	328.51	0.00	
93.00	1722.43	68.57	348.49	0.00	
94.00	1824.19	72.63	369.13	0.00	
95.00	1926.62	76.70	389.86	0.00	
96.00	2024.78	80.61	409.70	0.00	
97.00	2114.18	84.17	427.80	0.00	
98.00	2191.86	87.26	443.52	0.00	
99.00	2256.41	89.84	456.59	0.00	
100.00	2307.69	91.88	466.97	0.00	
