gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	14.45	0.60	2.73	1.72	
2.00	5.71	0.29	1.08	26.49	
3.00	0.00	0.00	0.00	139.94	
4.00	0.00	0.00	0.00	176.76	
5.00	0.00	0.00	0.00	176.13	
6.00	0.00	0.00	0.00	174.23	
7.00	0.00	0.00	0.00	170.24	
8.00	0.00	0.00	0.00	160.58	
9.00	0.32	0.02	0.07	148.20	
10.00	5.33	0.22	1.06	138.99	
11.00	13.56	0.56	2.77	127.42	
12.00	22.31	0.90	4.52	114.91	
13.00	32.70	1.32	6.65	105.06	
14.00	42.75	1.72	8.68	93.78	
15.00	53.52	2.14	10.86	82.95	
16.00	63.23	2.53	12.82	71.78	
17.00	73.29	2.92	14.85	61.54	
18.00	84.94	3.42	17.20	49.69	
19.00	101.50	4.08	20.59	40.86	
20.00	118.86	4.75	24.12	33.95	
21.00	138.24	5.54	28.02	25.48	
22.00	161.00	6.49	32.63	22.00	
23.00	192.82	7.72	39.12	20.77	
24.00	229.44	9.18	46.51	19.16	
25.00	266.10	10.65	53.98	18.95	
26.00	303.49	12.10	61.50	19.16	
27.00	335.26	13.37	67.92	19.16	
28.00	367.16	14.64	74.36	18.70	
29.00	398.37	15.89	80.74	17.90	
30.00	429.36	17.13	87.02	16.96	
31.00	464.16	18.50	93.98	16.55	
32.00	498.01	19.85	100.83	15.93	
33.00	533.85	21.27	108.13	14.21	
34.00	573.92	22.86	116.14	12.07	
35.00	616.73	24.58	124.86	10.68	
36.00	664.85	26.48	134.58	7.57	
37.00	714.20	28.44	144.52	1.34	
38.00	762.22	30.34	154.15	0.01	
39.00	809.75	32.24	163.82	0.00	
40.00	857.77	34.17	173.66	0.00	
41.00	906.27	36.09	183.39	0.00	
42.00	949.38	37.80	192.12	0.00	
43.00	990.29	39.44	200.52	0.00	
44.00	1038.48	41.35	210.14	0.00	
45.00	1088.22	43.35	220.38	0.00	
46.00	1134.54	45.18	229.61	0.00	
47.00	1176.33	46.85	238.18	0.00	
48.00	1210.34	48.18	244.91	0.00	
49.00	1242.90	49.48	251.49	0.00	
50.00	1278.05	50.88	258.59	0.00	
51.00	1315.81	52.37	266.10	0.00	
52.00	1346.94	53.62	272.61	0.00	
53.00	1366.20	54.40	276.49	0.00	
54.00	1373.82	54.70	278.12	0.00	
55.00	1366.20	54.39	276.39	0.00	
56.00	1346.71	53.61	272.46	0.00	
57.00	1315.00	52.33	265.85	0.00	
58.00	1270.38	50.57	256.98	0.00	
59.00	1219.69	48.56	246.81	0.00	
60.00	1167.60	46.48	236.40	0.00	
61.00	1116.83	44.45	225.90	0.00	
62.00	1069.35	42.57	216.37	0.00	
63.00	1027.13	40.89	207.83	0.00	
64.00	990.54	39.43	200.33	0.00	
65.00	963.27	38.35	194.92	0.00	
66.00	942.05	37.51	190.61	0.00	
67.00	919.32	36.60	186.04	0.00	
68.00	894.91	35.64	181.15	0.00	
69.00	866.67	34.51	175.41	0.00	
70.00	830.82	33.08	168.15	0.00	
71.00	791.92	31.54	160.30	0.00	
72.00	755.83	30.10	153.01	0.00	
73.00	704.23	28.05	142.59	0.00	
74.00	627.68	25.01	127.08	0.00	
75.00	536.03	21.36	108.53	0.01	
76.00	421.26	16.81	85.36	0.72	
77.00	296.32	11.82	60.02	1.71	
78.00	191.46	7.64	38.77	2.05	
79.00	119.96	4.87	24.06	2.92	
80.00	59.32	2.45	11.93	3.89	
81.00	15.81	0.72	3.22	6.24	
82.00	2.29	0.16	0.37	10.24	
83.00	0.03	0.02	0.03	13.76	
84.00	0.00	0.00	0.00	17.60	
85.00	0.00	0.01	0.00	18.79	
86.00	0.00	0.00	0.00	20.76	
87.00	0.00	0.00	0.00	22.65	
88.00	0.00	0.00	0.00	23.15	
89.00	0.00	0.00	0.00	22.91	
90.00	0.00	0.00	0.00	23.66	
91.00	0.00	0.00	0.00	24.33	
92.00	0.00	0.00	0.00	25.02	
93.00	0.00	0.00	0.00	25.04	
94.00	0.00	0.00	0.00	24.84	
95.00	0.00	0.00	0.00	25.29	
96.00	0.00	0.00	0.00	25.64	
97.00	0.00	0.00	0.00	26.04	
98.00	0.00	0.00	0.01	27.61	
99.00	0.50	0.04	0.10	22.16	
100.00	11.50	0.52	2.16	3.35	
