gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	40.93	1.60	8.18	0.09	
2.00	33.75	1.32	6.69	0.11	
3.00	28.59	1.12	5.61	0.16	
4.00	25.00	0.99	4.86	0.22	
5.00	22.63	0.90	4.37	0.29	
6.00	21.28	0.85	4.10	0.33	
7.00	20.80	0.83	3.99	0.34	
8.00	20.87	0.84	4.01	0.31	
9.00	21.36	0.86	4.12	0.27	
10.00	22.12	0.88	4.27	0.22	
11.00	22.78	0.90	4.40	0.18	
12.00	23.06	0.91	4.46	0.16	
13.00	22.94	0.90	4.42	0.15	
14.00	22.44	0.89	4.30	0.15	
15.00	21.62	0.86	4.12	0.16	
16.00	20.74	0.82	3.89	0.17	
17.00	19.82	0.80	3.70	0.19	
18.00	18.90	0.77	3.49	0.22	
19.00	17.88	0.74	3.28	0.25	
20.00	16.65	0.70	3.03	0.31	
21.00	15.16	0.66	2.71	0.38	
22.00	13.48	0.62	2.35	0.49	
23.00	11.66	0.58	1.98	0.66	
24.00	9.86	0.51	1.60	0.93	
25.00	8.18	0.45	1.28	1.38	
26.00	6.61	0.40	1.03	1.98	
27.00	5.23	0.34	0.80	2.71	
28.00	4.01	0.29	0.61	3.60	
29.00	2.96	0.24	0.46	4.58	
30.00	2.10	0.19	0.36	5.67	
31.00	1.45	0.15	0.27	6.85	
32.00	1.00	0.11	0.21	8.07	
33.00	0.67	0.08	0.16	9.28	
34.00	0.46	0.06	0.12	10.47	
35.00	0.34	0.05	0.09	11.59	
36.00	0.28	0.04	0.06	12.61	
37.00	0.22	0.03	0.05	13.49	
38.00	0.16	0.03	0.04	14.22	
39.00	0.11	0.02	0.03	14.94	
40.00	0.08	0.02	0.02	15.97	
41.00	0.04	0.01	0.01	17.83	
42.00	0.01	0.00	0.01	21.51	
43.00	0.00	0.00	0.00	28.28	
44.00	0.00	0.00	0.00	38.86	
45.00	0.00	0.00	0.00	53.28	
46.00	0.00	0.00	0.00	68.93	
47.00	0.10	0.01	0.02	77.85	
48.00	1.29	0.05	0.25	73.00	
49.00	7.26	0.29	1.44	49.86	
50.00	24.05	0.96	4.84	21.81	
51.00	48.77	1.95	9.89	6.04	
52.00	59.96	2.41	12.16	5.57	
53.00	52.72	2.13	10.69	15.91	
54.00	44.09	1.79	8.91	26.27	
55.00	66.52	2.69	13.47	19.71	
56.00	185.86	7.43	37.67	6.67	
57.00	407.71	16.26	82.59	2.12	
58.00	715.72	28.51	144.89	0.88	
59.00	1071.23	42.65	216.76	0.00	
60.00	1443.23	57.46	292.03	0.00	
61.00	1804.88	71.86	365.21	0.00	
62.00	2139.87	85.20	433.00	0.00	
63.00	2436.74	97.02	493.06	0.00	
64.00	2691.14	107.15	544.56	0.00	
65.00	2895.78	115.30	585.97	0.00	
66.00	3057.94	121.76	618.79	0.00	
67.00	3181.49	126.67	643.79	0.00	
68.00	3268.91	130.15	661.47	0.00	
69.00	3325.37	132.40	672.90	0.00	
70.00	3354.15	133.54	678.72	0.00	
71.00	3357.79	133.69	679.45	0.00	
72.00	3338.13	132.91	675.48	0.00	
73.00	3295.07	131.19	666.77	0.00	
74.00	3226.78	128.47	652.95	0.00	
75.00	3136.89	124.90	634.76	0.00	
76.00	3027.94	120.56	612.71	0.00	
77.00	2902.68	115.58	587.35	0.00	
78.00	2765.39	110.11	559.58	0.00	
79.00	2621.48	104.38	530.46	0.00	
80.00	2473.73	98.49	500.56	0.00	
81.00	2322.36	92.46	469.92	0.00	
82.00	2165.49	86.21	438.18	0.00	
83.00	1997.48	79.53	404.18	0.00	
84.00	1816.29	72.32	367.52	0.00	
85.00	1622.11	64.58	328.22	0.00	
86.00	1415.82	56.37	286.46	0.00	
87.00	1202.35	47.86	243.26	0.00	
88.00	993.67	39.56	201.07	0.00	
89.00	798.17	31.79	161.56	0.00	
90.00	621.73	24.77	125.90	0.00	
91.00	471.74	18.80	95.55	0.00	
92.00	356.40	14.22	72.20	0.01	
93.00	266.82	10.67	54.08	0.01	
94.00	198.68	7.98	40.31	0.02	
95.00	148.34	5.98	30.16	0.02	
96.00	113.30	4.57	23.07	0.03	
97.00	87.41	3.52	17.80	0.03	
98.00	67.42	2.70	13.70	0.05	
99.00	52.24	2.07	10.55	0.07	
100.00	41.02	1.60	8.21	0.08	
