gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	253.59	10.10	51.27	0.00	
0.00	240.31	9.57	48.58	0.00	
0.00	223.22	8.89	45.17	0.00	
0.00	205.73	8.19	41.61	0.00	
0.00	193.70	7.71	39.21	0.00	
0.00	187.71	7.47	37.99	0.00	
0.00	183.93	7.32	37.19	0.00	
0.00	180.12	7.17	36.40	0.00	
0.00	175.76	7.00	35.54	0.00	
0.00	170.19	6.78	34.44	0.00	
0.00	164.70	6.57	33.39	0.00	
0.00	162.52	6.48	32.96	0.00	
0.00	167.37	6.66	33.83	0.00	
0.00	179.78	7.15	36.34	0.00	
0.00	197.03	7.83	39.77	0.00	
0.00	215.35	8.54	43.41	0.00	
0.00	229.21	9.11	46.33	0.00	
0.00	233.65	9.29	47.25	0.01	
0.00	227.34	9.05	46.01	0.01	
0.00	211.44	8.42	42.84	0.02	
0.00	185.32	7.38	37.53	0.07	
0.00	145.45	5.79	29.48	0.22	
0.00	96.33	3.85	19.66	0.70	
0.00	50.65	2.02	10.44	2.15	
0.00	20.51	0.77	4.25	3.40	
0.00	9.94	0.35	2.02	4.23	
0.00	7.21	0.28	1.34	4.94	
0.00	5.86	0.26	0.96	5.57	
0.00	4.56	0.24	0.64	5.98	
0.00	3.13	0.20	0.38	6.45	
0.00	1.85	0.15	0.28	6.96	
0.00	0.93	0.11	0.20	7.21	
0.00	0.30	0.07	0.14	6.87	
0.00	0.05	0.03	0.04	6.27	
0.00	0.01	0.01	0.01	5.74	
0.00	0.00	0.00	0.00	5.21	
0.00	0.00	0.00	0.00	4.67	
0.00	0.01	0.01	0.00	4.15	
0.00	0.00	0.00	0.00	3.30	
0.00	0.00	0.00	0.00	2.45	
0.00	0.00	0.00	0.00	2.39	
0.00	0.00	0.00	0.00	2.44	
0.00	0.00	0.00	0.00	2.30	
0.00	0.00	0.00	0.00	2.77	
0.00	0.00	0.00	0.00	3.96	
0.00	0.58	0.04	0.06	5.76	
0.00	4.78	0.18	0.95	8.25	
0.00	3.02	0.14	0.54	11.88	
0.00	5.11	0.22	0.90	25.22	
0.00	5.75	0.23	1.10	35.87	
0.00	4.78	0.23	0.87	56.83	
0.00	6.38	0.27	1.19	74.61	
0.00	1.38	0.07	0.20	59.88	
0.00	0.00	0.00	0.00	37.59	
0.00	0.00	0.00	0.00	51.11	
0.00	1.66	0.08	0.30	63.83	
0.00	13.02	0.50	2.62	67.57	
0.00	33.78	1.36	6.88	64.83	
0.00	59.99	2.41	12.20	60.19	
0.00	86.16	3.45	17.51	56.46	
0.00	108.75	4.35	22.06	51.72	
0.00	128.05	5.11	25.96	46.66	
0.00	145.97	5.82	29.61	40.75	
0.00	163.37	6.51	33.10	34.54	
0.00	180.85	7.20	36.63	29.31	
0.00	197.94	7.88	40.09	24.07	
0.00	214.41	8.53	43.45	18.08	
0.00	228.37	9.08	46.24	11.39	
0.00	238.80	9.50	48.34	4.28	
0.00	244.58	9.72	49.57	0.44	
0.00	248.41	9.89	50.27	0.03	
0.00	252.41	10.06	51.09	0.01	
0.00	255.25	10.15	51.65	0.01	
0.00	256.21	10.17	51.82	0.01	
0.00	256.43	10.19	51.87	0.01	
0.00	256.62	10.20	51.91	0.01	
0.00	257.59	10.24	52.09	0.01	
0.00	260.07	10.35	52.61	0.00	
0.00	264.77	10.53	53.56	0.00	
0.00	270.51	10.75	54.68	0.00	
0.00	275.67	10.96	55.75	0.00	
0.00	280.58	11.16	56.75	0.00	
0.00	285.13	11.35	57.67	0.00	
0.00	287.30	11.43	58.12	0.00	
0.00	286.77	11.41	57.95	0.00	
0.00	285.75	11.37	57.79	0.00	
0.00	286.89	11.41	58.01	0.00	
0.00	290.27	11.55	58.71	0.00	
0.00	295.21	11.75	59.67	0.00	
0.00	299.69	11.92	60.56	0.00	
0.00	301.75	12.01	61.00	0.00	
0.00	300.72	11.97	60.84	0.00	
0.00	298.00	11.86	60.28	0.00	
0.00	294.25	11.72	59.56	0.00	
0.00	289.39	11.52	58.57	0.00	
0.00	282.89	11.27	57.31	0.00	
0.00	276.06	10.99	55.86	0.00	
0.00	269.61	10.74	54.60	0.00	
0.00	262.49	10.46	53.13	0.00	
0.00	252.99	10.08	51.14	0.00	
