gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2240.58	89.20	453.38	0.00	
2.00	2253.35	89.71	455.97	0.00	
3.00	2250.15	89.59	455.32	0.00	
4.00	2228.96	88.74	451.02	0.00	
5.00	2189.02	87.15	442.95	0.00	
6.00	2131.96	84.88	431.40	0.00	
7.00	2055.85	81.85	415.99	0.00	
8.00	1961.37	78.09	396.86	0.00	
9.00	1847.32	73.54	373.76	0.00	
10.00	1708.63	68.03	345.71	0.00	
11.00	1542.06	61.40	312.02	0.00	
12.00	1348.67	53.70	272.92	0.00	
13.00	1136.55	45.25	229.99	0.00	
14.00	916.78	36.50	185.56	0.00	
15.00	702.36	27.98	142.21	0.00	
16.00	505.30	20.14	102.34	0.00	
17.00	339.15	13.53	68.71	0.01	
18.00	214.99	8.60	43.58	0.02	
19.00	134.70	5.40	27.34	0.05	
20.00	87.92	3.52	17.84	0.13	
21.00	61.75	2.49	12.41	0.29	
22.00	46.08	1.86	9.22	0.56	
23.00	36.12	1.46	7.25	1.00	
24.00	29.13	1.18	5.88	1.50	
25.00	23.52	0.95	4.73	2.02	
26.00	18.98	0.76	3.75	2.54	
27.00	15.40	0.64	3.02	3.04	
28.00	12.63	0.55	2.32	3.63	
29.00	10.25	0.47	1.78	4.36	
30.00	7.96	0.39	1.39	5.07	
31.00	5.83	0.31	1.05	5.82	
32.00	4.03	0.24	0.71	6.97	
33.00	2.68	0.17	0.43	8.71	
34.00	1.60	0.12	0.26	10.75	
35.00	0.87	0.07	0.14	12.84	
36.00	0.44	0.05	0.08	14.78	
37.00	0.16	0.03	0.06	16.36	
38.00	0.04	0.02	0.03	17.69	
39.00	0.01	0.01	0.01	18.84	
40.00	0.00	0.01	0.00	19.88	
41.00	0.00	0.00	0.00	20.88	
42.00	0.00	0.00	0.00	21.84	
43.00	0.00	0.00	0.00	22.83	
44.00	0.00	0.00	0.00	24.42	
45.00	0.00	0.00	0.00	27.93	
46.00	0.00	0.00	0.00	33.53	
47.00	0.36	0.02	0.06	38.26	
48.00	1.52	0.07	0.28	37.07	
49.00	2.57	0.13	0.47	28.87	
50.00	4.98	0.24	0.86	27.85	
51.00	5.55	0.26	0.92	50.50	
52.00	2.25	0.12	0.34	99.01	
53.00	0.49	0.03	0.06	157.25	
54.00	0.03	0.00	0.00	188.74	
55.00	0.03	0.00	0.01	178.52	
56.00	2.07	0.09	0.41	139.59	
57.00	10.65	0.43	2.15	96.43	
58.00	26.17	1.06	5.31	59.35	
59.00	49.71	2.00	10.02	32.12	
60.00	82.82	3.31	16.75	17.13	
61.00	121.46	4.87	24.64	10.06	
62.00	161.93	6.48	32.86	6.64	
63.00	202.23	8.09	41.00	3.99	
64.00	243.01	9.72	49.24	2.30	
65.00	284.65	11.38	57.66	1.68	
66.00	327.51	13.07	66.32	1.55	
67.00	372.36	14.86	75.44	1.37	
68.00	419.68	16.75	85.01	1.11	
69.00	468.81	18.70	94.96	0.82	
70.00	518.85	20.68	105.06	0.63	
71.00	568.60	22.66	115.15	0.54	
72.00	618.02	24.62	125.09	0.44	
73.00	667.75	26.61	135.18	0.22	
74.00	719.32	28.66	145.63	0.02	
75.00	773.38	30.81	156.56	0.01	
76.00	829.52	33.04	167.88	0.00	
77.00	887.85	35.36	179.67	0.00	
78.00	947.74	37.74	191.84	0.00	
79.00	1007.90	40.13	203.97	0.00	
80.00	1066.80	42.47	215.84	0.00	
81.00	1123.59	44.74	227.38	0.00	
82.00	1178.70	46.94	238.59	0.00	
83.00	1233.85	49.12	249.63	0.00	
84.00	1289.52	51.35	260.95	0.00	
85.00	1346.05	53.59	272.35	0.00	
86.00	1403.92	55.89	284.02	0.00	
87.00	1464.28	58.31	296.33	0.00	
88.00	1528.26	60.84	309.23	0.00	
89.00	1595.56	63.52	322.85	0.00	
90.00	1665.60	66.31	336.98	0.00	
91.00	1737.54	69.17	351.52	0.00	
92.00	1810.49	72.07	366.24	0.00	
93.00	1882.81	74.96	380.96	0.00	
94.00	1953.18	77.76	395.21	0.00	
95.00	2019.38	80.40	408.60	0.00	
96.00	2079.22	82.78	420.73	0.00	
97.00	2133.17	84.93	431.63	0.00	
98.00	2180.56	86.81	441.23	0.00	
99.00	2219.83	88.38	449.18	0.00	
100.00	2248.72	89.53	455.03	0.00	
