gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2572.70	102.45	520.60	0.00	
2.00	2570.49	102.36	520.15	0.00	
3.00	2553.39	101.68	516.69	0.00	
4.00	2518.62	100.29	509.66	0.00	
5.00	2461.21	98.00	498.04	0.00	
6.00	2374.10	94.53	480.40	0.00	
7.00	2248.61	89.53	455.01	0.00	
8.00	2076.39	82.67	420.16	0.00	
9.00	1853.47	73.79	375.04	0.00	
10.00	1585.28	63.11	320.77	0.00	
11.00	1288.99	51.32	260.81	0.00	
12.00	990.70	39.44	200.46	0.00	
13.00	718.72	28.62	145.48	0.00	
14.00	496.03	19.76	100.46	0.00	
15.00	333.95	13.32	67.65	0.01	
16.00	229.61	9.19	46.54	0.01	
17.00	167.63	6.73	34.02	0.02	
18.00	129.42	5.21	26.32	0.02	
19.00	101.33	4.08	20.63	0.02	
20.00	78.25	3.15	15.93	0.03	
21.00	60.40	2.42	12.29	0.04	
22.00	48.45	1.91	9.82	0.04	
23.00	41.15	1.60	8.32	0.05	
24.00	36.52	1.41	7.35	0.05	
25.00	32.90	1.27	6.60	0.07	
26.00	29.52	1.13	5.87	0.10	
27.00	26.17	1.01	5.17	0.18	
28.00	22.95	0.90	4.53	0.31	
29.00	19.99	0.79	3.94	0.46	
30.00	17.40	0.70	3.39	0.69	
31.00	15.10	0.62	2.89	0.98	
32.00	12.99	0.55	2.40	1.33	
33.00	11.02	0.49	1.91	1.74	
34.00	9.05	0.44	1.50	2.20	
35.00	7.16	0.39	1.12	2.70	
36.00	5.43	0.33	0.79	3.35	
37.00	3.90	0.28	0.58	4.19	
38.00	2.76	0.22	0.44	5.18	
39.00	1.98	0.17	0.32	6.29	
40.00	1.32	0.13	0.23	7.39	
41.00	0.76	0.09	0.16	8.55	
42.00	0.39	0.06	0.10	9.85	
43.00	0.18	0.04	0.06	11.35	
44.00	0.07	0.02	0.03	13.48	
45.00	0.01	0.01	0.01	17.34	
46.00	0.00	0.00	0.00	24.18	
47.00	0.00	0.00	0.00	33.46	
48.00	0.13	0.01	0.03	40.69	
49.00	1.07	0.05	0.20	39.28	
50.00	3.74	0.17	0.69	29.29	
51.00	6.37	0.27	1.19	25.07	
52.00	5.52	0.24	1.05	50.67	
53.00	2.97	0.13	0.56	116.92	
54.00	1.06	0.04	0.21	196.79	
55.00	0.15	0.01	0.03	241.36	
56.00	0.36	0.02	0.07	220.93	
57.00	5.71	0.23	1.14	148.12	
58.00	27.37	1.10	5.54	67.11	
59.00	73.85	2.97	14.99	16.34	
60.00	139.41	5.60	28.30	1.49	
61.00	204.49	8.19	41.47	0.01	
62.00	260.94	10.42	52.88	0.01	
63.00	308.88	12.33	62.59	0.01	
64.00	349.29	13.94	70.78	0.01	
65.00	383.36	15.29	77.67	0.00	
66.00	412.65	16.45	83.58	0.00	
67.00	438.51	17.47	88.81	0.00	
68.00	461.71	18.40	93.52	0.00	
69.00	482.67	19.23	97.77	0.00	
70.00	501.58	19.99	101.59	0.00	
71.00	518.86	20.67	105.08	0.00	
72.00	535.28	21.33	108.40	0.00	
73.00	551.83	21.98	111.75	0.00	
74.00	569.35	22.68	115.30	0.00	
75.00	588.53	23.45	119.17	0.00	
76.00	610.32	24.31	123.57	0.00	
77.00	636.01	25.33	128.76	0.00	
78.00	667.16	26.57	135.07	0.00	
79.00	705.44	28.09	142.81	0.00	
80.00	752.61	29.97	152.33	0.00	
81.00	810.82	32.29	164.09	0.00	
82.00	882.03	35.12	178.47	0.00	
83.00	967.74	38.53	195.81	0.00	
84.00	1068.42	42.54	216.19	0.00	
85.00	1182.71	47.09	239.34	0.00	
86.00	1307.29	52.05	264.52	0.00	
87.00	1437.60	57.23	290.82	0.00	
88.00	1568.94	62.46	317.41	0.00	
89.00	1698.08	67.60	343.57	0.00	
90.00	1823.23	72.59	368.91	0.00	
91.00	1943.42	77.37	393.24	0.00	
92.00	2058.06	81.94	416.45	0.00	
93.00	2166.29	86.25	438.35	0.00	
94.00	2266.24	90.23	458.57	0.00	
95.00	2355.09	93.77	476.55	0.00	
96.00	2430.02	96.75	491.72	0.00	
97.00	2489.20	99.11	503.70	0.00	
98.00	2532.06	100.83	512.38	0.00	
99.00	2559.12	101.91	517.85	0.00	
100.00	2571.40	102.40	520.34	0.00	
