gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	321.30	12.78	64.97	0.00	
0.00	317.05	12.62	64.14	0.00	
0.00	309.26	12.32	62.56	0.00	
0.00	300.40	11.96	60.79	0.00	
0.00	288.07	11.47	58.25	0.00	
0.00	272.37	10.84	55.10	0.00	
0.00	259.22	10.32	52.43	0.00	
0.00	245.83	9.78	49.65	0.00	
0.00	234.38	9.32	47.34	0.00	
0.00	226.77	9.02	45.83	0.00	
0.00	225.74	8.98	45.68	0.00	
0.00	223.32	8.89	45.19	0.00	
0.00	217.41	8.64	43.88	0.00	
0.00	213.59	8.49	43.14	0.00	
0.00	214.03	8.51	43.20	0.00	
0.00	218.25	8.68	44.14	0.00	
0.00	219.26	8.72	44.34	0.00	
0.00	218.04	8.67	43.97	0.00	
0.00	216.85	8.62	43.84	0.00	
0.00	219.68	8.74	44.41	0.00	
0.00	226.89	9.03	45.87	0.00	
0.00	244.75	9.73	49.44	0.00	
0.00	273.45	10.87	55.23	0.01	
0.00	293.73	11.68	59.47	0.08	
0.00	302.89	12.04	61.32	2.12	
0.00	299.60	11.90	60.70	3.88	
0.00	280.33	11.15	56.79	4.23	
0.00	252.69	10.04	51.18	6.18	
0.00	216.28	8.59	43.83	7.71	
0.00	176.21	7.01	35.72	8.60	
0.00	137.41	5.47	27.87	8.60	
0.00	89.44	3.56	18.12	7.87	
0.00	40.74	1.64	8.26	6.88	
0.00	7.61	0.29	1.50	5.76	
0.00	0.00	0.00	0.00	3.79	
0.00	0.00	0.00	0.00	2.62	
0.00	0.00	0.00	0.00	1.97	
0.00	0.00	0.00	0.00	1.72	
0.00	0.00	0.00	0.00	1.44	
0.00	0.00	0.00	0.00	1.13	
0.00	0.00	0.00	0.00	0.82	
0.00	0.00	0.00	0.00	0.91	
0.00	0.00	0.00	0.00	1.37	
0.00	0.00	0.00	0.00	1.37	
0.00	0.44	0.04	0.09	4.37	
0.00	5.56	0.21	1.07	8.42	
0.00	8.21	0.33	1.59	11.02	
0.00	7.32	0.30	1.42	24.00	
0.00	4.08	0.18	0.70	52.28	
0.00	5.49	0.23	1.11	65.16	
0.00	5.56	0.23	1.08	67.89	
0.00	2.13	0.11	0.32	56.13	
0.00	1.67	0.08	0.18	43.10	
0.00	0.00	0.00	0.00	33.04	
0.00	2.47	0.13	0.50	44.03	
0.00	14.01	0.58	2.86	46.88	
0.00	25.39	1.04	5.20	51.87	
0.00	36.37	1.46	7.36	58.41	
0.00	46.05	1.85	9.33	62.58	
0.00	57.11	2.28	11.57	63.01	
0.00	68.66	2.74	13.92	63.23	
0.00	76.77	3.06	15.58	66.58	
0.00	83.09	3.32	16.84	68.98	
0.00	90.73	3.63	18.43	69.89	
0.00	97.45	3.90	19.76	68.35	
0.00	105.44	4.22	21.38	63.78	
0.00	116.52	4.63	23.59	60.46	
0.00	125.62	5.01	25.43	57.89	
0.00	134.00	5.33	27.14	54.65	
0.00	144.60	5.75	29.28	51.09	
0.00	155.75	6.20	31.53	49.06	
0.00	166.82	6.63	33.77	46.73	
0.00	177.41	7.06	36.00	45.36	
0.00	187.58	7.46	37.96	44.23	
0.00	203.60	8.11	41.20	42.55	
0.00	223.43	8.89	45.23	40.94	
0.00	237.66	9.45	48.09	38.67	
0.00	249.37	9.92	50.46	37.61	
0.00	260.21	10.36	52.64	36.49	
0.00	273.01	10.86	55.25	33.27	
0.00	285.08	11.33	57.67	28.35	
0.00	294.00	11.69	59.40	24.97	
0.00	305.50	12.16	61.81	19.83	
0.00	316.04	12.56	63.83	6.90	
0.00	319.85	12.73	64.74	0.02	
0.00	319.76	12.71	64.62	0.00	
0.00	318.90	12.69	64.51	0.00	
0.00	317.10	12.60	64.04	0.00	
0.00	311.38	12.38	62.93	0.00	
0.00	309.99	12.31	62.57	0.00	
0.00	312.32	12.43	63.18	0.00	
0.00	316.00	12.59	64.01	0.00	
0.00	318.13	12.66	64.32	0.00	
0.00	316.92	12.61	64.10	0.00	
0.00	316.99	12.62	64.12	0.00	
0.00	319.92	12.75	64.77	0.00	
0.00	322.29	12.83	65.20	0.00	
0.00	323.97	12.90	65.53	0.00	
0.00	324.09	12.90	65.59	0.00	
0.00	324.07	12.89	65.53	0.00	
