gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2027.19	80.71	410.20	0.00	
2.00	2038.75	81.17	412.54	0.00	
3.00	2035.85	81.05	411.95	0.00	
4.00	2016.68	80.29	408.07	0.00	
5.00	1980.54	78.85	400.76	0.00	
6.00	1928.92	76.80	390.32	0.00	
7.00	1860.06	74.05	376.37	0.00	
8.00	1774.57	70.65	359.07	0.00	
9.00	1671.38	66.54	338.17	0.00	
10.00	1545.90	61.55	312.78	0.00	
11.00	1395.20	55.55	282.30	0.00	
12.00	1220.22	48.58	246.93	0.00	
13.00	1028.31	40.94	208.08	0.00	
14.00	829.47	33.03	167.89	0.00	
15.00	635.47	25.31	128.67	0.00	
16.00	457.17	18.22	92.59	0.00	
17.00	306.85	12.24	62.16	0.01	
18.00	194.51	7.78	39.43	0.02	
19.00	121.87	4.89	24.74	0.05	
20.00	79.55	3.19	16.14	0.12	
21.00	55.87	2.25	11.23	0.26	
22.00	41.69	1.68	8.35	0.51	
23.00	32.68	1.32	6.56	0.91	
24.00	26.35	1.07	5.32	1.35	
25.00	21.28	0.86	4.28	1.83	
26.00	17.17	0.69	3.40	2.29	
27.00	13.94	0.58	2.73	2.75	
28.00	11.42	0.50	2.10	3.29	
29.00	9.28	0.43	1.61	3.94	
30.00	7.20	0.36	1.26	4.59	
31.00	5.28	0.28	0.95	5.27	
32.00	3.65	0.21	0.64	6.30	
33.00	2.43	0.15	0.39	7.88	
34.00	1.44	0.11	0.24	9.72	
35.00	0.78	0.07	0.13	11.62	
36.00	0.40	0.04	0.07	13.37	
37.00	0.15	0.03	0.05	14.80	
38.00	0.03	0.02	0.03	16.00	
39.00	0.01	0.01	0.01	17.04	
40.00	0.00	0.00	0.00	17.99	
41.00	0.00	0.00	0.00	18.89	
42.00	0.00	0.00	0.00	19.76	
43.00	0.00	0.00	0.00	20.66	
44.00	0.00	0.00	0.00	22.09	
45.00	0.00	0.00	0.00	25.27	
46.00	0.00	0.00	0.00	30.34	
47.00	0.33	0.02	0.06	34.62	
48.00	1.37	0.07	0.25	33.54	
49.00	2.33	0.12	0.42	26.12	
50.00	4.50	0.21	0.78	25.20	
51.00	5.02	0.24	0.84	45.69	
52.00	2.03	0.11	0.31	89.58	
53.00	0.44	0.03	0.06	142.27	
54.00	0.03	0.00	0.00	170.77	
55.00	0.03	0.00	0.01	161.52	
56.00	1.88	0.08	0.38	126.30	
57.00	9.64	0.39	1.95	87.25	
58.00	23.68	0.96	4.81	53.69	
59.00	44.98	1.81	9.06	29.06	
60.00	74.93	3.00	15.15	15.50	
61.00	109.89	4.40	22.29	9.10	
62.00	146.51	5.87	29.73	6.01	
63.00	182.97	7.32	37.10	3.61	
64.00	219.87	8.80	44.55	2.08	
65.00	257.54	10.29	52.16	1.52	
66.00	296.32	11.82	60.01	1.40	
67.00	336.90	13.45	68.25	1.24	
68.00	379.71	15.15	76.92	1.00	
69.00	424.16	16.92	85.91	0.74	
70.00	469.43	18.71	95.06	0.57	
71.00	514.44	20.51	104.19	0.49	
72.00	559.16	22.28	113.17	0.40	
73.00	604.15	24.07	122.31	0.20	
74.00	650.81	25.93	131.76	0.01	
75.00	699.73	27.87	141.65	0.01	
76.00	750.52	29.89	151.89	0.00	
77.00	803.29	31.99	162.56	0.00	
78.00	857.48	34.15	173.57	0.00	
79.00	911.91	36.31	184.54	0.00	
80.00	965.20	38.42	195.29	0.00	
81.00	1016.58	40.48	205.73	0.00	
82.00	1066.44	42.47	215.86	0.00	
83.00	1116.34	44.44	225.86	0.00	
84.00	1166.71	46.46	236.10	0.00	
85.00	1217.85	48.49	246.41	0.00	
86.00	1270.21	50.57	256.97	0.00	
87.00	1324.82	52.75	268.11	0.00	
88.00	1382.71	55.05	279.78	0.00	
89.00	1443.60	57.47	292.10	0.00	
90.00	1506.97	59.99	304.89	0.00	
91.00	1572.06	62.58	318.05	0.00	
92.00	1638.06	65.21	331.36	0.00	
93.00	1703.50	67.82	344.68	0.00	
94.00	1767.16	70.36	357.57	0.00	
95.00	1827.06	72.74	369.69	0.00	
96.00	1881.20	74.90	380.66	0.00	
97.00	1930.01	76.84	390.52	0.00	
98.00	1972.89	78.55	399.21	0.00	
99.00	2008.42	79.96	406.40	0.00	
100.00	2034.55	81.00	411.69	0.00	
