gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	13.08	0.54	2.47	1.55	
2.00	5.16	0.26	0.98	23.97	
3.00	0.00	0.00	0.00	126.61	
4.00	0.00	0.00	0.00	159.93	
5.00	0.00	0.00	0.00	159.35	
6.00	0.00	0.00	0.00	157.64	
7.00	0.00	0.00	0.00	154.03	
8.00	0.00	0.00	0.00	145.29	
9.00	0.29	0.02	0.06	134.08	
10.00	4.82	0.20	0.96	125.76	
11.00	12.27	0.50	2.51	115.28	
12.00	20.19	0.82	4.09	103.97	
13.00	29.58	1.19	6.01	95.06	
14.00	38.68	1.56	7.85	84.85	
15.00	48.43	1.94	9.82	75.05	
16.00	57.20	2.29	11.60	64.94	
17.00	66.31	2.64	13.43	55.68	
18.00	76.85	3.10	15.56	44.96	
19.00	91.84	3.69	18.63	36.96	
20.00	107.54	4.29	21.83	30.72	
21.00	125.07	5.01	25.36	23.05	
22.00	145.67	5.87	29.52	19.91	
23.00	174.46	6.98	35.40	18.79	
24.00	207.59	8.31	42.08	17.33	
25.00	240.76	9.63	48.84	17.14	
26.00	274.58	10.95	55.65	17.33	
27.00	303.33	12.10	61.45	17.34	
28.00	332.19	13.24	67.28	16.92	
29.00	360.43	14.38	73.05	16.19	
30.00	388.47	15.50	78.73	15.34	
31.00	419.95	16.74	85.03	14.97	
32.00	450.58	17.96	91.23	14.42	
33.00	483.01	19.24	97.83	12.85	
34.00	519.26	20.68	105.08	10.92	
35.00	557.99	22.24	112.97	9.67	
36.00	601.53	23.96	121.76	6.85	
37.00	646.18	25.73	130.76	1.21	
38.00	689.63	27.45	139.47	0.00	
39.00	732.63	29.17	148.22	0.00	
40.00	776.08	30.92	157.12	0.00	
41.00	819.96	32.65	165.92	0.00	
42.00	858.97	34.20	173.82	0.00	
43.00	895.98	35.68	181.43	0.00	
44.00	939.57	37.41	190.13	0.00	
45.00	984.58	39.22	199.39	0.00	
46.00	1026.49	40.87	207.74	0.00	
47.00	1064.30	42.39	215.49	0.00	
48.00	1095.07	43.59	221.58	0.00	
49.00	1124.53	44.77	227.54	0.00	
50.00	1156.33	46.04	233.96	0.00	
51.00	1190.49	47.38	240.76	0.00	
52.00	1218.66	48.51	246.64	0.00	
53.00	1236.09	49.22	250.15	0.00	
54.00	1242.98	49.49	251.63	0.00	
55.00	1236.08	49.21	250.07	0.00	
56.00	1218.45	48.50	246.52	0.00	
57.00	1189.76	47.34	240.53	0.00	
58.00	1149.39	45.76	232.51	0.00	
59.00	1103.53	43.94	223.30	0.00	
60.00	1056.40	42.06	213.89	0.00	
61.00	1010.46	40.22	204.39	0.00	
62.00	967.51	38.52	195.76	0.00	
63.00	929.30	36.99	188.04	0.00	
64.00	896.20	35.67	181.25	0.00	
65.00	871.53	34.70	176.35	0.00	
66.00	852.33	33.93	172.46	0.00	
67.00	831.77	33.12	168.32	0.00	
68.00	809.68	32.25	163.90	0.00	
69.00	784.13	31.22	158.70	0.00	
70.00	751.70	29.93	152.14	0.00	
71.00	716.50	28.53	145.03	0.00	
72.00	683.85	27.23	138.44	0.00	
73.00	637.16	25.38	129.01	0.00	
74.00	567.90	22.62	114.98	0.00	
75.00	484.98	19.32	98.20	0.01	
76.00	381.14	15.21	77.23	0.65	
77.00	268.10	10.69	54.30	1.54	
78.00	173.23	6.91	35.08	1.85	
79.00	108.53	4.40	21.77	2.65	
80.00	53.67	2.22	10.79	3.52	
81.00	14.30	0.66	2.92	5.65	
82.00	2.07	0.14	0.34	9.27	
83.00	0.03	0.02	0.03	12.45	
84.00	0.00	0.00	0.00	15.92	
85.00	0.00	0.00	0.00	17.00	
86.00	0.00	0.00	0.00	18.78	
87.00	0.00	0.00	0.00	20.49	
88.00	0.00	0.00	0.00	20.95	
89.00	0.00	0.00	0.00	20.73	
90.00	0.00	0.00	0.00	21.40	
91.00	0.00	0.00	0.00	22.01	
92.00	0.00	0.00	0.00	22.64	
93.00	0.00	0.00	0.00	22.65	
94.00	0.00	0.00	0.00	22.47	
95.00	0.00	0.00	0.00	22.88	
96.00	0.00	0.00	0.00	23.20	
97.00	0.00	0.00	0.00	23.56	
98.00	0.00	0.00	0.00	24.98	
99.00	0.45	0.04	0.09	20.05	
100.00	10.40	0.47	1.95	3.03	
